"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm46","qm","1","46","frc1188","frc5","frc818","15","","frc1476","frc245","frc47","49",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm47","qm","1","47","frc1508","frc226","frc33","36","","frc27","frc503","frc903","27",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm48","qm","1","48","frc1216","frc1286","frc301","12","","frc184","frc217","frc397","43",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm49","qm","1","49","frc123","frc1506","frc494","15","","frc1701","frc406","frc557","29",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm50","qm","1","50","frc1250","frc469","frc94","14","","frc1476","frc27","frc33","71",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm51","qm","1","51","frc1213","frc245","frc903","48","","frc1216","frc184","frc301","12",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm52","qm","1","52","frc1508","frc1509","frc818","0","","frc123","frc453","frc5","28",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm53","qm","1","53","frc1506","frc397","frc503","42","","frc1250","frc440","frc557","2",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm54","qm","1","54","frc1188","frc494","frc515","33","","frc1286","frc1701","frc469","38",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm55","qm","1","55","frc217","frc47","frc519","45","","frc226","frc406","frc94","9",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm56","qm","1","56","frc1216","frc27","frc5","17","","frc1213","frc1476","frc1506","10",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm57","qm","1","57","frc123","frc440","frc903","5","","frc245","frc397","frc515","50",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm58","qm","1","58","frc217","frc453","frc494","39","","frc1188","frc184","frc818","0",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm59","qm","1","59","frc1509","frc33","frc47","19","","frc1250","frc1286","frc469","32",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm60","qm","1","60","frc406","frc519","frc557","9","","frc226","frc301","frc94","43",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qm61","qm","1","61","frc1508","frc1701","frc503","27","","frc217","frc27","frc818","49",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf1m1","qf","1","1","frc245","frc406","frc5","0","","frc301","frc503","frc818","6",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf1m2","qf","1","2","frc245","frc406","frc5","12","","frc301","frc503","frc818","15",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf1m3","qf","1","3","frc245","frc406","frc5","3","","frc301","frc503","frc818","6",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf2m1","qf","2","1","frc1701","frc494","frc94","3","","frc1213","frc123","frc515","0",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf2m2","qf","2","2","frc1701","frc494","frc94","3","","frc1213","frc123","frc515","6",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf2m3","qf","2","3","frc1701","frc494","frc94","12","","frc1213","frc123","frc515","0",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf3m1","qf","3","1","frc33","frc397","frc440","15","","frc226","frc469","frc557","0",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf3m2","qf","3","2","frc33","frc397","frc440","5","","frc226","frc469","frc557","0",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf4m1","qf","4","1","frc217","frc453","frc47","5","","frc184","frc27","frc519","0",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf4m2","qf","4","2","frc217","frc453","frc47","0","","frc184","frc27","frc519","10",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_qf4m3","qf","4","3","frc217","frc453","frc47","0","","frc184","frc27","frc519","10",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_sf1m1","sf","1","1","frc301","frc503","frc818","4","","frc1701","frc494","frc94","2",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_sf1m2","sf","1","2","frc301","frc503","frc818","4","","frc1701","frc494","frc94","0",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_sf2m1","sf","2","1","frc33","frc397","frc440","2","","frc184","frc27","frc519","5",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_sf2m2","sf","2","2","frc33","frc397","frc440","0","","frc184","frc27","frc519","4",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_f1m1","f","1","1","frc301","frc503","frc818","0","","frc184","frc27","frc519","4",""
"2005dt","Detroit","2005-03-17","2005-03-19","2005dt_f1m2","f","1","2","frc301","frc503","frc818","0","","frc184","frc27","frc519","10",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm1","qm","1","1","frc1089","frc1403","frc75","34","","frc11","frc1152","frc834","22",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm2","qm","1","2","frc1367","frc25","frc637","32","","frc1228","frc1384","frc869","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm3","qm","1","3","frc1187","frc1302","frc1617","0","","frc1279","frc223","frc41","49",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm4","qm","1","4","frc1563","frc1676","frc613","0","","frc1366","frc272","frc752","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm5","qm","1","5","frc1144","frc1156","frc293","31","","frc1688","frc303","frc375","43",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm6","qm","1","6","frc1626","frc1689","frc56","42","","frc102","frc1672","frc237","19",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm7","qm","1","7","frc1382","frc1699","frc486","35","","frc1412","frc219","frc896","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm8","qm","1","8","frc136","frc224","frc550","7","","frc369","frc528","frc716","9",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm9","qm","1","9","frc103","frc1616","frc381","5","","frc1089","frc694","frc714","34",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm10","qm","1","10","frc1367","frc1617","frc613","0","","frc1672","frc1688","frc1699","10",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm11","qm","1","11","frc11","frc716","frc869","48","","frc1144","frc1366","frc41","6",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm12","qm","1","12","frc1626","frc486","frc528","25","","frc1228","frc1403","frc1616","6",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm13","qm","1","13","frc1563","frc223","frc375","26","","frc219","frc224","frc56","53",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm14","qm","1","14","frc103","frc637","frc834","25","","frc1187","frc303","frc752","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm15","qm","1","15","frc102","frc1382","frc550","10","","frc25","frc694","frc75","44",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm16","qm","1","16","frc1156","frc1302","frc1676","6","","frc136","frc237","frc896","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm17","qm","1","17","frc1152","frc1384","frc381","12","","frc1279","frc272","frc293","61",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm18","qm","1","18","frc1412","frc1689","frc369","15","","frc1144","frc1367","frc714","6",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm19","qm","1","19","frc1089","frc1626","frc224","74","","frc1187","frc1382","frc1676","16",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm20","qm","1","20","frc1672","frc381","frc716","5","","frc1403","frc1563","frc303","29",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm21","qm","1","21","frc1279","frc25","frc896","15","","frc11","frc1616","frc613","34",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm22","qm","1","22","frc375","frc550","frc637","28","","frc1302","frc1689","frc1699","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm23","qm","1","23","frc1384","frc41","frc486","0","","frc56","frc75","frc752","68",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm24","qm","1","24","frc1156","frc528","frc714","0","","frc1617","frc272","frc869","11",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm25","qm","1","25","frc102","frc219","frc834","0","","frc136","frc1366","frc293","12",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm26","qm","1","26","frc103","frc1412","frc1688","29","","frc1228","frc223","frc237","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm27","qm","1","27","frc1152","frc369","frc694","6","","frc1672","frc1676","frc375","22",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm28","qm","1","28","frc11","frc486","frc714","8","","frc1187","frc293","frc550","6",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm29","qm","1","29","frc1228","frc1563","frc896","8","","frc102","frc1089","frc41","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm30","qm","1","30","frc103","frc1367","frc528","12","","frc1279","frc1366","frc56","32",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm31","qm","1","31","frc1699","frc25","frc303","14","","frc136","frc223","frc272","25",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm32","qm","1","32","frc1144","frc1382","frc1403","19","","frc1617","frc237","frc637","25",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm33","qm","1","33","frc369","frc381","frc75","16","","frc1156","frc1626","frc613","33",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm34","qm","1","34","frc1384","frc1412","frc834","0","","frc1302","frc224","frc694","6",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm35","qm","1","35","frc1616","frc1689","frc716","7","","frc1688","frc219","frc752","22",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm36","qm","1","36","frc1152","frc486","frc869","31","","frc103","frc136","frc1563","14",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm37","qm","1","37","frc11","frc1617","frc375","11","","frc102","frc1384","frc1626","46",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm38","qm","1","38","frc1367","frc1676","frc716","10","","frc223","frc293","frc75","38",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm39","qm","1","39","frc1412","frc1616","frc637","1","","frc1672","frc272","frc41","18",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm40","qm","1","40","frc1156","frc1382","frc834","14","","frc1228","frc1279","frc1689","35",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm41","qm","1","41","frc1699","frc224","frc714","0","","frc1366","frc1403","frc896","2",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm42","qm","1","42","frc1089","frc303","frc369","26","","frc1302","frc56","frc869","45",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm43","qm","1","43","frc1688","frc381","frc550","0","","frc237","frc25","frc752","47",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm44","qm","1","44","frc1187","frc528","frc694","20","","frc1144","frc219","frc613","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm45","qm","1","45","frc1152","frc1626","frc896","13","","frc223","frc637","frc716","52",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm46","qm","1","46","frc1688","frc714","frc834","18","","frc1676","frc25","frc56","28",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm47","qm","1","47","frc1144","frc272","frc486","78","","frc102","frc1302","frc381","21",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm48","qm","1","48","frc11","frc1563","frc528","14","","frc1382","frc1384","frc369","7",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm49","qm","1","49","frc103","frc1672","frc219","55","","frc1156","frc41","frc550","4",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm50","qm","1","50","frc1187","frc1367","frc1403","19","","frc136","frc1616","frc375","15",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm51","qm","1","51","frc1089","frc1279","frc1699","15","","frc1412","frc752","frc869","46",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm52","qm","1","52","frc1366","frc237","frc75","55","","frc1617","frc303","frc694","1",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm53","qm","1","53","frc1689","frc224","frc293","40","","frc1152","frc1228","frc613","20",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm54","qm","1","54","frc1688","frc272","frc896","22","","frc102","frc1187","frc369","24",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm55","qm","1","55","frc1403","frc694","frc869","5","","frc1384","frc223","frc550","29",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm56","qm","1","56","frc1676","frc1689","frc41","0","","frc303","frc381","frc528","8",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm57","qm","1","57","frc1152","frc1699","frc237","38","","frc1144","frc1616","frc834","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm58","qm","1","58","frc1382","frc56","frc613","28","","frc103","frc375","frc716","46",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm59","qm","1","59","frc1156","frc1367","frc486","2","","frc1089","frc1366","frc637","36",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm60","qm","1","60","frc11","frc224","frc752","38","","frc1228","frc136","frc1672","3",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm61","qm","1","61","frc1279","frc714","frc75","28","","frc1302","frc1626","frc219","15",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm62","qm","1","62","frc1412","frc1563","frc25","25","","frc1617","frc293","frc56","64",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm63","qm","1","63","frc1688","frc637","frc694","25","","frc11","frc136","frc381","31",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm64","qm","1","64","frc102","frc1699","frc528","39","","frc1152","frc1156","frc752","6",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm65","qm","1","65","frc1228","frc1302","frc716","25","","frc1366","frc1616","frc1617","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm66","qm","1","66","frc1672","frc75","frc869","31","","frc1187","frc1689","frc896","19",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm67","qm","1","67","frc103","frc1144","frc25","59","","frc1626","frc224","frc272","26",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm68","qm","1","68","frc1382","frc293","frc41","23","","frc1403","frc237","frc369","40",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm69","qm","1","69","frc1089","frc223","frc613","28","","frc1384","frc303","frc714","9",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm70","qm","1","70","frc1367","frc1563","frc219","12","","frc1676","frc550","frc834","22",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm71","qm","1","71","frc1412","frc375","frc486","0","","frc1279","frc237","frc716","45",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm72","qm","1","72","frc272","frc56","frc694","42","","frc11","frc1228","frc1699","21",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm73","qm","1","73","frc1367","frc1626","frc303","38","","frc1152","frc550","frc896","15",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm74","qm","1","74","frc1302","frc1382","frc1688","46","","frc1563","frc1672","frc528","3",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm75","qm","1","75","frc1089","frc1617","frc219","6","","frc136","frc1384","frc1689","0",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm76","qm","1","76","frc1403","frc1412","frc1676","17","","frc102","frc103","frc613","33",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm77","qm","1","77","frc1156","frc1187","frc25","33","","frc1366","frc223","frc381","31",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm78","qm","1","78","frc1144","frc1279","frc752","41","","frc293","frc369","frc637","16",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm79","qm","1","79","frc375","frc41","frc714","0","","frc381","frc834","frc869","12",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qm80","qm","1","80","frc1617","frc224","frc486","32","","frc1616","frc1676","frc75","11",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf1m1","qf","1","1","frc237","frc303","frc56","45","","frc1403","frc223","frc637","9",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf1m2","qf","1","2","frc237","frc303","frc56","100","","frc1403","frc223","frc637","9",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf2m1","qf","2","1","frc224","frc272","frc381","35","","frc1144","frc486","frc752","31",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf2m2","qf","2","2","frc224","frc272","frc381","32","","frc1144","frc486","frc752","34",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf2m3","qf","2","3","frc224","frc272","frc381","55","","frc1144","frc486","frc752","32",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf3m1","qf","3","1","frc103","frc1279","frc375","29","","frc1089","frc11","frc1626","27",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf3m2","qf","3","2","frc103","frc1279","frc375","16","","frc1089","frc11","frc1626","33",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf3m3","qf","3","3","frc103","frc1279","frc375","29","","frc1089","frc11","frc1626","20",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf4m1","qf","4","1","frc1412","frc75","frc869","30","","frc102","frc25","frc716","42",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf4m2","qf","4","2","frc1412","frc75","frc869","25","","frc102","frc25","frc716","17",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_qf4m3","qf","4","3","frc1412","frc75","frc869","30","","frc102","frc25","frc716","42",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_sf1m1","sf","1","1","frc237","frc303","frc56","88","","frc224","frc272","frc381","12",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_sf1m2","sf","1","2","frc237","frc303","frc56","59","","frc224","frc272","frc381","18",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_sf2m1","sf","2","1","frc103","frc1279","frc375","37","","frc102","frc25","frc716","27",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_sf2m2","sf","2","2","frc103","frc1279","frc375","71","","frc102","frc25","frc716","12",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_f1m1","f","1","1","frc237","frc303","frc56","39","","frc103","frc1279","frc375","38",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_f1m2","f","1","2","frc237","frc303","frc56","20","","frc103","frc1279","frc375","62",""
"2005nj","New Jersey","2005-03-17","2005-03-19","2005nj_f1m3","f","1","3","frc237","frc303","frc56","31","","frc103","frc1279","frc375","54",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm1","qm","1","1","frc1332","frc1705","frc874","0","","frc1245","frc1670","frc64","12",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm2","qm","1","2","frc1377","frc1410","frc1562","6","","frc1636","frc233","frc935","92",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm3","qm","1","3","frc1552","frc1583","frc1619","28","","frc1448","frc159","frc1667","26",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm4","qm","1","4","frc1653","frc1666","frc1691","6","","frc118","frc1303","frc1361","85",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm5","qm","1","5","frc1157","frc1515","frc443","29","","frc1375","frc1584","frc833","9",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm6","qm","1","6","frc1158","frc1190","frc1348","4","","frc1408","frc662","frc938","38",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm7","qm","1","7","frc1357","frc1695","frc64","22","","frc1583","frc1666","frc233","38",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm8","qm","1","8","frc1410","frc833","frc874","9","","frc118","frc1515","frc1667","39",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm9","qm","1","9","frc1190","frc1332","frc935","21","","frc1303","frc1552","frc443","23",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm10","qm","1","10","frc1636","frc1705","frc662","36","","frc1157","frc1361","frc1619","43",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm11","qm","1","11","frc1377","frc1408","frc1670","0","","frc1448","frc1584","frc1691","24",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm12","qm","1","12","frc1158","frc1245","frc1357","13","","frc1562","frc159","frc1653","18",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm13","qm","1","13","frc1348","frc1375","frc1695","0","","frc1332","frc1410","frc938","3",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm14","qm","1","14","frc1361","frc1515","frc1583","0","","frc1408","frc64","frc935","45",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm15","qm","1","15","frc1158","frc1584","frc1619","31","","frc1562","frc1666","frc874","11",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm16","qm","1","16","frc1157","frc1303","frc1348","0","","frc1245","frc1448","frc233","85",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm17","qm","1","17","frc1190","frc1691","frc833","12","","frc159","frc1695","frc1705","2",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm18","qm","1","18","frc1636","frc1667","frc443","20","","frc1653","frc1670","frc938","5",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm19","qm","1","19","frc118","frc1552","frc662","86","","frc1357","frc1375","frc1377","8",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm20","qm","1","20","frc1348","frc1515","frc1562","4","","frc1303","frc1583","frc1705","21",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm21","qm","1","21","frc1158","frc1410","frc1670","1","","frc1361","frc1448","frc443","7",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm22","qm","1","22","frc1332","frc1357","frc1691","7","","frc1619","frc233","frc833","27",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm23","qm","1","23","frc1653","frc662","frc935","73","","frc1584","frc1695","frc874","18",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm24","qm","1","24","frc1552","frc64","frc938","37","","frc1157","frc1377","frc159","31",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm25","qm","1","25","frc118","frc1408","frc1636","34","","frc1190","frc1245","frc1666","20",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm26","qm","1","26","frc1375","frc1562","frc1667","16","","frc1583","frc1691","frc662","33",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm27","qm","1","27","frc1348","frc1552","frc1670","0","","frc1361","frc833","frc874","10",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm28","qm","1","28","frc1190","frc1653","frc233","21","","frc1377","frc1515","frc1619","30",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm29","qm","1","29","frc159","frc1666","frc443","62","","frc1408","frc1410","frc1705","10",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm30","qm","1","30","frc1245","frc935","frc938","26","","frc1357","frc1375","frc1448","2",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm31","qm","1","31","frc1157","frc118","frc1332","26","","frc1158","frc1667","frc1695","1",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm32","qm","1","32","frc1303","frc1584","frc64","27","","frc159","frc1636","frc833","46",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm33","qm","1","33","frc1190","frc1583","frc1670","4","","frc1375","frc1666","frc233","7",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm34","qm","1","34","frc118","frc1348","frc443","13","","frc1619","frc1691","frc935","46",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm35","qm","1","35","frc1245","frc1377","frc1695","18","","frc1361","frc1584","frc1667","38",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm36","qm","1","36","frc1158","frc1552","frc1705","0","","frc1357","frc1515","frc1636","19",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm37","qm","1","37","frc1303","frc874","frc938","12","","frc1157","frc1408","frc1562","5",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm38","qm","1","38","frc1410","frc64","frc662","65","","frc1332","frc1448","frc1653","8",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm39","qm","1","39","frc1377","frc1583","frc833","4","","frc1158","frc1245","frc443","14",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm40","qm","1","40","frc1515","frc1666","frc938","6","","frc1552","frc1691","frc1695","4",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm41","qm","1","41","frc159","frc233","frc874","73","","frc1332","frc1361","frc662","23",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm42","qm","1","42","frc1303","frc1357","frc1410","5","","frc1408","frc1619","frc1670","0",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm43","qm","1","43","frc1375","frc1636","frc1653","33","","frc1348","frc1667","frc64","52",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm44","qm","1","44","frc1157","frc1190","frc935","25","","frc118","frc1584","frc1705","51",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm45","qm","1","45","frc1448","frc1562","frc833","2","","frc1332","frc1377","frc1666","17",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm46","qm","1","46","frc1583","frc874","frc938","0","","frc1410","frc1636","frc1691","10",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm47","qm","1","47","frc1190","frc1357","frc1667","14","","frc1157","frc1361","frc443","26",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm48","qm","1","48","frc1245","frc1303","frc662","0","","frc1515","frc159","frc1670","28",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm49","qm","1","49","frc1158","frc64","frc935","15","","frc1375","frc1619","frc1695","33",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm50","qm","1","50","frc1348","frc1552","frc1584","13","","frc1408","frc1653","frc233","28",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm51","qm","1","51","frc118","frc1448","frc1705","41","","frc1361","frc1562","frc938","6",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm52","qm","1","52","frc1303","frc1695","frc443","6","","frc1357","frc1377","frc874","38",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm53","qm","1","53","frc1157","frc1583","frc1653","11","","frc1332","frc1408","frc159","38",""
"2005co","Colorado","2005-03-24","2005-03-26","2005co_qm54","qm","1","54","frc1158","frc118","frc233","33","","frc1515","frc1670","frc64","16",""
