"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm11","qm","1","11","frc859","frc872","","39","","frc247","frc276","","26",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm12","qm","1","12","frc27","frc519","","30","","frc135","frc695","","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm13","qm","1","13","frc892","frc966","","33","","frc314","frc461","","10",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm14","qm","1","14","frc291","frc779","","37","","frc158","frc49","","35",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm15","qm","1","15","frc306","frc94","","12","","frc302","frc45","","50",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm16","qm","1","16","frc451","frc883","","30","","frc117","frc808","","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm17","qm","1","17","frc120","frc448","","10","","frc1","frc652","","34",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm18","qm","1","18","frc240","frc274","","63","","frc382","frc830","","31",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm19","qm","1","19","frc964","frc970","","40","","frc254","frc67","","24",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm20","qm","1","20","frc493","frc829","","28","","frc249","frc379","","29",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm21","qm","1","21","frc469","frc535","","26","","frc229","frc541","","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm22","qm","1","22","frc48","frc963","","38","","frc234","frc642","","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm23","qm","1","23","frc144","frc979","","41","","frc276","frc578","","23",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm24","qm","1","24","frc247","frc68","","36","","frc135","frc471","","37",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm25","qm","1","25","frc695","frc872","","26","","frc201","frc461","","38",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm26","qm","1","26","frc314","frc519","","21","","frc49","frc859","","33",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm27","qm","1","27","frc158","frc966","","24","","frc27","frc302","","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm28","qm","1","28","frc191","frc779","","19","","frc245","frc892","","40",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm29","qm","1","29","frc120","frc382","","20","","frc291","frc47","","35",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm30","qm","1","30","frc274","frc67","","31","","frc117","frc448","","31",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm31","qm","1","31","frc379","frc964","","22","","frc1","frc240","","10",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm32","qm","1","32","frc229","frc829","","36","","frc830","frc970","","22",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm33","qm","1","33","frc469","frc642","","24","","frc254","frc493","","31",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm34","qm","1","34","frc276","frc963","","20","","frc249","frc535","","25",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm35","qm","1","35","frc135","frc144","","41","","frc48","frc541","","23",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm36","qm","1","36","frc247","frc461","","36","","frc234","frc979","","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm37","qm","1","37","frc49","frc695","","10","","frc578","frc68","","49",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm38","qm","1","38","frc302","frc314","","20","","frc471","frc872","","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm39","qm","1","39","frc158","frc245","","23","","frc201","frc519","","29",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm40","qm","1","40","frc191","frc47","","33","","frc859","frc966","","39",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm41","qm","1","41","frc306","frc45","","20","","frc27","frc779","","38",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm42","qm","1","42","frc808","frc883","","24","","frc892","frc94","","32",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm43","qm","1","43","frc229","frc652","","47","","frc291","frc451","","35",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm44","qm","1","44","frc117","frc642","","20","","frc240","frc829","","52",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm45","qm","1","45","frc1","frc276","","12","","frc469","frc970","","26",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm46","qm","1","46","frc135","frc830","","28","","frc493","frc963","","41",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm47","qm","1","47","frc254","frc461","","23","","frc144","frc535","","43",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm48","qm","1","48","frc249","frc49","","22","","frc247","frc48","","27",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm49","qm","1","49","frc302","frc541","","40","","frc695","frc979","","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm50","qm","1","50","frc234","frc245","","32","","frc314","frc68","","50",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm51","qm","1","51","frc47","frc578","","39","","frc158","frc872","","42",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm52","qm","1","52","frc45","frc471","","33","","frc191","frc519","","32",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm53","qm","1","53","frc201","frc808","","26","","frc306","frc966","","21",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm54","qm","1","54","frc652","frc859","","29","","frc779","frc883","","37",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm55","qm","1","55","frc27","frc382","","23","","frc120","frc94","","21",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm56","qm","1","56","frc67","frc892","","32","","frc274","frc451","","31",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm57","qm","1","57","frc291","frc379","","31","","frc448","frc964","","27",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm58","qm","1","58","frc117","frc970","","30","","frc461","frc963","","28",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm59","qm","1","59","frc1","frc493","","53","","frc144","frc49","","31",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm60","qm","1","60","frc535","frc830","","12","","frc247","frc302","","42",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm61","qm","1","61","frc254","frc48","","30","","frc245","frc695","","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm62","qm","1","62","frc249","frc979","","33","","frc314","frc47","","21",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm63","qm","1","63","frc541","frc68","","40","","frc158","frc45","","44",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm64","qm","1","64","frc234","frc872","","34","","frc191","frc808","","24",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm65","qm","1","65","frc519","frc578","","39","","frc306","frc652","","29",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm66","qm","1","66","frc471","frc966","","10","","frc382","frc883","","35",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm67","qm","1","67","frc201","frc779","","30","","frc120","frc67","","41",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm68","qm","1","68","frc859","frc94","","54","","frc274","frc379","","31",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm69","qm","1","69","frc27","frc451","","21","","frc229","frc964","","35",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm70","qm","1","70","frc448","frc892","","42","","frc642","frc829","","32",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm71","qm","1","71","frc240","frc291","","36","","frc276","frc469","","26",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm72","qm","1","72","frc144","frc970","","22","","frc135","frc302","","34",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm73","qm","1","73","frc247","frc493","","34","","frc117","frc245","","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm74","qm","1","74","frc535","frc695","","41","","frc1","frc47","","43",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm75","qm","1","75","frc314","frc48","","23","","frc45","frc830","","23",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm76","qm","1","76","frc158","frc979","","23","","frc254","frc808","","38",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm77","qm","1","77","frc191","frc68","","41","","frc249","frc652","","25",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm78","qm","1","78","frc306","frc872","","27","","frc382","frc541","","22",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm79","qm","1","79","frc519","frc883","","44","","frc234","frc67","","56",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm80","qm","1","80","frc120","frc966","","32","","frc379","frc578","","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm81","qm","1","81","frc274","frc779","","37","","frc229","frc471","","44",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm82","qm","1","82","frc94","frc964","","30","","frc201","frc642","","22",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm83","qm","1","83","frc451","frc829","","30","","frc276","frc859","","54",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm84","qm","1","84","frc448","frc469","","23","","frc135","frc27","","36",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm85","qm","1","85","frc240","frc963","","52","","frc461","frc892","","10",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm86","qm","1","86","frc45","frc695","","37","","frc291","frc49","","39",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm87","qm","1","87","frc314","frc808","","20","","frc117","frc535","","23",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm88","qm","1","88","frc158","frc652","","23","","frc1","frc48","","40",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm89","qm","1","89","frc191","frc382","","22","","frc830","frc979","","32",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm90","qm","1","90","frc306","frc67","","41","","frc254","frc68","","40",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm91","qm","1","91","frc379","frc883","","21","","frc249","frc872","","26",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm92","qm","1","92","frc120","frc229","","10","","frc519","frc541","","28",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm93","qm","1","93","frc274","frc642","","45","","frc234","frc966","","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm94","qm","1","94","frc276","frc964","","20","","frc578","frc779","","38",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm95","qm","1","95","frc135","frc829","","35","","frc471","frc94","","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm96","qm","1","96","frc461","frc469","","32","","frc201","frc451","","10",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm97","qm","1","97","frc49","frc963","","20","","frc448","frc859","","29",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm98","qm","1","98","frc144","frc302","","32","","frc240","frc27","","34",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm99","qm","1","99","frc245","frc247","","21","","frc892","frc970","","39",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qm100","qm","1","100","frc382","frc47","","39","","frc291","frc493","","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf1m1","qf","1","1","frc302","frc67","frc68","30","","frc234","frc48","frc892","10",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf1m2","qf","1","2","frc302","frc67","frc68","41","","frc234","frc48","frc892","23",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf2m1","qf","2","1","frc247","frc291","frc45","23","","frc1","frc240","frc274","12",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf2m2","qf","2","2","frc247","frc291","frc45","33","","frc1","frc240","frc274","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf3m1","qf","3","1","frc229","frc254","frc47","33","","frc872","frc94","frc963","24",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf3m2","qf","3","2","frc229","frc254","frc47","11","","frc872","frc94","frc963","0",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf4m1","qf","4","1","frc201","frc469","frc859","35","","frc135","frc448","frc519","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_qf4m2","qf","4","2","frc201","frc469","frc859","31","","frc135","frc448","frc519","0",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_sf1m1","sf","1","1","frc302","frc67","frc68","23","","frc247","frc291","frc45","21",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_sf1m2","sf","1","2","frc302","frc67","frc68","0","","frc247","frc291","frc45","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_sf1m3","sf","1","3","frc302","frc67","frc68","31","","frc247","frc291","frc45","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_sf2m1","sf","2","1","frc229","frc254","frc47","10","","frc201","frc469","frc859","33",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_sf2m2","sf","2","2","frc229","frc254","frc47","0","","frc201","frc469","frc859","20",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_f1m1","f","1","1","frc302","frc67","frc68","22","","frc201","frc469","frc859","30",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_f1m2","f","1","2","frc302","frc67","frc68","46","","frc201","frc469","frc859","0",""
"2002oh","Buckeye","2002-03-14","2002-03-16","2002oh_f1m3","f","1","3","frc302","frc67","frc68","0","","frc201","frc469","frc859","33",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm1","qm","1","1","frc16","frc317","","34","","frc446","frc635","","37",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm2","qm","1","2","frc34","frc356","","40","","frc456","frc644","","36",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm3","qm","1","3","frc357","frc57","","40","","frc457","frc647","","25",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm4","qm","1","4","frc118","frc364","","21","","frc476","frc653","","18",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm5","qm","1","5","frc148","frc397","","20","","frc481","frc659","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm6","qm","1","6","frc192","frc418","","20","","frc499","frc660","","14",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm7","qm","1","7","frc207","frc434","","38","","frc513","frc704","","10",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm8","qm","1","8","frc215","frc437","","27","","frc590","frc750","","33",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm9","qm","1","9","frc231","frc438","","22","","frc607","frc899","","51",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm10","qm","1","10","frc235","frc441","","32","","frc609","frc908","","18",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm11","qm","1","11","frc317","frc442","","32","","frc624","frc922","","31",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm12","qm","1","12","frc356","frc457","","21","","frc16","frc653","","33",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm13","qm","1","13","frc357","frc476","","33","","frc34","frc659","","41",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm14","qm","1","14","frc364","frc481","","20","","frc57","frc660","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm15","qm","1","15","frc397","frc499","","21","","frc118","frc704","","40",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm16","qm","1","16","frc418","frc513","","32","","frc148","frc750","","32",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm17","qm","1","17","frc434","frc590","","37","","frc192","frc899","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm18","qm","1","18","frc437","frc607","","29","","frc207","frc908","","31",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm19","qm","1","19","frc438","frc609","","20","","frc215","frc922","","36",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm20","qm","1","20","frc441","frc624","","28","","frc231","frc635","","25",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm21","qm","1","21","frc442","frc446","","15","","frc235","frc644","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm22","qm","1","22","frc456","frc476","","32","","frc356","frc647","","39",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm23","qm","1","23","frc481","frc704","","31","","frc16","frc357","","48",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm24","qm","1","24","frc499","frc750","","33","","frc34","frc364","","44",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm25","qm","1","25","frc513","frc899","","29","","frc397","frc57","","40",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm26","qm","1","26","frc590","frc908","","13","","frc118","frc418","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm27","qm","1","27","frc607","frc922","","51","","frc148","frc434","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm28","qm","1","28","frc609","frc635","","20","","frc192","frc437","","24",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm29","qm","1","29","frc624","frc644","","29","","frc207","frc438","","43",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm30","qm","1","30","frc446","frc647","","27","","frc215","frc441","","21",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm31","qm","1","31","frc456","frc653","","10","","frc231","frc442","","27",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm32","qm","1","32","frc457","frc659","","11","","frc235","frc317","","19",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm33","qm","1","33","frc660","frc899","","45","","frc357","frc499","","32",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm34","qm","1","34","frc16","frc908","","33","","frc364","frc513","","50",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm35","qm","1","35","frc34","frc922","","10","","frc397","frc590","","51",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm36","qm","1","36","frc57","frc635","","48","","frc418","frc607","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm37","qm","1","37","frc118","frc644","","32","","frc434","frc609","","10",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm38","qm","1","38","frc148","frc647","","23","","frc437","frc624","","34",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm39","qm","1","39","frc192","frc653","","40","","frc438","frc446","","26",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm40","qm","1","40","frc207","frc659","","33","","frc441","frc456","","23",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm41","qm","1","41","frc215","frc660","","13","","frc442","frc457","","34",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm42","qm","1","42","frc231","frc704","","30","","frc317","frc476","","38",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm43","qm","1","43","frc235","frc750","","34","","frc356","frc481","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm44","qm","1","44","frc16","frc397","","38","","frc607","frc644","","38",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm45","qm","1","45","frc34","frc418","","37","","frc609","frc647","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm46","qm","1","46","frc434","frc57","","31","","frc624","frc653","","31",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm47","qm","1","47","frc118","frc437","","35","","frc446","frc659","","31",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm48","qm","1","48","frc148","frc438","","22","","frc456","frc660","","36",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm49","qm","1","49","frc192","frc441","","22","","frc457","frc704","","12",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm50","qm","1","50","frc207","frc442","","24","","frc476","frc750","","37",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm51","qm","1","51","frc215","frc317","","30","","frc481","frc899","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm52","qm","1","52","frc231","frc356","","32","","frc499","frc908","","39",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm53","qm","1","53","frc235","frc357","","30","","frc513","frc922","","26",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm54","qm","1","54","frc364","frc397","","21","","frc590","frc635","","29",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm55","qm","1","55","frc418","frc624","","30","","frc16","frc659","","35",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm56","qm","1","56","frc434","frc446","","30","","frc34","frc660","","27",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm57","qm","1","57","frc437","frc456","","33","","frc57","frc704","","32",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm58","qm","1","58","frc438","frc457","","22","","frc118","frc750","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm59","qm","1","59","frc441","frc476","","11","","frc148","frc899","","33",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm60","qm","1","60","frc442","frc481","","47","","frc192","frc908","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm61","qm","1","61","frc317","frc499","","23","","frc207","frc922","","39",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm62","qm","1","62","frc356","frc513","","22","","frc215","frc635","","31",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm63","qm","1","63","frc357","frc590","","36","","frc231","frc644","","23",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm64","qm","1","64","frc364","frc607","","28","","frc235","frc647","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm65","qm","1","65","frc446","frc609","","29","","frc418","frc653","","10",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm66","qm","1","66","frc456","frc750","","22","","frc16","frc434","","27",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm67","qm","1","67","frc457","frc899","","41","","frc34","frc437","","24",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm68","qm","1","68","frc476","frc908","","32","","frc438","frc57","","32",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm69","qm","1","69","frc481","frc922","","25","","frc118","frc441","","42",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm70","qm","1","70","frc499","frc635","","47","","frc148","frc442","","12",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm71","qm","1","71","frc513","frc644","","19","","frc192","frc317","","25",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm72","qm","1","72","frc590","frc647","","31","","frc207","frc356","","18",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm73","qm","1","73","frc607","frc653","","35","","frc215","frc357","","31",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm74","qm","1","74","frc609","frc659","","31","","frc231","frc364","","20",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm75","qm","1","75","frc624","frc660","","30","","frc235","frc397","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm76","qm","1","76","frc704","frc908","","26","","frc434","frc457","","32",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm77","qm","1","77","frc16","frc922","","36","","frc437","frc476","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm78","qm","1","78","frc34","frc635","","32","","frc438","frc481","","11",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm79","qm","1","79","frc57","frc644","","30","","frc441","frc499","","23",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm80","qm","1","80","frc118","frc647","","40","","frc442","frc513","","24",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm81","qm","1","81","frc148","frc653","","5","","frc317","frc590","","42",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm82","qm","1","82","frc192","frc659","","21","","frc356","frc607","","34",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm83","qm","1","83","frc207","frc660","","26","","frc357","frc609","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm84","qm","1","84","frc215","frc704","","32","","frc364","frc624","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm85","qm","1","85","frc231","frc750","","39","","frc397","frc446","","38",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm86","qm","1","86","frc235","frc899","","20","","frc418","frc456","","24",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm87","qm","1","87","frc16","frc438","","58","","frc499","frc647","","31",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm88","qm","1","88","frc34","frc441","","31","","frc513","frc653","","27",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm89","qm","1","89","frc442","frc57","","41","","frc590","frc659","","10",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm90","qm","1","90","frc118","frc317","","38","","frc607","frc660","","32",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm91","qm","1","91","frc148","frc356","","23","","frc609","frc704","","30",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm92","qm","1","92","frc192","frc357","","31","","frc624","frc750","","36",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm93","qm","1","93","frc207","frc364","","26","","frc446","frc899","","34",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm94","qm","1","94","frc215","frc397","","40","","frc456","frc908","","24",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm95","qm","1","95","frc231","frc418","","25","","frc457","frc922","","10",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm96","qm","1","96","frc235","frc434","","22","","frc476","frc635","","37",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qm97","qm","1","97","frc437","frc438","","29","","frc481","frc644","","10",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qf1m1","qf","1","1","frc118","frc16","frc609","44","","frc456","frc607","frc922","33",""
"2002tx","Lone Star","2002-03-14","2002-03-16","2002tx_qf1m2","qf","1","2","frc118","frc16","frc609","40","","frc456","frc607","frc922","32",""
