"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm76","qm","1","76","frc192","frc988","","91","","frc696","frc898","","103",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm77","qm","1","77","frc962","frc968","","49","","frc64","frc991","","34",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm78","qm","1","78","frc80","frc989","","61","","frc460","frc60","","28",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm79","qm","1","79","frc1181","frc987","","57","","frc1060","frc624","","6",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm80","qm","1","80","frc698","frc874","","74","","frc1212","frc68","","46",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm81","qm","1","81","frc1011","frc498","","36","","frc1165","frc207","","60",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm82","qm","1","82","frc1223","frc234","","59","","frc330","frc990","","24",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm83","qm","1","83","frc222","frc812","","53","","frc294","frc362","","20",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm84","qm","1","84","frc624","frc842","","7","","frc1150","frc980","","77",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm85","qm","1","85","frc898","frc988","","40","","frc68","frc991","","100",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm86","qm","1","86","frc1165","frc606","","16","","frc60","frc968","","31",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm87","qm","1","87","frc1060","frc80","","42","","frc192","frc812","","101",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm88","qm","1","88","frc362","frc990","","16","","frc1212","frc57","","45",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm89","qm","1","89","frc1181","frc962","","2","","frc1223","frc207","","57",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm90","qm","1","90","frc842","frc989","","1","","frc222","frc698","","65",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm91","qm","1","91","frc1011","frc696","","45","","frc330","frc987","","64",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm92","qm","1","92","frc234","frc64","","53","","frc460","frc874","","34",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm93","qm","1","93","frc294","frc498","","39","","frc624","frc898","","77",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm94","qm","1","94","frc1165","frc1223","","51","","frc980","frc988","","35",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm95","qm","1","95","frc606","frc80","","42","","frc362","frc698","","30",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm96","qm","1","96","frc1181","frc330","","28","","frc1060","frc68","","30",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm97","qm","1","97","frc1150","frc460","","6","","frc234","frc990","","61",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm98","qm","1","98","frc60","frc989","","73","","frc498","frc987","","49",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm99","qm","1","99","frc696","frc874","","49","","frc962","frc991","","55",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm100","qm","1","100","frc192","frc57","","29","","frc842","frc968","","12",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm101","qm","1","101","frc1011","frc64","","59","","frc207","frc812","","61",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qm102","qm","1","102","frc222","frc294","","43","","frc1212","frc624","","48",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf1m1","qf","1","1","frc234","frc698","","34","","frc460","frc968","","80",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf1m2","qf","1","2","frc207","frc234","","58","","frc606","frc968","","14",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf2m1","qf","2","1","frc60","frc68","","47","","frc192","frc330","","5",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf2m2","qf","2","2","frc1011","frc68","","16","","frc192","frc989","","86",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf3m1","qf","3","1","frc980","frc991","","46","","frc1212","frc624","","45",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf3m2","qf","3","2","frc1223","frc980","","45","","frc57","frc624","","4",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf4m1","qf","4","1","frc696","frc987","","36","","frc80","frc898","","3",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_qf4m2","qf","4","2","frc222","frc696","","42","","frc812","frc898","","4",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf1m1","sf","1","1","frc460","frc968","","51","","frc980","frc991","","33",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf1m2","sf","1","2","frc606","frc968","","39","","frc1223","frc980","","9",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf2m1","sf","2","1","frc192","frc330","","7","","frc222","frc696","","55",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_sf2m2","sf","2","2","frc192","frc989","","49","","frc696","frc987","","22",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_f1m1","f","1","1","frc460","frc968","","14","","frc192","frc330","","43",""
"2003az","Arizona","2003-03-13","2003-03-15","2003az_f1m2","f","1","2","frc606","frc968","","56","","frc192","frc989","","15",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm1","qm","1","1","frc1071","frc782","","32","","frc839","frc870","","38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm2","qm","1","2","frc521","frc663","","14","","frc126","frc178","","108",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm3","qm","1","3","frc195","frc809","","55","","frc571","frc999","","63",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm4","qm","1","4","frc1059","frc96","","140","","frc19","frc230","","0",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm5","qm","1","5","frc173","frc296","","68","","frc177","frc181","","33",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm6","qm","1","6","frc250","frc558","","8","","frc287","frc38","","92",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm7","qm","1","7","frc176","frc229","","32","","frc166","frc491","","8",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm8","qm","1","8","frc157","frc228","","10","","frc155","frc175","","84",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm9","qm","1","9","frc1124","frc905","","53","","frc236","frc716","","98",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm10","qm","1","10","frc1100","frc209","","58","","frc1071","frc870","","81",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm11","qm","1","11","frc178","frc287","","27","","frc571","frc663","","41",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm12","qm","1","12","frc195","frc782","","3","","frc166","frc19","","0",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm13","qm","1","13","frc155","frc521","","29","","frc1124","frc96","","79",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm14","qm","1","14","frc177","frc839","","38","","frc173","frc809","","51",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm15","qm","1","15","frc228","frc716","","65","","frc209","frc38","","6",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm16","qm","1","16","frc126","frc905","","82","","frc1059","frc558","","20",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm17","qm","1","17","frc491","frc999","","17","","frc1100","frc296","","64",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm18","qm","1","18","frc175","frc176","","86","","frc230","frc250","","85",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm19","qm","1","19","frc157","frc236","","70","","frc181","frc229","","20",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm20","qm","1","20","frc126","frc228","","26","","frc287","frc870","","38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm21","qm","1","21","frc195","frc558","","53","","frc155","frc663","","8",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm22","qm","1","22","frc1071","frc839","","83","","frc19","frc491","","1",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm23","qm","1","23","frc296","frc716","","41","","frc176","frc96","","38",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm24","qm","1","24","frc230","frc571","","65","","frc181","frc905","","52",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm25","qm","1","25","frc157","frc178","","18","","frc809","frc999","","64",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm26","qm","1","26","frc166","frc250","","134","","frc1124","frc38","","7",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm27","qm","1","27","frc175","frc782","","88","","frc1059","frc229","","33",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm28","qm","1","28","frc1100","frc173","","30","","frc236","frc521","","24",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm29","qm","1","29","frc177","frc209","","18","","frc176","frc905","","72",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm30","qm","1","30","frc228","frc809","","3","","frc166","frc287","","73",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm31","qm","1","31","frc126","frc155","","114","","frc491","frc558","","16",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm32","qm","1","32","frc1071","frc96","","41","","frc181","frc38","","15",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm33","qm","1","33","frc173","frc716","","64","","frc195","frc521","","6",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm34","qm","1","34","frc209","frc229","","40","","frc1100","frc999","","34",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm35","qm","1","35","frc175","frc870","","66","","frc1124","frc571","","33",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm36","qm","1","36","frc178","frc839","","35","","frc1059","frc250","","106",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm37","qm","1","37","frc177","frc296","","39","","frc230","frc663","","41",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm38","qm","1","38","frc236","frc782","","74","","frc157","frc19","","33",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm39","qm","1","39","frc229","frc716","","9","","frc176","frc870","","57",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm40","qm","1","40","frc1124","frc228","","58","","frc126","frc905","","40",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm41","qm","1","41","frc1071","frc287","","40","","frc173","frc839","","34",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm42","qm","1","42","frc491","frc663","","22","","frc209","frc230","","54",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm43","qm","1","43","frc166","frc296","","59","","frc236","frc809","","16",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm44","qm","1","44","frc175","frc19","","53","","frc195","frc38","","43",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm45","qm","1","45","frc178","frc250","","34","","frc157","frc999","","60",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm46","qm","1","46","frc558","frc571","","36","","frc177","frc181","","36",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm47","qm","1","47","frc155","frc521","","57","","frc1059","frc782","","106",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm48","qm","1","48","frc1100","frc96","","43","","frc230","frc236","","58",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm49","qm","1","49","frc176","frc38","","33","","frc250","frc716","","97",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm50","qm","1","50","frc1124","frc229","","126","","frc839","frc905","","0",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm51","qm","1","51","frc209","frc228","","36","","frc177","frc999","","4",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm52","qm","1","52","frc287","frc809","","41","","frc155","frc782","","105",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm53","qm","1","53","frc571","frc96","","32","","frc663","frc870","","4",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm54","qm","1","54","frc166","frc195","","20","","frc157","frc521","","45",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm55","qm","1","55","frc1071","frc175","","47","","frc1100","frc181","","69",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm56","qm","1","56","frc126","frc491","","71","","frc178","frc296","","6",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm57","qm","1","57","frc1059","frc558","","8","","frc173","frc19","","49",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm58","qm","1","58","frc809","frc96","","28","","frc195","frc230","","34",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm59","qm","1","59","frc176","frc521","","41","","frc229","frc236","","16",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm60","qm","1","60","frc228","frc716","","9","","frc175","frc287","","56",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm61","qm","1","61","frc296","frc571","","97","","frc178","frc905","","39",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm62","qm","1","62","frc173","frc38","","137","","frc250","frc558","","49",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm63","qm","1","63","frc166","frc491","","32","","frc177","frc782","","49",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm64","qm","1","64","frc181","frc870","","59","","frc1071","frc19","","7",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm65","qm","1","65","frc126","frc839","","63","","frc1124","frc999","","37",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm66","qm","1","66","frc155","frc157","","35","","frc1059","frc1100","","42",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm67","qm","1","67","frc209","frc663","","69","","frc178","frc250","","113",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm68","qm","1","68","frc177","frc809","","84","","frc1071","frc230","","60",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm69","qm","1","69","frc181","frc229","","39","","frc176","frc96","","68",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm70","qm","1","70","frc287","frc905","","49","","frc558","frc716","","93",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm71","qm","1","71","frc157","frc999","","41","","frc195","frc296","","36",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm72","qm","1","72","frc1100","frc521","","12","","frc126","frc209","","53",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm73","qm","1","73","frc38","frc782","","65","","frc19","frc663","","18",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm74","qm","1","74","frc155","frc491","","43","","frc1124","frc228","","117",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm75","qm","1","75","frc236","frc571","","72","","frc173","frc870","","34",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm76","qm","1","76","frc166","frc839","","34","","frc1059","frc175","","30",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm77","qm","1","77","frc1100","frc999","","28","","frc178","frc782","","142",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm78","qm","1","78","frc491","frc809","","10","","frc19","frc229","","71",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm79","qm","1","79","frc230","frc250","","64","","frc157","frc905","","106",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm80","qm","1","80","frc173","frc870","","71","","frc1071","frc96","","20",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm81","qm","1","81","frc521","frc571","","32","","frc175","frc177","","78",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm82","qm","1","82","frc1124","frc716","","49","","frc38","frc839","","55",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm83","qm","1","83","frc1059","frc195","","51","","frc155","frc176","","65",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm84","qm","1","84","frc126","frc181","","30","","frc236","frc663","","32",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm85","qm","1","85","frc296","frc558","","9","","frc166","frc228","","97",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm86","qm","1","86","frc209","frc287","","49","","frc177","frc839","","59",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm87","qm","1","87","frc178","frc999","","51","","frc1100","frc229","","76",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm88","qm","1","88","frc157","frc809","","93","","frc1071","frc155","","8",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm89","qm","1","89","frc250","frc491","","29","","frc1059","frc236","","62",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm90","qm","1","90","frc175","frc782","","39","","frc126","frc38","","61",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm91","qm","1","91","frc209","frc228","","69","","frc558","frc870","","28",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm92","qm","1","92","frc176","frc521","","35","","frc230","frc287","","43",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm93","qm","1","93","frc19","frc716","","8","","frc173","frc296","","47",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm94","qm","1","94","frc195","frc663","","33","","frc181","frc571","","34",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qm95","qm","1","95","frc166","frc905","","74","","frc1124","frc96","","34",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf1m1","qf","1","1","frc236","frc782","","35","","frc716","frc870","","6",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf1m2","qf","1","2","frc157","frc236","","98","","frc19","frc870","","3",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf2m1","qf","2","1","frc175","frc176","","72","","frc1059","frc166","","30",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf2m2","qf","2","2","frc175","frc177","","8","","frc1059","frc96","","54",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf3m1","qf","3","1","frc173","frc571","","110","","frc126","frc230","","10",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf3m2","qf","3","2","frc173","frc809","","56","","frc126","frc38","","8",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf4m1","qf","4","1","frc178","frc250","","34","","frc1124","frc209","","47",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_qf4m2","qf","4","2","frc195","frc250","","76","","frc1124","frc209","","35",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf1m1","sf","1","1","frc236","frc782","","15","","frc173","frc571","","70",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf1m2","sf","1","2","frc236","frc782","","76","","frc173","frc571","","20",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf2m1","sf","2","1","frc175","frc176","","68","","frc178","frc250","","5",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_sf2m2","sf","2","2","frc175","frc176","","92","","frc178","frc250","","29",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_f1m1","f","1","1","frc236","frc782","","41","","frc175","frc176","","29",""
"2003ct","UTC New England","2003-03-13","2003-03-15","2003ct_f1m2","f","1","2","frc236","frc782","","61","","frc175","frc176","","36",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm1","qm","1","1","frc1131","frc836","","150","","frc1195","frc333","","22",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm2","qm","1","2","frc1027","frc596","","62","","frc25","frc384","","36",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm3","qm","1","3","frc204","frc614","","12","","frc300","frc449","","18",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm4","qm","1","4","frc357","frc639","","73","","frc272","frc56","","42",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm5","qm","1","5","frc341","frc348","","53","","frc303","frc888","","30",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm6","qm","1","6","frc1168","frc7","","28","","frc225","frc87","","45",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm7","qm","1","7","frc339","frc652","","50","","frc1123","frc306","","121",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm8","qm","1","8","frc134","frc810","","40","","frc1111","frc487","","4",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm9","qm","1","9","frc316","frc686","","58","","frc116","frc271","","10",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm10","qm","1","10","frc365","frc858","","63","","frc484","frc891","","43",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm11","qm","1","11","frc398","frc768","","36","","frc53","frc928","","38",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm12","qm","1","12","frc651","frc804","","33","","frc165","frc314","","57",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm13","qm","1","13","frc1184","frc615","","20","","frc103","frc506","","125",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm14","qm","1","14","frc249","frc486","","37","","frc333","frc602","","20",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm15","qm","1","15","frc25","frc836","","110","","frc1131","frc596","","85",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm16","qm","1","16","frc449","frc614","","27","","frc1027","frc56","","35",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm17","qm","1","17","frc1195","frc357","","18","","frc204","frc888","","93",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm18","qm","1","18","frc348","frc384","","7","","frc639","frc87","","38",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm19","qm","1","19","frc1168","frc300","","7","","frc1123","frc341","","46",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm20","qm","1","20","frc272","frc652","","18","","frc487","frc7","","67",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm21","qm","1","21","frc303","frc53","","44","","frc134","frc804","","45",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm22","qm","1","22","frc271","frc339","","39","","frc1184","frc316","","53",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm23","qm","1","23","frc165","frc225","","13","","frc484","frc810","","55",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm24","qm","1","24","frc306","frc858","","122","","frc103","frc486","","32",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm25","qm","1","25","frc686","frc928","","88","","frc249","frc602","","14",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm26","qm","1","26","frc1111","frc768","","32","","frc314","frc365","","88",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm27","qm","1","27","frc116","frc651","","57","","frc398","frc506","","110",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm28","qm","1","28","frc615","frc891","","77","","frc333","frc596","","38",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm29","qm","1","29","frc1027","frc836","","78","","frc1131","frc204","","32",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm30","qm","1","30","frc25","frc56","","12","","frc449","frc639","","30",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm31","qm","1","31","frc357","frc888","","28","","frc341","frc614","","57",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm32","qm","1","32","frc7","frc87","","34","","frc1195","frc384","","39",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm33","qm","1","33","frc1123","frc134","","24","","frc300","frc306","","126",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm34","qm","1","34","frc316","frc348","","86","","frc487","frc652","","5",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm35","qm","1","35","frc768","frc810","","72","","frc1168","frc804","","4",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm36","qm","1","36","frc1184","frc53","","36","","frc103","frc602","","69",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm37","qm","1","37","frc1111","frc928","","43","","frc272","frc339","","76",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm38","qm","1","38","frc116","frc484","","36","","frc365","frc615","","37",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm39","qm","1","39","frc165","frc891","","45","","frc303","frc486","","11",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm40","qm","1","40","frc249","frc398","","40","","frc506","frc858","","37",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm41","qm","1","41","frc271","frc651","","42","","frc225","frc686","","26",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm42","qm","1","42","frc314","frc836","","60","","frc25","frc333","","93",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm43","qm","1","43","frc1131","frc596","","131","","frc357","frc449","","6",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm44","qm","1","44","frc204","frc7","","69","","frc1027","frc341","","45",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm45","qm","1","45","frc134","frc639","","31","","frc384","frc56","","60",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm46","qm","1","46","frc348","frc614","","94","","frc300","frc888","","18",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm47","qm","1","47","frc1195","frc768","","139","","frc1184","frc487","","12",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm48","qm","1","48","frc87","frc928","","67","","frc306","frc804","","63",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm49","qm","1","49","frc484","frc891","","57","","frc1111","frc1123","","8",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm50","qm","1","50","frc652","frc858","","0","","frc116","frc225","","40",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm51","qm","1","51","frc103","frc316","","45","","frc271","frc686","","71",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm52","qm","1","52","frc165","frc314","","89","","frc1168","frc303","","27",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm53","qm","1","53","frc339","frc398","","130","","frc249","frc615","","9",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm54","qm","1","54","frc602","frc810","","3","","frc486","frc651","","200",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm55","qm","1","55","frc272","frc53","","41","","frc365","frc506","","55",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm56","qm","1","56","frc596","frc836","","43","","frc1131","frc204","","32",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm57","qm","1","57","frc134","frc333","","13","","frc357","frc7","","57",""
"2003md","Chesapeake","2003-03-13","2003-03-15","2003md_qm58","qm","1","58","frc348","frc639","","22","","frc1027","frc25","","35",""
