"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","red_score_breakdown","blue1","blue2","blue3","blue_score","blue_score_breakdown"
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm48","qm","1","48","frc1566","frc1571","frc1700","3","","frc1301","frc1510","frc1840","10",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm49","qm","1","49","frc1425","frc1432","frc488","24","","frc114","frc362","frc481","9",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm50","qm","1","50","frc1624","frc372","frc753","0","","frc1039","frc1823","frc604","9",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm51","qm","1","51","frc1318","frc1569","frc997","40","","frc1087","frc1258","frc1778","21",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm52","qm","1","52","frc1294","frc1540","frc949","64","","frc1887","frc360","frc955","56",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm53","qm","1","53","frc1346","frc492","frc981","38","","frc1838","frc1843","frc948","21",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm54","qm","1","54","frc254","frc701","frc847","35","","frc1571","frc1839","frc362","18",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm55","qm","1","55","frc1280","frc1700","frc372","42","","frc114","frc1899","frc481","3",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm56","qm","1","56","frc1318","frc1359","frc753","33","","frc488","frc604","frc956","21",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm57","qm","1","57","frc1258","frc1510","frc1540","10","","frc1294","frc949","frc957","53",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm58","qm","1","58","frc1301","frc492","frc981","17","","frc1425","frc1624","frc997","28",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm59","qm","1","59","frc1346","frc1840","frc360","54","","frc1432","frc1566","frc1569","0",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm60","qm","1","60","frc1039","frc1843","frc701","10","","frc1823","frc1887","frc254","50",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm61","qm","1","61","frc1838","frc847","frc955","39","","frc1087","frc1778","frc1891","36",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm62","qm","1","62","frc1318","frc1839","frc948","24","","frc1359","frc1700","frc957","30",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm63","qm","1","63","frc1294","frc1899","frc981","10","","frc1510","frc362","frc753","21",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm64","qm","1","64","frc1280","frc1571","frc360","48","","frc1258","frc1840","frc492","44",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm65","qm","1","65","frc1039","frc114","frc997","44","","frc1843","frc254","frc949","9",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm66","qm","1","66","frc1432","frc955","frc956","32","","frc1301","frc1346","frc372","40",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm67","qm","1","67","frc1778","frc1839","frc488","66","","frc1566","frc1624","frc1891","16",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm68","qm","1","68","frc481","frc604","frc847","10","","frc1425","frc1540","frc701","28",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm69","qm","1","69","frc1569","frc1823","frc1838","18","","frc1087","frc1887","frc948","35",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm70","qm","1","70","frc360","frc957","frc981","32","","frc1039","frc1899","frc949","35",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm71","qm","1","71","frc1359","frc254","frc955","67","","frc1432","frc1700","frc492","38",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm72","qm","1","72","frc1566","frc753","frc997","15","","frc1571","frc1843","frc1891","50",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm73","qm","1","73","frc1258","frc481","frc847","17","","frc1839","frc488","frc956","70",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm74","qm","1","74","frc1624","frc1838","frc701","13","","frc1294","frc1301","frc604","29",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm75","qm","1","75","frc1280","frc1425","frc1569","34","","frc1318","frc1540","frc1823","29",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm76","qm","1","76","frc114","frc1346","frc1887","69","","frc1778","frc1840","frc362","9",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qm77","qm","1","77","frc1510","frc360","frc948","33","","frc1087","frc254","frc372","30",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf1m1","qf","1","1","frc1359","frc1838","frc948","20","","frc114","frc360","frc955","53",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf1m2","qf","1","2","frc1359","frc1838","frc948","46","","frc114","frc360","frc955","51",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf2m1","qf","2","1","frc1540","frc701","frc949","56","","frc1566","frc492","frc997","48",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf2m2","qf","2","2","frc1540","frc701","frc949","31","","frc1566","frc492","frc997","24",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf3m1","qf","3","1","frc1280","frc1569","frc1891","22","","frc1510","frc604","frc847","49",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf3m2","qf","3","2","frc1280","frc1569","frc1891","44","","frc1510","frc604","frc847","29",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf3m3","qf","3","3","frc1280","frc1569","frc1891","42","","frc1510","frc604","frc847","36",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf4m1","qf","4","1","frc1887","frc254","frc753","85","","frc1839","frc488","frc956","24",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_qf4m2","qf","4","2","frc1887","frc254","frc753","41","","frc1839","frc488","frc956","34",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_sf1m1","sf","1","1","frc114","frc360","frc955","43","","frc1540","frc701","frc949","20",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_sf1m2","sf","1","2","frc114","frc360","frc955","41","","frc1540","frc701","frc949","24",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_sf2m1","sf","2","1","frc1280","frc1569","frc1891","30","","frc1887","frc254","frc753","33",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_sf2m2","sf","2","2","frc1280","frc1569","frc1891","23","","frc1887","frc254","frc753","31",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_f1m1","f","1","1","frc114","frc360","frc955","46","","frc1887","frc254","frc753","70",""
"2006wa","Pac NW","2006-03-02","2006-03-04","2006wa_f1m2","f","1","2","frc114","frc360","frc955","14","","frc1887","frc254","frc753","11",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm1","qm","1","1","frc1006","frc1401","frc234","26","","frc1158","frc687","frc987","45",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm2","qm","1","2","frc60","frc696","frc991","41","","frc1572","frc1726","frc812","18",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm3","qm","1","3","frc1290","frc1343","frc842","17","","frc1164","frc1241","frc698","35",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm4","qm","1","4","frc1011","frc1456","frc1897","21","","frc1070","frc1978","frc996","5",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm5","qm","1","5","frc1717","frc498","frc96","9","","frc1013","frc1527","frc1852","34",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm6","qm","1","6","frc1165","frc1633","frc599","24","","frc1798","frc1926","frc330","24",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm7","qm","1","7","frc1324","frc1492","frc1828","10","","frc1917","frc294","frc39","18",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm8","qm","1","8","frc1212","frc207","frc980","6","","frc1241","frc1401","frc991","18",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm9","qm","1","9","frc1070","frc1572","frc687","25","","frc1006","frc1290","frc1978","34",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm10","qm","1","10","frc1717","frc696","frc698","14","","frc1897","frc498","frc987","22",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm11","qm","1","11","frc1013","frc599","frc812","71","","frc1343","frc234","frc996","3",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm12","qm","1","12","frc1852","frc1917","frc1926","5","","frc1164","frc1456","frc1726","26",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm13","qm","1","13","frc1165","frc1492","frc980","17","","frc1158","frc60","frc96","19",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm14","qm","1","14","frc1798","frc1828","frc207","0","","frc1011","frc1527","frc842","30",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm15","qm","1","15","frc1212","frc294","frc330","26","","frc1324","frc1633","frc39","16",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm16","qm","1","16","frc1717","frc1978","frc991","17","","frc1241","frc599","frc687","40",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm17","qm","1","17","frc1897","frc1917","frc812","15","","frc1290","frc1401","frc1926","1",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm18","qm","1","18","frc1343","frc1492","frc498","33","","frc1158","frc1456","frc1572","0",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm19","qm","1","19","frc1165","frc1527","frc987","54","","frc1164","frc1828","frc996","16",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm20","qm","1","20","frc1324","frc1798","frc60","14","","frc1006","frc1013","frc698","60",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm21","qm","1","21","frc1633","frc1852","frc207","54","","frc1070","frc234","frc696","19",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm22","qm","1","22","frc39","frc842","frc980","15","","frc1726","frc330","frc96","27",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm23","qm","1","23","frc1011","frc1212","frc294","25","","frc1926","frc498","frc687","14",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm24","qm","1","24","frc1158","frc1241","frc1828","46","","frc1165","frc1978","frc812","10",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm25","qm","1","25","frc1324","frc1343","frc1897","0","","frc1006","frc1527","frc991","38",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm26","qm","1","26","frc1633","frc1917","frc698","23","","frc1572","frc207","frc996","22",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm27","qm","1","27","frc1852","frc39","frc60","62","","frc1401","frc599","frc842","41",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm28","qm","1","28","frc1212","frc1456","frc96","0","","frc1290","frc1798","frc696","36",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm29","qm","1","29","frc1492","frc330","frc987","99","","frc1013","frc1070","frc1726","12",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm30","qm","1","30","frc1011","frc1164","frc1717","27","","frc234","frc294","frc980","50",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm31","qm","1","31","frc1324","frc1926","frc1978","6","","frc1158","frc207","frc498","60",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm32","qm","1","32","frc1241","frc1527","frc39","76","","frc1165","frc1572","frc1897","10",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm33","qm","1","33","frc1633","frc687","frc96","0","","frc1456","frc812","frc842","20",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm34","qm","1","34","frc1212","frc1726","frc698","30","","frc1070","frc1828","frc599","39",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm35","qm","1","35","frc1013","frc1401","frc294","26","","frc1006","frc1164","frc696","28",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm36","qm","1","36","frc1343","frc980","frc987","50","","frc1798","frc1852","frc1917","15",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm37","qm","1","37","frc1492","frc234","frc991","10","","frc1011","frc1290","frc330","32",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm38","qm","1","38","frc1717","frc60","frc996","16","","frc1158","frc1926","frc39","26",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm39","qm","1","39","frc1527","frc1633","frc1978","6","","frc1212","frc1726","frc842","28",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm40","qm","1","40","frc1006","frc1241","frc96","45","","frc1070","frc294","frc498","40",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm41","qm","1","41","frc1165","frc1917","frc696","1","","frc1013","frc1343","frc687","54",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm42","qm","1","42","frc1456","frc234","frc698","6","","frc1401","frc1828","frc330","5",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm43","qm","1","43","frc1798","frc991","frc996","0","","frc1492","frc1852","frc1897","18",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm44","qm","1","44","frc1572","frc599","frc980","68","","frc1011","frc1164","frc1324","12",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm45","qm","1","45","frc1717","frc207","frc812","13","","frc1290","frc60","frc987","59",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm46","qm","1","46","frc1158","frc294","frc842","37","","frc1013","frc1070","frc1917","33",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm47","qm","1","47","frc1527","frc330","frc687","36","","frc1926","frc696","frc698","5",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm48","qm","1","48","frc1828","frc96","frc991","8","","frc1343","frc1401","frc1633","33",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm49","qm","1","49","frc1011","frc1241","frc1852","52","","frc1324","frc1726","frc996","15",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm50","qm","1","50","frc1164","frc498","frc60","32","","frc1212","frc1897","frc234","33",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm51","qm","1","51","frc1165","frc1290","frc1717","0","","frc1006","frc1456","frc980","43",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm52","qm","1","52","frc1572","frc1798","frc812","14","","frc1978","frc39","frc987","78",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm53","qm","1","53","frc1492","frc207","frc599","72","","frc1527","frc294","frc96","0",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm54","qm","1","54","frc1158","frc1852","frc330","30","","frc1011","frc1013","frc991","29",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm55","qm","1","55","frc1828","frc60","frc687","20","","frc1633","frc1726","frc1897","29",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm56","qm","1","56","frc1290","frc498","frc996","30","","frc1070","frc1401","frc980","44",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm57","qm","1","57","frc1572","frc1926","frc842","11","","frc1324","frc234","frc987","85",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm58","qm","1","58","frc1241","frc1492","frc696","38","","frc1164","frc1798","frc812","18",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm59","qm","1","59","frc1212","frc1717","frc1917","35","","frc1006","frc1456","frc599","20",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm60","qm","1","60","frc1165","frc1978","frc698","18","","frc1343","frc207","frc39","42",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm61","qm","1","61","frc1726","frc294","frc991","43","","frc1158","frc1290","frc1527","30",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm62","qm","1","62","frc1572","frc330","frc498","29","","frc1828","frc1852","frc980","19",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm63","qm","1","63","frc1070","frc1324","frc812","21","","frc1164","frc687","frc96","11",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm64","qm","1","64","frc1401","frc1717","frc1798","28","","frc1011","frc1633","frc1917","11",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm65","qm","1","65","frc1013","frc1165","frc1212","21","","frc1897","frc207","frc842","20",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm66","qm","1","66","frc1492","frc1978","frc698","49","","frc1006","frc234","frc60","95",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm67","qm","1","67","frc599","frc696","frc996","44","","frc1006","frc39","frc987","111",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qm68","qm","1","68","frc1241","frc1456","frc60","30","","frc1343","frc1926","frc294","31",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf1m1","qf","1","1","frc1241","frc1917","frc987","83","","frc1343","frc1726","frc207","20",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf1m2","qf","1","2","frc1241","frc1917","frc987","99","","frc1343","frc1726","frc207","32",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf2m1","qf","2","1","frc234","frc39","frc698","28","","frc1158","frc1717","frc1852","45",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf2m2","qf","2","2","frc234","frc39","frc698","34","","frc1158","frc1717","frc1852","29",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf2m3","qf","2","3","frc234","frc39","frc698","29","","frc1158","frc1717","frc1852","41",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf3m1","qf","3","1","frc330","frc498","frc599","87","","frc1070","frc1212","frc1492","22",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf3m2","qf","3","2","frc330","frc498","frc599","77","","frc1070","frc1212","frc1492","30",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf4m1","qf","4","1","frc1006","frc1897","frc60","29","","frc1013","frc1527","frc294","43",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf4m2","qf","4","2","frc1006","frc1897","frc60","40","","frc1013","frc1527","frc294","11",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_qf4m3","qf","4","3","frc1006","frc1897","frc60","48","","frc1013","frc1527","frc294","44",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_sf1m1","sf","1","1","frc1241","frc1917","frc987","58","","frc1158","frc1717","frc1852","30",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_sf1m2","sf","1","2","frc1241","frc1917","frc987","58","","frc1158","frc1717","frc1852","36",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_sf2m1","sf","2","1","frc330","frc498","frc599","37","","frc1006","frc1897","frc60","43",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_sf2m2","sf","2","2","frc330","frc498","frc599","60","","frc1006","frc1897","frc60","39",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_sf2m3","sf","2","3","frc330","frc498","frc599","34","","frc1006","frc1897","frc60","41",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_f1m1","f","1","1","frc1241","frc1917","frc987","63","","frc1006","frc1897","frc60","33",""
"2006az","Arizona","2006-03-09","2006-03-11","2006az_f1m2","f","1","2","frc1241","frc1917","frc987","40","","frc1006","frc1897","frc60","57",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf1m1","qf","1","1","frc126","frc20","frc571","108","","frc1099","frc596","frc905","11",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf1m2","qf","1","2","frc126","frc20","frc571","82","","frc1099","frc596","frc905","8",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf2m1","qf","2","1","frc157","frc1784","frc38","16","","frc1124","frc176","frc177","50",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf2m2","qf","2","2","frc157","frc1784","frc38","16","","frc1124","frc176","frc177","56",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf3m1","qf","3","1","frc1027","frc237","frc716","77","","frc1665","frc173","frc228","0",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf3m2","qf","3","2","frc1027","frc237","frc716","67","","frc1665","frc173","frc228","15",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf4m1","qf","4","1","frc181","frc358","frc558","32","","frc195","frc230","frc236","30",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_qf4m2","qf","4","2","frc181","frc358","frc558","35","","frc195","frc230","frc236","26",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_sf1m1","sf","1","1","frc126","frc20","frc571","67","","frc1124","frc176","frc177","65",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_sf1m2","sf","1","2","frc126","frc20","frc571","23","","frc1124","frc176","frc177","78",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_sf1m3","sf","1","3","frc126","frc20","frc571","32","","frc1124","frc176","frc177","89",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_sf2m1","sf","2","1","frc1027","frc237","frc716","49","","frc181","frc358","frc558","61",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_sf2m2","sf","2","2","frc1027","frc237","frc716","55","","frc181","frc358","frc558","59",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_f1m1","f","1","1","frc1124","frc176","frc177","33","","frc181","frc358","frc558","28",""
"2006ct","UTC New England","2006-03-09","2006-03-11","2006ct_f1m2","f","1","2","frc1124","frc176","frc177","55","","frc181","frc358","frc558","19",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm1","qm","1","1","frc1319","frc1402","frc233","45","","frc1062","frc79","frc810","10",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm2","qm","1","2","frc1144","frc1390","frc1592","35","","frc1251","frc21","frc459","22",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm3","qm","1","3","frc180","frc342","frc357","19","","frc1448","frc1523","frc845","18",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm4","qm","1","4","frc168","frc312","frc744","27","","frc1842","frc801","frc86","35",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm5","qm","1","5","frc1612","frc179","frc61","32","","frc1543","frc1872","frc190","29",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm6","qm","1","6","frc1345","frc1368","frc1889","10","","frc1065","frc1694","frc1875","0",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm7","qm","1","7","frc1649","frc1744","frc665","0","","frc1341","frc1902","frc386","31",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm8","qm","1","8","frc1557","frc59","frc710","30","","frc1604","frc1841","frc457","7",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm9","qm","1","9","frc1029","frc108","frc945","32","","frc1144","frc810","frc845","14",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm10","qm","1","10","frc1402","frc1543","frc1842","5","","frc1390","frc1448","frc86","71",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm11","qm","1","11","frc1368","frc1612","frc79","3","","frc1251","frc357","frc801","22",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm12","qm","1","12","frc1341","frc1694","frc190","39","","frc180","frc233","frc459","48",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm13","qm","1","13","frc1065","frc1604","frc386","21","","frc1062","frc179","frc744","47",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm14","qm","1","14","frc1345","frc1902","frc59","51","","frc1029","frc21","frc342","60",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm15","qm","1","15","frc1649","frc168","frc457","38","","frc1872","frc1889","frc945","26",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm16","qm","1","16","frc1319","frc665","frc710","32","","frc1523","frc1592","frc312","34",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm17","qm","1","17","frc1841","frc1875","frc61","3","","frc108","frc1557","frc1744","9",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm18","qm","1","18","frc1612","frc1842","frc810","1","","frc1604","frc1694","frc845","12",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm19","qm","1","19","frc1341","frc1543","frc21","24","","frc1065","frc342","frc801","13",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm20","qm","1","20","frc1144","frc1402","frc1649","34","","frc1368","frc180","frc59","37",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm21","qm","1","21","frc1319","frc386","frc457","15","","frc1390","frc190","frc357","68",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm22","qm","1","22","frc1841","frc312","frc945","0","","frc1062","frc1251","frc1345","2",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm23","qm","1","23","frc168","frc1744","frc710","25","","frc1448","frc179","frc233","65",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm24","qm","1","24","frc108","frc1889","frc665","2","","frc459","frc79","frc86","41",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm25","qm","1","25","frc1029","frc1592","frc61","54","","frc1875","frc1902","frc744","16",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm26","qm","1","26","frc1523","frc1557","frc1872","53","","frc1368","frc21","frc810","25",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm27","qm","1","27","frc1841","frc1842","frc386","0","","frc1319","frc1543","frc180","20",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm28","qm","1","28","frc1345","frc168","frc845","44","","frc1341","frc1390","frc179","51",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm29","qm","1","29","frc59","frc665","frc945","19","","frc1065","frc1612","frc233","49",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm30","qm","1","30","frc457","frc61","frc79","36","","frc1144","frc1448","frc312","14",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm31","qm","1","31","frc108","frc1523","frc1902","9","","frc1604","frc190","frc801","65",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm32","qm","1","32","frc1649","frc1875","frc459","29","","frc1062","frc342","frc710","10",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm33","qm","1","33","frc1557","frc1592","frc86","52","","frc1029","frc1694","frc357","12",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm34","qm","1","34","frc1251","frc1402","frc1889","16","","frc1744","frc1872","frc744","15",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm35","qm","1","35","frc179","frc1842","frc21","26","","frc180","frc79","frc945","42",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm36","qm","1","36","frc1319","frc1902","frc845","30","","frc1065","frc1368","frc61","17",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm37","qm","1","37","frc168","frc1841","frc459","17","","frc1523","frc1612","frc386","33",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm38","qm","1","38","frc1029","frc1390","frc710","64","","frc1649","frc1694","frc801","38",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm39","qm","1","39","frc1448","frc1557","frc1889","21","","frc1062","frc190","frc665","29",""
"2006fl","Florida","2006-03-09","2006-03-11","2006fl_qm40","qm","1","40","frc108","frc1402","frc312","9","","frc1592","frc1872","frc342","6",""
