"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm1","qm","1","1","red","frc1577","frc5038","frc5747","frc2212","frc2230","frc4590"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm2","qm","1","2","blue","frc2096","frc7079","frc7845","frc1574","frc3034","frc6230"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm3","qm","1","3","red","frc1943","frc7177","frc7554","frc6736","frc6738","frc7112"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm4","qm","1","4","red","frc5135","frc5990","frc6740","frc3211","frc4319","frc5715"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm5","qm","1","5","blue","frc4586","frc4661","frc8333","frc3083","frc5554","frc8223"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm6","qm","1","6","blue","frc1580","frc6230","frc7554","frc1937","frc2212","frc5135"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm7","qm","1","7","blue","frc4319","frc4586","frc6740","frc1577","frc2096","frc4661"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm8","qm","1","8","blue","frc3083","frc5715","frc7079","frc5990","frc7112","frc7845"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm9","qm","1","9","blue","frc3034","frc5038","frc6738","frc1580","frc5554","frc5747"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm10","qm","1","10","red","frc1574","frc3211","frc4590","frc1937","frc6736","frc8333"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm11","qm","1","11","red","frc1577","frc7177","frc8223","frc1580","frc1943","frc2230"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm12","qm","1","12","","frc5554","frc7079","frc8333","frc2096","frc4590","frc6740"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm13","qm","1","13","blue","frc1574","frc4661","frc5990","frc1943","frc3034","frc8223"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm14","qm","1","14","blue","frc5135","frc6230","frc6736","frc5715","frc5747","frc6738"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm15","qm","1","15","blue","frc1937","frc5038","frc7112","frc2212","frc4586","frc7845"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm16","qm","1","16","blue","frc3083","frc3211","frc7554","frc2230","frc4319","frc7177"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm17","qm","1","17","red","frc4586","frc5747","frc7112","frc1580","frc6740","frc7845"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm18","qm","1","18","red","frc1577","frc3034","frc3211","frc4319","frc6738","frc7079"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm19","qm","1","19","blue","frc2230","frc5038","frc8223","frc5990","frc6736","frc7554"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm20","qm","1","20","blue","frc1943","frc4590","frc6230","frc2096","frc3083","frc8333"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm21","qm","1","21","red","frc2212","frc4661","frc5554","frc1574","frc5135","frc7177"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm22","qm","1","22","red","frc1937","frc2230","frc3211","frc5715","frc6230","frc7845"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm23","qm","1","23","blue","frc3034","frc4590","frc5747","frc4586","frc5554","frc7554"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm24","qm","1","24","red","frc2212","frc3083","frc7112","frc6736","frc6740","frc7079"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm25","qm","1","25","blue","frc1580","frc4661","frc6738","frc5990","frc8223","frc8333"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm26","qm","1","26","blue","frc1574","frc1943","frc4319","frc5038","frc5715","frc7177"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm27","qm","1","27","red","frc1937","frc2096","frc5990","frc1577","frc5135","frc7112"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm28","qm","1","28","blue","frc1574","frc1580","frc5038","frc1943","frc2212","frc6740"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm29","qm","1","29","red","frc1577","frc6230","frc7079","frc4661","frc5715","frc8223"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm30","qm","1","30","red","frc3083","frc5747","frc7177","frc1937","frc3034","frc4319"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm31","qm","1","31","red","frc3211","frc5554","frc7845","frc6738","frc7554","frc8333"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm32","qm","1","32","red","frc2096","frc2230","frc5135","frc4586","frc4590","frc6736"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm33","qm","1","33","blue","frc3034","frc3083","frc6740","frc2212","frc7554","frc8223"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm34","qm","1","34","blue","frc1577","frc7845","frc8333","frc1580","frc2096","frc7177"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm35","qm","1","35","red","frc4319","frc4661","frc6736","frc1937","frc5747","frc6230"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm36","qm","1","36","blue","frc4590","frc5135","frc6738","frc1574","frc2230","frc4586"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm37","qm","1","37","blue","frc1943","frc3211","frc7112","frc5038","frc5554","frc5990"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm38","qm","1","38","red","frc2096","frc5715","frc7554","frc1574","frc5747","frc7079"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm39","qm","1","39","blue","frc5038","frc6740","frc8333","frc1577","frc1937","frc6738"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm40","qm","1","40","blue","frc4586","frc5135","frc5715","frc1943","frc3083","frc5990"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm41","qm","1","41","","frc4590","frc5554","frc7112","frc3211","frc6230","frc8223"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm42","qm","1","42","red","frc2230","frc6736","frc7845","frc3034","frc4661","frc7177"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm43","qm","1","43","red","frc2212","frc3211","frc7079","frc1580","frc3083","frc4319"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm44","qm","1","44","red","frc5747","frc6740","frc8223","frc3034","frc5135","frc7845"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm45","qm","1","45","blue","frc6230","frc6738","frc7177","frc2096","frc4586","frc5038"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm46","qm","1","46","red","frc2230","frc5715","frc7112","frc1580","frc2212","frc8333"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm47","qm","1","47","red","frc1577","frc4319","frc5990","frc1574","frc5554","frc6736"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm48","qm","1","48","red","frc1937","frc4590","frc7554","frc1943","frc4661","frc7079"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm49","qm","1","49","blue","frc1580","frc5135","frc8223","frc4319","frc5038","frc6230"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm50","qm","1","50","red","frc4586","frc7079","frc7177","frc4661","frc6740","frc7554"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm51","qm","1","51","blue","frc2212","frc3034","frc6736","frc1937","frc5554","frc5715"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm52","qm","1","52","red","frc2230","frc5747","frc5990","frc1574","frc7112","frc8333"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm53","qm","1","53","blue","frc1943","frc6738","frc7845","frc1577","frc3083","frc4590"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm54","qm","1","54","red","frc1574","frc2096","frc2212","frc3211","frc4586","frc5990"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm55","qm","1","55","red","frc1580","frc5715","frc6736","frc4590","frc7177","frc7845"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm56","qm","1","56","blue","frc4319","frc5135","frc8333","frc3034","frc7079","frc7112"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm57","qm","1","57","blue","frc3083","frc4661","frc5038","frc2096","frc3211","frc6738"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm58","qm","1","58","blue","frc5554","frc6230","frc6740","frc1577","frc2230","frc7554"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qm59","qm","1","59","blue","frc1937","frc7079","frc8223","frc1943","frc2096","frc5747"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qf1m1","qf","1","1","red","frc2096","frc5990","frc6230","frc1937","frc5038","frc7177"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qf1m2","qf","1","2","red","frc2096","frc5990","frc6230","frc1937","frc5038","frc7177"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qf2m1","qf","2","1","blue","frc4586","frc5747","frc7079","frc2230","frc6736","frc8223"
"2020isde1","ISR #1","2020-02-23","2020-02-25","2020isde1_qf2m2","qf","2","2","blue","frc4586","frc5747","frc7079","frc2230","frc6736","frc8223"
