"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm52","qm","1","52","","frc2641","frc5410","frc5472","frc348","frc4517","frc4562"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm53","qm","1","53","","frc263","frc3242","frc5283","frc1592","frc3502","frc5591"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm54","qm","1","54","","frc1649","frc386","frc5557","frc179","frc3992","frc714"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm55","qm","1","55","","frc180","frc612","frc87","frc2152","frc4013","frc5196"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm56","qm","1","56","","frc3410","frc5655","frc744","frc159","frc2234","frc4592"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm57","qm","1","57","","frc108","frc125","frc1251","frc3653","frc4471","frc4953"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm58","qm","1","58","","frc3164","frc3233","frc5329","frc2016","frc3932","frc4516"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm59","qm","1","59","","frc21","frc2383","frc714","frc1523","frc2641","frc5591"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm60","qm","1","60","","frc3242","frc348","frc612","frc1065","frc3410","frc386"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm61","qm","1","61","","frc2234","frc3502","frc5557","frc180","frc192","frc3653"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm62","qm","1","62","","frc1592","frc3164","frc4562","frc4471","frc5243","frc5655"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm63","qm","1","63","","frc3233","frc4517","frc5196","frc179","frc4013","frc4953"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm64","qm","1","64","","frc1523","frc5283","frc5472","frc1649","frc2016","frc744"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm65","qm","1","65","","frc1251","frc1622","frc3932","frc263","frc4516","frc5410"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm66","qm","1","66","","frc2383","frc59","frc87","frc108","frc3992","frc5329"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm67","qm","1","67","","frc159","frc180","frc2152","frc125","frc21","frc4592"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm68","qm","1","68","","frc2016","frc348","frc4953","frc5557","frc5655","frc612"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm69","qm","1","69","","frc1065","frc1592","frc2234","frc2641","frc4562","frc5196"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm70","qm","1","70","","frc108","frc4471","frc5283","frc263","frc3233","frc5243"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm71","qm","1","71","","frc2152","frc386","frc5591","frc1251","frc5329","frc5472"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm72","qm","1","72","","frc4517","frc4592","frc744","frc1622","frc192","frc3992"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm73","qm","1","73","","frc125","frc2383","frc4013","frc3164","frc3410","frc4516"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm74","qm","1","74","","frc159","frc3502","frc5410","frc1649","frc714","frc87"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm75","qm","1","75","","frc179","frc3653","frc59","frc1523","frc3242","frc3932"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm76","qm","1","76","","frc1251","frc2641","frc3992","frc5196","frc5283","frc5655"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm77","qm","1","77","","frc1592","frc4517","frc5329","frc3233","frc3410","frc4953"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm78","qm","1","78","","frc2383","frc3502","frc4516","frc159","frc386","frc5243"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm79","qm","1","79","","frc192","frc263","frc612","frc125","frc179","frc4562"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm80","qm","1","80","","frc2016","frc21","frc5410","frc3242","frc4013","frc744"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm81","qm","1","81","","frc1649","frc348","frc5591","frc180","frc3164","frc4592"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm82","qm","1","82","","frc1065","frc108","frc5557","frc2152","frc2234","frc3932"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm83","qm","1","83","","frc1622","frc59","frc714","frc4471","frc5472","frc87"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qm84","qm","1","84","","frc3653","frc4517","frc5243","frc1523","frc263","frc4013"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m1","qf","1","1","","frc192","frc3242","frc59","frc2383","frc263","frc386"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m2","qf","1","2","","frc2016","frc348","frc3502","frc4471","frc5283","frc612"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m3","qf","1","3","","frc125","frc179","frc180","frc1065","frc3653","frc4592"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m4","qf","1","4","","frc1592","frc3164","frc744","frc2234","frc3410","frc5410"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m5","qf","1","5","","frc192","frc3242","frc59","frc4471","frc5283","frc612"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m6","qf","1","6","","frc2016","frc348","frc3502","frc2383","frc263","frc386"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m7","qf","1","7","","frc125","frc179","frc180","frc2234","frc3410","frc5410"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_qf1m8","qf","1","8","","frc1592","frc3164","frc744","frc1065","frc3653","frc4592"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_sf1m1","sf","1","1","","frc2383","frc263","frc386","frc192","frc3242","frc59"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_sf1m2","sf","1","2","","frc1592","frc3164","frc744","frc2016","frc348","frc3502"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_sf1m3","sf","1","3","","frc2383","frc263","frc386","frc2016","frc348","frc3502"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_sf1m4","sf","1","4","","frc1592","frc3164","frc744","frc192","frc3242","frc59"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_sf1m5","sf","1","5","","frc2016","frc348","frc3502","frc192","frc3242","frc59"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_sf1m6","sf","1","6","","frc1592","frc3164","frc744","frc2383","frc263","frc386"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_f1m1","f","1","1","red","frc2383","frc263","frc386","frc2016","frc348","frc3502"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_f1m2","f","1","2","blue","frc2383","frc263","frc386","frc2016","frc348","frc3502"
"2015flfo","South Florida","2015-02-25","2015-02-28","2015flfo_f1m3","f","1","3","red","frc2383","frc263","frc386","frc2016","frc348","frc3502"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm1","qm","1","1","","frc2472","frc3102","frc3755","frc2526","frc3290","frc3846"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm2","qm","1","2","","frc2503","frc3294","frc5658","frc2177","frc2883","frc3276"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm3","qm","1","3","","frc2538","frc4230","frc4239","frc3184","frc3740","frc5653"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm4","qm","1","4","","frc2202","frc4397","frc5143","frc1714","frc1816","frc4217"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm5","qm","1","5","","frc2823","frc2977","frc3828","frc4539","frc4728","frc5019"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm6","qm","1","6","","frc4664","frc4986","frc5541","frc2220","frc3122","frc5253"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm7","qm","1","7","","frc1716","frc3840","frc5299","frc4511","frc4693","frc5003"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm8","qm","1","8","","frc2264","frc3788","frc4181","frc4260","frc4818","frc4845"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm9","qm","1","9","","frc2052","frc3042","frc93","frc4011","frc4054","frc5690"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm10","qm","1","10","","frc3277","frc3751","frc4009","frc2499","frc4244","frc4762"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm11","qm","1","11","","frc2531","frc4239","frc5542","frc3036","frc5143","frc5541"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm12","qm","1","12","","frc3840","frc5653","frc5658","frc3290","frc4986","frc5253"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm13","qm","1","13","","frc2503","frc4230","frc4397","frc1716","frc2202","frc3846"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm14","qm","1","14","","frc1816","frc4260","frc5003","frc2538","frc3755","frc4818"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm15","qm","1","15","","frc3294","frc4693","frc4762","frc1714","frc2264","frc4511"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm16","qm","1","16","","frc2526","frc2883","frc5542","frc2977","frc4009","frc4217"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm17","qm","1","17","","frc5019","frc5299","frc5690","frc2499","frc4664","frc4845"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm18","qm","1","18","","frc3036","frc3276","frc3828","frc2220","frc3751","frc93"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm19","qm","1","19","","frc2052","frc3788","frc4728","frc2472","frc3740","frc4244"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm20","qm","1","20","","frc3184","frc4011","frc4181","frc2531","frc2823","frc3277"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm21","qm","1","21","","frc3042","frc3122","frc4054","frc2177","frc3102","frc4539"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm22","qm","1","22","","frc1714","frc2977","frc4239","frc1716","frc2499","frc5690"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm23","qm","1","23","","frc3828","frc4762","frc5299","frc2202","frc2538","frc5253"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm24","qm","1","24","","frc2052","frc4244","frc4511","frc5003","frc5143","frc5658"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm25","qm","1","25","","frc3036","frc3184","frc4986","frc2264","frc4009","frc4728"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm26","qm","1","26","","frc3276","frc3290","frc4054","frc1816","frc4397","frc5541"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm27","qm","1","27","","frc3277","frc3294","frc4260","frc2472","frc4539","frc4664"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm28","qm","1","28","","frc2220","frc3755","frc4693","frc3102","frc4011","frc5542"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm29","qm","1","29","","frc2883","frc3122","frc5019","frc3840","frc4818","frc93"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm30","qm","1","30","","frc3788","frc3846","frc5653","frc2177","frc2531","frc4217"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm31","qm","1","31","","frc2526","frc2823","frc4181","frc2503","frc3042","frc3740"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm32","qm","1","32","","frc4230","frc4728","frc4845","frc3751","frc4054","frc4511"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm33","qm","1","33","","frc4397","frc4539","frc4762","frc3036","frc4011","frc5299"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm34","qm","1","34","","frc2052","frc3755","frc5253","frc2977","frc3294","frc5019"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm35","qm","1","35","","frc3846","frc4818","frc5143","frc2538","frc3184","frc5690"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm36","qm","1","36","","frc2526","frc3102","frc5003","frc2823","frc4664","frc5653"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm37","qm","1","37","","frc2472","frc2499","frc3840","frc3042","frc4217","frc5541"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm38","qm","1","38","","frc1816","frc2531","frc3751","frc2264","frc2503","frc3122"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm39","qm","1","39","","frc2220","frc3740","frc4260","frc1714","frc2883","frc5658"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm40","qm","1","40","","frc1716","frc4009","frc5542","frc3277","frc3788","frc93"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm41","qm","1","41","","frc2177","frc2202","frc3828","frc3290","frc4239","frc4845"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm42","qm","1","42","","frc4230","frc4244","frc4693","frc3276","frc4181","frc4986"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm43","qm","1","43","","frc3102","frc3751","frc4818","frc2472","frc4397","frc5299"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm44","qm","1","44","","frc1714","frc2499","frc3755","frc2531","frc2883","frc4728"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm45","qm","1","45","","frc3294","frc4011","frc4511","frc2538","frc3122","frc3788"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm46","qm","1","46","","frc1716","frc5541","frc5653","frc3828","frc5019","frc5658"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm47","qm","1","47","","frc1816","frc3846","frc4230","frc4244","frc4664","frc5542"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm48","qm","1","48","","frc3740","frc4539","frc4845","frc3276","frc3840","frc4009"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm49","qm","1","49","","frc2220","frc2977","frc3042","frc2202","frc3184","frc4693"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm50","qm","1","50","","frc4217","frc4986","frc5690","frc2177","frc4181","frc4762"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm51","qm","1","51","","frc3277","frc4054","frc5253","frc2503","frc2526","frc3036"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm52","qm","1","52","","frc2264","frc3290","frc93","frc2052","frc2823","frc5143"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm53","qm","1","53","","frc3276","frc4239","frc5003","frc3846","frc4260","frc5019"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm54","qm","1","54","","frc3751","frc3788","frc5541","frc2883","frc3184","frc4664"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm55","qm","1","55","","frc1816","frc4009","frc5690","frc4397","frc4693","frc5658"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm56","qm","1","56","","frc3036","frc4217","frc5253","frc3102","frc3740","frc3828"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm57","qm","1","57","","frc1716","frc2531","frc2538","frc2052","frc2526","frc4539"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm58","qm","1","58","","frc2220","frc2823","frc4244","frc2264","frc3840","frc4054"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm59","qm","1","59","","frc2177","frc3290","frc4728","frc4181","frc5299","frc5542"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm60","qm","1","60","","frc2202","frc2499","frc4986","frc2472","frc4011","frc4260"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm61","qm","1","61","","frc2503","frc4239","frc5653","frc3755","frc4511","frc93"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm62","qm","1","62","","frc1714","frc3277","frc4845","frc2977","frc3122","frc5003"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm63","qm","1","63","","frc3042","frc4762","frc5143","frc3294","frc4230","frc4818"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm64","qm","1","64","","frc2883","frc3846","frc5541","frc2264","frc2823","frc5299"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm65","qm","1","65","","frc2052","frc2499","frc3828","frc1816","frc3036","frc3788"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm66","qm","1","66","","frc2538","frc3290","frc4217","frc1716","frc3751","frc4986"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm67","qm","1","67","","frc3184","frc4539","frc93","frc3755","frc4244","frc4845"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm68","qm","1","68","","frc2472","frc3294","frc4009","frc2220","frc4181","frc5003"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm69","qm","1","69","","frc2177","frc3740","frc4511","frc3277","frc4397","frc5019"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm70","qm","1","70","","frc3122","frc5542","frc5658","frc2202","frc2526","frc4762"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm71","qm","1","71","","frc1714","frc3102","frc5690","frc2503","frc3840","frc4011"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm72","qm","1","72","","frc4054","frc5143","frc5653","frc2977","frc3276","frc4260"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm73","qm","1","73","","frc4664","frc4693","frc5253","frc4239","frc4728","frc4818"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm74","qm","1","74","","frc2264","frc2531","frc5003","frc3042","frc3828","frc4230"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm75","qm","1","75","","frc2220","frc3846","frc4511","frc2499","frc3290","frc4539"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm76","qm","1","76","","frc2823","frc3036","frc5690","frc1716","frc3122","frc3755"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm77","qm","1","77","","frc2503","frc3184","frc5019","frc2472","frc4217","frc4762"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm78","qm","1","78","","frc1714","frc3751","frc4664","frc2052","frc4181","frc5653"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm79","qm","1","79","","frc2538","frc3840","frc4397","frc2977","frc3788","frc4230"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm80","qm","1","80","","frc4009","frc4244","frc5658","frc3042","frc4239","frc5299"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm81","qm","1","81","","frc2202","frc2531","frc3276","frc3102","frc3277","frc4728"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm82","qm","1","82","","frc2883","frc4011","frc5253","frc1816","frc4845","frc5143"
"2015mndu","Lake Superior","2015-02-25","2015-02-28","2015mndu_qm83","qm","1","83","","frc2177","frc4260","frc93","frc2526","frc4693","frc5541"
