"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm37","qm","1","37","red","frc131","frc1474","frc296","frc1100","frc1138","frc1547"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm38","qm","1","38","blue","frc1058","frc1922","frc350","frc155","frc1568","frc811"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm39","qm","1","39","red","frc1247","frc176","frc529","frc1289","frc1350","frc238"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm40","qm","1","40","blue","frc1517","frc287","frc501","frc1307","frc241","frc58"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm41","qm","1","41","blue","frc175","frc190","frc97","frc1153","frc1519","frc213"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm42","qm","1","42","blue","frc1831","frc319","frc95","frc1073","frc133","frc151"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm43","qm","1","43","red","frc1721","frc1824","frc40","frc138","frc166","frc663"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm44","qm","1","44","red","frc1276","frc172","frc549","frc1100","frc350","frc529"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm45","qm","1","45","blue","frc1058","frc125","frc42","frc1289","frc1474","frc1547"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm46","qm","1","46","red","frc1153","frc562","frc836","frc1519","frc1568","frc176"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm47","qm","1","47","blue","frc1073","frc1247","frc885","frc175","frc296","frc58"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm48","qm","1","48","blue","frc1824","frc213","frc287","frc151","frc663","frc95"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm49","qm","1","49","red","frc1307","frc190","frc319","frc131","frc1721","frc1922"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm50","qm","1","50","blue","frc155","frc1831","frc241","frc1138","frc134","frc97"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm51","qm","1","51","blue","frc1350","frc40","frc501","frc133","frc1512","frc549"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm52","qm","1","52","blue","frc138","frc1517","frc238","frc1276","frc166","frc811"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm53","qm","1","53","red","frc1073","frc1153","frc1474","frc1824","frc529","frc95"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm54","qm","1","54","red","frc1307","frc172","frc296","frc1058","frc213","frc836"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm55","qm","1","55","red","frc131","frc1831","frc350","frc125","frc1289","frc241"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm56","qm","1","56","blue","frc1247","frc133","frc97","frc1547","frc155","frc1721"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm57","qm","1","57","red","frc1519","frc166","frc549","frc1350","frc1922","frc287"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm58","qm","1","58","blue","frc562","frc811","frc885","frc319","frc40","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm59","qm","1","59","blue","frc1517","frc1568","frc175","frc1138","frc1276","frc663"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm60","qm","1","60","blue","frc134","frc238","frc501","frc1100","frc151","frc190"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm61","qm","1","61","red","frc138","frc176","frc58","frc1058","frc1512","frc95"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm62","qm","1","62","","frc1073","frc131","frc172","frc133","frc1519","frc241"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm63","qm","1","63","red","frc1474","frc549","frc562","frc125","frc1307","frc97"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm64","qm","1","64","red","frc1138","frc1247","frc166","frc1568","frc213","frc529"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm65","qm","1","65","red","frc134","frc663","frc811","frc1153","frc296","frc350"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm66","qm","1","66","red","frc176","frc319","frc501","frc1276","frc155","frc1824"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm67","qm","1","67","red","frc1831","frc238","frc58","frc1922","frc40","frc836"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm68","qm","1","68","blue","frc1289","frc287","frc885","frc1100","frc138","frc175"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm69","qm","1","69","red","frc1350","frc151","frc1721","frc1512","frc1517","frc1547"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm70","qm","1","70","red","frc172","frc190","frc42","frc1247","frc811","frc95"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm71","qm","1","71","","frc1073","frc125","frc1568","frc1307","frc155","frc296"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm72","qm","1","72","blue","frc131","frc176","frc40","frc1138","frc1474","frc501"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm73","qm","1","73","red","frc138","frc1519","frc885","frc319","frc549","frc663"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm74","qm","1","74","blue","frc1058","frc134","frc1721","frc1276","frc1350","frc175"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm75","qm","1","75","red","frc1100","frc58","frc97","frc166","frc241","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm76","qm","1","76","blue","frc1153","frc151","frc1922","frc1547","frc1824","frc1831"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm77","qm","1","77","red","frc287","frc350","frc562","frc1512","frc190","frc529"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qm78","qm","1","78","blue","frc1289","frc238","frc836","frc133","frc1517","frc213"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf1m1","qf","1","1","red","frc1100","frc151","frc213","frc1058","frc40","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf1m2","qf","1","2","blue","frc1100","frc151","frc213","frc1058","frc40","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf1m3","qf","1","3","blue","frc1100","frc151","frc213","frc1058","frc40","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf2m1","qf","2","1","blue","frc1138","frc134","frc1474","frc1276","frc133","frc1519"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf2m2","qf","2","2","blue","frc1138","frc134","frc1474","frc1276","frc133","frc1519"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf2m3","qf","2","3","","frc1138","frc134","frc1474","frc1276","frc133","frc1519"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf3m1","qf","3","1","blue","frc1547","frc296","frc58","frc1073","frc1307","frc97"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf3m2","qf","3","2","red","frc1547","frc296","frc58","frc1073","frc1307","frc97"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf3m3","qf","3","3","red","frc1547","frc296","frc58","frc1073","frc1307","frc97"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf4m1","qf","4","1","blue","frc138","frc155","frc549","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf4m2","qf","4","2","blue","frc138","frc155","frc549","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_qf4m3","qf","4","3","","frc138","frc155","frc549","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_sf1m1","sf","1","1","red","frc1276","frc133","frc1519","frc1058","frc40","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_sf1m2","sf","1","2","red","frc1276","frc133","frc1519","frc1058","frc40","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_sf1m3","sf","1","3","","frc1276","frc133","frc1519","frc1058","frc40","frc42"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_sf2m1","sf","2","1","blue","frc1547","frc296","frc58","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_sf2m2","sf","2","2","blue","frc1547","frc296","frc58","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_sf2m3","sf","2","3","","frc1547","frc296","frc58","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_f1m1","f","1","1","red","frc1276","frc133","frc1519","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_f1m2","f","1","2","red","frc1276","frc133","frc1519","frc176","frc319","frc562"
"2006nh","BAE SYSTEMS Granite State","2006-03-02","2006-03-04","2006nh_f1m3","f","1","3","","frc1276","frc133","frc1519","frc176","frc319","frc562"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm1","qm","1","1","red","frc11","frc136","frc1403","frc1366","frc1807","frc293"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm2","qm","1","2","red","frc1617","frc223","frc25","frc1672","frc75","frc87"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm3","qm","1","3","blue","frc1156","frc1626","frc1689","frc1089","frc1811","frc528"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm4","qm","1","4","red","frc1412","frc381","frc41","frc1495","frc1616","frc869"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm5","qm","1","5","blue","frc1882","frc433","frc555","frc102","frc103","frc88"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm6","qm","1","6","red","frc1382","frc1676","frc48","frc1048","frc1923","frc896"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm7","qm","1","7","blue","frc1860","frc550","frc714","frc1228","frc1367","frc56"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm8","qm","1","8","blue","frc1813","frc486","frc522","frc219","frc303","frc613"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm9","qm","1","9","red","frc1257","frc225","frc375","frc1600","frc563","frc637"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm10","qm","1","10","red","frc1187","frc1279","frc335","frc1218","frc1563","frc1931"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm11","qm","1","11","red","frc1302","frc1881","frc224","frc1089","frc1403","frc1617"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm12","qm","1","12","red","frc102","frc1382","frc381","frc136","frc528","frc75"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm13","qm","1","13","blue","frc433","frc714","frc869","frc11","frc1672","frc1923"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm14","qm","1","14","red","frc1811","frc486","frc56","frc1616","frc1676","frc555"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm15","qm","1","15","blue","frc1367","frc1600","frc303","frc1366","frc1689","frc25"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm16","qm","1","16","red","frc1187","frc1813","frc375","frc41","frc88","frc896"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm17","qm","1","17","red","frc1931","frc550","frc637","frc1881","frc219","frc293"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm18","qm","1","18","blue","frc1218","frc223","frc225","frc103","frc1156","frc1412"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm19","qm","1","19","blue","frc1228","frc1563","frc48","frc1257","frc224","frc522"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm20","qm","1","20","red","frc1279","frc1807","frc87","frc1495","frc1626","frc1882"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm21","qm","1","21","blue","frc1048","frc1860","frc613","frc1302","frc335","frc563"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm22","qm","1","22","blue","frc102","frc1403","frc1923","frc1811","frc25","frc375"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm23","qm","1","23","blue","frc1931","frc381","frc714","frc1366","frc1617","frc486"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm24","qm","1","24","red","frc1813","frc225","frc550","frc1089","frc1382","frc433"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm25","qm","1","25","","frc1412","frc1563","frc555","frc1367","frc293","frc896"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm26","qm","1","26","blue","frc1218","frc1257","frc1626","frc303","frc75","frc869"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm27","qm","1","27","blue","frc1495","frc335","frc48","frc1881","frc56","frc88"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm28","qm","1","28","red","frc1807","frc223","frc563","frc1676","frc522","frc528"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm29","qm","1","29","red","frc11","frc1882","frc613","frc1156","frc1187","frc1600"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm30","qm","1","30","red","frc1860","frc224","frc87","frc136","frc1616","frc219"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm31","qm","1","31","blue","frc1302","frc1672","frc1689","frc103","frc41","frc637"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm32","qm","1","32","blue","frc1048","frc1228","frc1279","frc225","frc25","frc486"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm33","qm","1","33","red","frc1626","frc293","frc48","frc102","frc1813","frc714"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm34","qm","1","34","red","frc1412","frc335","frc528","frc1257","frc1403","frc433"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm35","qm","1","35","blue","frc1187","frc1617","frc1676","frc1367","frc1495","frc613"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm36","qm","1","36","blue","frc1931","frc869","frc87","frc1156","frc1382","frc563"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm37","qm","1","37","blue","frc224","frc555","frc637","frc1366","frc1923","frc75"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm38","qm","1","38","blue","frc1860","frc1881","frc41","frc1811","frc1882","frc522"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm39","qm","1","39","red","frc1218","frc136","frc1689","frc1228","frc1302","frc896"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm40","qm","1","40","red","frc223","frc550","frc88","frc1279","frc1600","frc1616"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm41","qm","1","41","blue","frc103","frc11","frc303","frc1089","frc375","frc381"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm42","qm","1","42","red","frc1563","frc1807","frc56","frc1048","frc1672","frc219"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm43","qm","1","43","red","frc1187","frc1626","frc25","frc224","frc433","frc563"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm44","qm","1","44","red","frc293","frc41","frc486","frc1367","frc1382","frc335"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm45","qm","1","45","blue","frc1689","frc1882","frc1923","frc136","frc1617","frc225"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm46","qm","1","46","blue","frc1218","frc1616","frc522","frc1403","frc637","frc714"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm47","qm","1","47","blue","frc1156","frc303","frc88","frc1676","frc1860","frc381"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm48","qm","1","48","blue","frc1495","frc1563","frc223","frc102","frc1089","frc1366"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm49","qm","1","49","blue","frc1048","frc1257","frc550","frc11","frc555","frc87"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm50","qm","1","50","blue","frc1672","frc1881","frc896","frc1279","frc528","frc613"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm51","qm","1","51","red","frc375","frc56","frc869","frc1302","frc219","frc48"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm52","qm","1","52","blue","frc1412","frc1813","frc1931","frc1228","frc1811","frc75"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm53","qm","1","53","red","frc103","frc1600","frc1807","frc1218","frc224","frc486"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm54","qm","1","54","blue","frc1689","frc293","frc381","frc1187","frc223","frc433"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm55","qm","1","55","blue","frc1048","frc1882","frc637","frc1089","frc1367","frc88"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm56","qm","1","56","blue","frc1923","frc528","frc87","frc1563","frc303","frc41"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm57","qm","1","57","red","frc1403","frc56","frc563","frc1156","frc1279","frc136"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm58","qm","1","58","red","frc48","frc550","frc75","frc1811","frc225","frc613"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm59","qm","1","59","blue","frc1302","frc1495","frc714","frc1257","frc1382","frc25"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm60","qm","1","60","blue","frc11","frc1412","frc219","frc102","frc1676","frc1881"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm61","qm","1","61","blue","frc1616","frc1807","frc1931","frc1860","frc375","frc896"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm62","qm","1","62","blue","frc1366","frc1672","frc1813","frc103","frc1626","frc335"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm63","qm","1","63","blue","frc1617","frc522","frc555","frc1228","frc1600","frc869"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm64","qm","1","64","blue","frc1689","frc56","frc75","frc1187","frc1403","frc486"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm65","qm","1","65","blue","frc1882","frc303","frc550","frc1218","frc293","frc563"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm66","qm","1","66","blue","frc1048","frc1881","frc714","frc136","frc223","frc41"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm67","qm","1","67","red","frc1495","frc224","frc375","frc11","frc1931","frc528"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm68","qm","1","68","blue","frc1563","frc1616","frc1813","frc1156","frc1302","frc25"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm69","qm","1","69","blue","frc103","frc1367","frc522","frc1257","frc1279","frc1923"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm70","qm","1","70","blue","frc1089","frc1676","frc869","frc225","frc335","frc896"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm71","qm","1","71","blue","frc102","frc1672","frc1860","frc1412","frc1600","frc48"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm72","qm","1","72","red","frc1626","frc381","frc555","frc1382","frc219","frc613"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm73","qm","1","73","red","frc1366","frc87","frc88","frc1228","frc1811","frc433"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm74","qm","1","74","blue","frc1617","frc1807","frc637","frc1813","frc303","frc56"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm75","qm","1","75","red","frc1689","frc1881","frc375","frc1563","frc486","frc550"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm76","qm","1","76","blue","frc1187","frc136","frc522","frc1089","frc1931","frc25"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm77","qm","1","77","blue","frc103","frc1676","frc75","frc1495","frc1860","frc293"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm78","qm","1","78","red","frc102","frc1616","frc563","frc1367","frc1672","frc225"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm79","qm","1","79","red","frc11","frc1382","frc88","frc1218","frc1811","frc219"
"2006nj","New Jersey","2006-03-02","2006-03-04","2006nj_qm80","qm","1","80","blue","frc1257","frc1617","frc41","frc1156","frc433","frc896"
