"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm14","qm","1","14","blue","frc157","frc885","","frc1277","frc140",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm15","qm","1","15","red","frc138","frc166","","frc1152","frc529",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm16","qm","1","16","blue","frc1350","frc811","","frc176","frc501",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm17","qm","1","17","red","frc1073","frc213","","frc134","frc467",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm18","qm","1","18","red","frc549","frc69","","frc155","frc40",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm19","qm","1","19","red","frc1289","frc42","","frc1058","frc151",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm20","qm","1","20","red","frc121","frc238","","frc1153","frc1474",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm21","qm","1","21","red","frc241","frc95","","frc350","frc663",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm22","qm","1","22","red","frc1335","frc229","","frc125","frc58",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm23","qm","1","23","blue","frc1276","frc175","","frc131","frc319",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm24","qm","1","24","blue","frc1247","frc839","","frc1307","frc246",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm25","qm","1","25","red","frc126","frc562","","frc133","frc172",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm26","qm","1","26","red","frc1152","frc190","","frc140","frc296",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm27","qm","1","27","red","frc501","frc529","","frc1277","frc97",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm28","qm","1","28","red","frc138","frc157","","frc166","frc885",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm29","qm","1","29","blue","frc176","frc213","","frc1073","frc69",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm30","qm","1","30","blue","frc467","frc811","","frc134","frc1350",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm31","qm","1","31","red","frc1058","frc1289","","frc155","frc549",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm32","qm","1","32","red","frc121","frc40","","frc151","frc42",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm33","qm","1","33","red","frc131","frc350","","frc1474","frc229",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm34","qm","1","34","red","frc663","frc95","","frc1153","frc238",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm35","qm","1","35","blue","frc319","frc58","","frc125","frc241",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm36","qm","1","36","blue","frc175","frc839","","frc1276","frc1335",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm37","qm","1","37","","frc126","frc246","","frc1307","frc190",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm38","qm","1","38","red","frc172","frc562","","frc1247","frc133",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm39","qm","1","39","blue","frc1152","frc296","","frc157","frc529",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm40","qm","1","40","red","frc1277","frc166","","frc1073","frc811",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm41","qm","1","41","blue","frc1307","frc97","","frc69","frc885",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm42","qm","1","42","blue","frc140","frc246","","frc133","frc562",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm43","qm","1","43","blue","frc1289","frc176","","frc138","frc501",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm44","qm","1","44","blue","frc151","frc467","","frc1058","frc131",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm45","qm","1","45","blue","frc1350","frc213","","frc121","frc549",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm46","qm","1","46","red","frc134","frc40","","frc229","frc350",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm47","qm","1","47","blue","frc1474","frc663","","frc155","frc42",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm48","qm","1","48","blue","frc125","frc190","","frc1276","frc238",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm49","qm","1","49","blue","frc241","frc319","","frc839","frc95",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm50","qm","1","50","red","frc1153","frc175","","frc126","frc58",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm51","qm","1","51","blue","frc1247","frc172","","frc1335","frc296",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm52","qm","1","52","red","frc133","frc811","","frc1307","frc157",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm53","qm","1","53","red","frc529","frc69","","frc246","frc562",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm54","qm","1","54","blue","frc1152","frc176","","frc1277","frc1289",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm55","qm","1","55","red","frc1073","frc501","","frc151","frc885",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm56","qm","1","56","","frc138","frc140","","frc467","frc97",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm57","qm","1","57","red","frc131","frc1350","","frc1058","frc166",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm58","qm","1","58","blue","frc1276","frc350","","frc213","frc549",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm59","qm","1","59","red","frc229","frc40","","frc121","frc1474",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm60","qm","1","60","blue","frc125","frc155","","frc134","frc42",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm61","qm","1","61","red","frc190","frc238","","frc319","frc839",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm62","qm","1","62","red","frc175","frc58","","frc1247","frc95",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm63","qm","1","63","blue","frc1335","frc241","","frc126","frc663",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm64","qm","1","64","blue","frc1153","frc246","","frc172","frc296",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm65","qm","1","65","blue","frc1307","frc811","","frc1289","frc562",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm66","qm","1","66","red","frc151","frc529","","frc133","frc157",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm67","qm","1","67","","frc241","frc663","","frc176","frc69",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm68","qm","1","68","red","frc131","frc467","","frc1152","frc1277",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm69","qm","1","69","red","frc885","frc97","","frc1276","frc1350",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm70","qm","1","70","","frc138","frc229","","frc1073","frc140",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm71","qm","1","71","red","frc1058","frc501","","frc166","frc350",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm72","qm","1","72","red","frc134","frc549","","frc1474","frc190",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm73","qm","1","73","red","frc40","frc839","","frc125","frc213",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm74","qm","1","74","blue","frc126","frc238","","frc42","frc58",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm75","qm","1","75","blue","frc1247","frc155","","frc121","frc319",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm76","qm","1","76","blue","frc296","frc95","","frc1335","frc175",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm77","qm","1","77","blue","frc1153","frc1289","","frc172","frc241",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm78","qm","1","78","blue","frc151","frc663","","frc1307","frc562",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm79","qm","1","79","red","frc1276","frc176","","frc133","frc246",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm80","qm","1","80","red","frc529","frc811","","frc175","frc95",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm81","qm","1","81","red","frc1277","frc69","","frc1153","frc172",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm82","qm","1","82","red","frc501","frc885","","frc229","frc467",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm83","qm","1","83","blue","frc1350","frc190","","frc131","frc138",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm84","qm","1","84","blue","frc1058","frc839","","frc1073","frc157",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm85","qm","1","85","blue","frc125","frc97","","frc1152","frc350",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm86","qm","1","86","blue","frc140","frc1474","","frc126","frc213",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm87","qm","1","87","red","frc166","frc549","","frc134","frc238",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm88","qm","1","88","blue","frc1247","frc319","","frc40","frc42",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm89","qm","1","89","blue","frc155","frc58","","frc121","frc1335",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm90","qm","1","90","red","frc1307","frc151","","frc241","frc296",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm91","qm","1","91","red","frc1289","frc172","","frc175","frc663",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm92","qm","1","92","blue","frc1276","frc95","","frc562","frc69",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm93","qm","1","93","red","frc133","frc501","","frc1153","frc1335",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm94","qm","1","94","red","frc121","frc155","","frc246","frc811",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm95","qm","1","95","red","frc176","frc190","","frc229","frc58",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm96","qm","1","96","red","frc1350","frc467","","frc529","frc839",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm97","qm","1","97","red","frc1277","frc134","","frc1058","frc140",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm98","qm","1","98","","frc125","frc350","","frc131","frc885",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm99","qm","1","99","blue","frc126","frc1474","","frc1152","frc138",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm100","qm","1","100","blue","frc238","frc549","","frc1073","frc97",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm101","qm","1","101","blue","frc157","frc296","","frc213","frc319",""
"2004nh","BAE SYSTEMS Granite State","2004-03-04","2004-03-06","2004nh_qm102","qm","1","102","red","frc166","frc40","","frc1247","frc42",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm1","qm","1","1","blue","frc303","frc87","","frc181","frc613",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm2","qm","1","2","red","frc56","frc714","","frc11","frc1228",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm3","qm","1","3","red","frc637","frc716","","frc550","frc896",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm4","qm","1","4","red","frc173","frc375","","frc1257","frc293",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm5","qm","1","5","red","frc1366","frc237","","frc571","frc709",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm6","qm","1","6","blue","frc1156","frc228","","frc1302","frc219",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm7","qm","1","7","blue","frc1382","frc365","","frc103","frc7",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm8","qm","1","8","blue","frc1367","frc869","","frc1089","frc224",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm9","qm","1","9","blue","frc102","frc195","","frc1279","frc25",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm10","qm","1","10","blue","frc1187","frc223","","frc1403","frc1412",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm11","qm","1","11","blue","frc136","frc88","","frc381","frc752",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm12","qm","1","12","red","frc181","frc768","","frc30","frc75",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm13","qm","1","13","red","frc1228","frc303","","frc11","frc87",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm14","qm","1","14","blue","frc550","frc714","","frc56","frc613",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm15","qm","1","15","red","frc173","frc716","","frc375","frc637",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm16","qm","1","16","blue","frc293","frc571","","frc1257","frc896",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm17","qm","1","17","blue","frc1302","frc1366","","frc219","frc237",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm18","qm","1","18","blue","frc1156","frc709","","frc228","frc365",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm19","qm","1","19","red","frc103","frc869","","frc1367","frc7",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm20","qm","1","20","blue","frc1089","frc25","","frc1382","frc224",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm21","qm","1","21","red","frc102","frc1403","","frc1412","frc195",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm22","qm","1","22","","frc223","frc752","","frc1187","frc1279",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm23","qm","1","23","blue","frc30","frc768","","frc136","frc381",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm24","qm","1","24","red","frc550","frc75","","frc303","frc88",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm25","qm","1","25","blue","frc11","frc714","","frc181","frc87",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm26","qm","1","26","red","frc613","frc716","","frc1228","frc56",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm27","qm","1","27","red","frc293","frc375","","frc571","frc637",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm28","qm","1","28","blue","frc1366","frc896","","frc1257","frc173",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm29","qm","1","29","blue","frc219","frc228","","frc237","frc365",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm30","qm","1","30","red","frc103","frc709","","frc1156","frc1302",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm31","qm","1","31","blue","frc1382","frc1412","","frc224","frc869",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm32","qm","1","32","red","frc25","frc7","","frc1089","frc1367",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm33","qm","1","33","red","frc195","frc752","","frc223","frc768",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm34","qm","1","34","","frc102","frc1279","","frc1187","frc1403",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm35","qm","1","35","blue","frc75","frc88","","frc136","frc30",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm36","qm","1","36","red","frc303","frc381","","frc714","frc716",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm37","qm","1","37","red","frc56","frc87","","frc1366","frc637",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm38","qm","1","38","blue","frc11","frc293","","frc550","frc613",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm39","qm","1","39","red","frc1228","frc181","","frc375","frc896",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm40","qm","1","40","blue","frc173","frc571","","frc103","frc228",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm41","qm","1","41","red","frc1257","frc237","","frc365","frc869",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm42","qm","1","42","blue","frc1302","frc1412","","frc1382","frc25",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm43","qm","1","43","blue","frc224","frc7","","frc219","frc709",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm44","qm","1","44","red","frc1089","frc1156","","frc102","frc223",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm45","qm","1","45","red","frc1367","frc195","","frc752","frc88",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm46","qm","1","46","red","frc30","frc381","","frc1279","frc1403",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm47","qm","1","47","red","frc1187","frc75","","frc136","frc768",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm48","qm","1","48","blue","frc103","frc637","","frc303","frc714",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm49","qm","1","49","blue","frc293","frc365","","frc716","frc87",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm50","qm","1","50","red","frc181","frc896","","frc1366","frc613",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm51","qm","1","51","blue","frc1228","frc550","","frc136","frc75",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm52","qm","1","52","red","frc56","frc768","","frc173","frc25",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm53","qm","1","53","red","frc375","frc869","","frc11","frc228",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm54","qm","1","54","red","frc237","frc571","","frc1156","frc1382",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm55","qm","1","55","blue","frc1257","frc1302","","frc1412","frc7",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm56","qm","1","56","red","frc1089","frc219","","frc709","frc752",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm57","qm","1","57","blue","frc223","frc224","","frc102","frc88",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm58","qm","1","58","blue","frc1367","frc381","","frc1187","frc195",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm59","qm","1","59","red","frc1403","frc303","","frc1279","frc30",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm60","qm","1","60","red","frc365","frc637","","frc75","frc768",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm61","qm","1","61","red","frc136","frc716","","frc103","frc714",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm62","qm","1","62","red","frc1228","frc25","","frc1366","frc293",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm63","qm","1","63","","frc1403","frc30","","frc550","frc87",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm64","qm","1","64","red","frc1279","frc56","","frc1156","frc896",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm65","qm","1","65","blue","frc11","frc613","","frc1412","frc173",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm66","qm","1","66","blue","frc1257","frc1382","","frc181","frc228",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm67","qm","1","67","red","frc1302","frc752","","frc571","frc869",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm68","qm","1","68","blue","frc102","frc7","","frc237","frc375",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm69","qm","1","69","red","frc219","frc88","","frc1089","frc1187",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm70","qm","1","70","blue","frc224","frc709","","frc223","frc381",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm71","qm","1","71","blue","frc103","frc1367","","frc195","frc75",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm72","qm","1","72","blue","frc1366","frc768","","frc1403","frc716",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm73","qm","1","73","red","frc25","frc637","","frc30","frc365",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm74","qm","1","74","red","frc136","frc56","","frc1279","frc303",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm75","qm","1","75","blue","frc1156","frc714","","frc195","frc550",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm76","qm","1","76","blue","frc1367","frc1412","","frc1228","frc571",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm77","qm","1","77","red","frc11","frc1382","","frc293","frc752",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm78","qm","1","78","","frc1187","frc896","","frc375","frc87",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm79","qm","1","79","blue","frc173","frc181","","frc102","frc1302",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm80","qm","1","80","red","frc1257","frc228","","frc224","frc613",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm81","qm","1","81","blue","frc223","frc88","","frc219","frc869",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm82","qm","1","82","blue","frc1089","frc381","","frc237","frc7",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm83","qm","1","83","red","frc1403","frc195","","frc709","frc75",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm84","qm","1","84","red","frc30","frc716","","frc1156","frc1367",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm85","qm","1","85","red","frc103","frc1279","","frc25","frc768",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm86","qm","1","86","blue","frc136","frc1366","","frc1089","frc7",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm87","qm","1","87","blue","frc1228","frc1412","","frc303","frc637",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm88","qm","1","88","blue","frc1187","frc293","","frc365","frc714",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm89","qm","1","89","red","frc102","frc87","","frc1382","frc56",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm90","qm","1","90","red","frc1302","frc224","","frc11","frc896",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm91","qm","1","91","blue","frc752","frc869","","frc173","frc550",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm92","qm","1","92","blue","frc571","frc613","","frc219","frc223",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm93","qm","1","93","red","frc228","frc375","","frc381","frc88",""
"2004nj","New Jersey","2004-03-04","2004-03-06","2004nj_qm94","qm","1","94","red","frc237","frc709","","frc1257","frc181",""
"2004or","Pacific Northwest","2004-03-04","2004-03-06","2004or_qm1","qm","1","1","blue","frc1441","frc847","","frc1258","frc1318",""
"2004or","Pacific Northwest","2004-03-04","2004-03-06","2004or_qm2","qm","1","2","red","frc492","frc956","","frc1087","frc1294",""
"2004or","Pacific Northwest","2004-03-04","2004-03-06","2004or_qm3","qm","1","3","blue","frc1039","frc1151","","frc1430","frc948",""
"2004or","Pacific Northwest","2004-03-04","2004-03-06","2004or_qm4","qm","1","4","red","frc1301","frc997","","frc1416","frc488",""
