"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm17","qm","1","17","red","frc229","frc4124","frc610","frc1153","frc238","frc95"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm18","qm","1","18","blue","frc1058","frc133","frc78","frc1277","frc175","frc213"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm19","qm","1","19","blue","frc2342","frc319","frc3609","frc1512","frc509","frc58"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm20","qm","1","20","blue","frc151","frc1991","frc811","frc1519","frc1831","frc230"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm21","qm","1","21","red","frc1973","frc2791","frc3323","frc1307","frc1517","frc3566"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm22","qm","1","22","red","frc1247","frc131","frc885","frc172","frc1922","frc4546"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm23","qm","1","23","blue","frc133","frc1729","frc3360","frc138","frc151","frc238"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm24","qm","1","24","blue","frc1277","frc3467","frc811","frc1153","frc319","frc509"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm25","qm","1","25","red","frc1073","frc175","frc610","frc1517","frc166","frc4546"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm26","qm","1","26","blue","frc172","frc3360","frc3609","frc1519","frc213","frc61"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm27","qm","1","27","blue","frc3566","frc4124","frc78","frc1058","frc131","frc138"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm28","qm","1","28","red","frc1512","frc1922","frc3585","frc1307","frc1831","frc2791"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm29","qm","1","29","blue","frc1729","frc230","frc4034","frc1973","frc2342","frc885"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm30","qm","1","30","blue","frc1247","frc58","frc95","frc1991","frc229","frc3323"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm31","qm","1","31","red","frc1153","frc131","frc172","frc151","frc1517","frc3585"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm32","qm","1","32","red","frc1512","frc1973","frc610","frc166","frc213","frc509"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm33","qm","1","33","blue","frc175","frc2342","frc58","frc1922","frc3360","frc3467"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm34","qm","1","34","red","frc230","frc3609","frc4546","frc133","frc229","frc3566"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm35","qm","1","35","red","frc1307","frc238","frc3323","frc1058","frc1073","frc811"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm36","qm","1","36","blue","frc319","frc61","frc885","frc1831","frc1991","frc78"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm37","qm","1","37","blue","frc1277","frc1519","frc4034","frc1247","frc138","frc2791"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm38","qm","1","38","red","frc166","frc4124","frc95","frc1729","frc2342","frc811"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm39","qm","1","39","red","frc1307","frc1991","frc3585","frc1058","frc229","frc509"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm40","qm","1","40","blue","frc238","frc4546","frc78","frc172","frc230","frc2791"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm41","qm","1","41","blue","frc131","frc1517","frc1729","frc1519","frc3467","frc58"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm42","qm","1","42","red","frc1073","frc1277","frc1831","frc1973","frc3360","frc95"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm43","qm","1","43","blue","frc3609","frc4124","frc61","frc133","frc3323","frc610"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm44","qm","1","44","red","frc138","frc319","frc4034","frc1153","frc175","frc1922"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm45","qm","1","45","blue","frc1247","frc1512","frc213","frc151","frc3566","frc885"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm46","qm","1","46","red","frc1991","frc230","frc509","frc131","frc2791","frc3467"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm47","qm","1","47","red","frc1519","frc3360","frc4546","frc1058","frc1307","frc166"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm48","qm","1","48","red","frc238","frc811","frc885","frc175","frc1973","frc3566"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm49","qm","1","49","red","frc151","frc58","frc61","frc133","frc4034","frc95"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm50","qm","1","50","blue","frc1922","frc213","frc319","frc1073","frc172","frc4124"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm51","qm","1","51","red","frc1153","frc610","frc78","frc1247","frc1729","frc1831"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm52","qm","1","52","red","frc138","frc1517","frc2342","frc229","frc3585","frc3609"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm53","qm","1","53","red","frc1277","frc131","frc1512","frc172","frc3323","frc811"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm54","qm","1","54","blue","frc166","frc1831","frc1922","frc133","frc1991","frc238"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm55","qm","1","55","blue","frc1153","frc3585","frc58","frc1973","frc4124","frc4546"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm56","qm","1","56","blue","frc138","frc175","frc3360","frc1512","frc230","frc3323"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm57","qm","1","57","blue","frc1058","frc2791","frc95","frc1517","frc3609","frc885"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm58","qm","1","58","red","frc1247","frc3566","frc61","frc1073","frc1729","frc509"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm59","qm","1","59","red","frc151","frc1519","frc229","frc319","frc3467","frc610"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm60","qm","1","60","blue","frc213","frc2342","frc4034","frc1277","frc1307","frc78"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm61","qm","1","61","blue","frc3323","frc4546","frc95","frc138","frc1973","frc509"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm62","qm","1","62","red","frc1922","frc229","frc811","frc1729","frc3585","frc61"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm63","qm","1","63","blue","frc1277","frc3360","frc885","frc131","frc3609","frc610"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm64","qm","1","64","red","frc151","frc2791","frc78","frc1073","frc166","frc58"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm65","qm","1","65","blue","frc1307","frc133","frc319","frc1153","frc1517","frc230"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm66","qm","1","66","red","frc1512","frc1519","frc1991","frc238","frc4034","frc4124"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm67","qm","1","67","red","frc1058","frc1247","frc175","frc1831","frc2342","frc3566"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm68","qm","1","68","blue","frc1307","frc172","frc213","frc229","frc3467","frc95"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm69","qm","1","69","red","frc151","frc3360","frc509","frc1517","frc1922","frc4124"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm70","qm","1","70","blue","frc175","frc1831","frc4034","frc131","frc4546","frc61"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm71","qm","1","71","red","frc138","frc172","frc610","frc1073","frc1991","frc2342"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm72","qm","1","72","red","frc1058","frc1729","frc213","frc1512","frc2791","frc319"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm73","qm","1","73","red","frc230","frc238","frc58","frc1247","frc1277","frc3585"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm74","qm","1","74","blue","frc1153","frc3323","frc3566","frc1519","frc166","frc885"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qm75","qm","1","75","red","frc133","frc3467","frc3609","frc1973","frc78","frc811"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf1m1","qf","1","1","red","frc3609","frc4124","frc610","frc2791","frc3467","frc78"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf1m2","qf","1","2","red","frc3609","frc4124","frc610","frc2791","frc3467","frc78"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf2m1","qf","2","1","red","frc133","frc1519","frc885","frc1277","frc151","frc229"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf2m2","qf","2","2","red","frc133","frc1519","frc885","frc1277","frc151","frc229"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf3m1","qf","3","1","blue","frc131","frc138","frc58","frc172","frc175","frc61"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf3m2","qf","3","2","red","frc131","frc138","frc58","frc172","frc175","frc61"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf3m3","qf","3","3","blue","frc131","frc138","frc58","frc172","frc175","frc61"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf4m1","qf","4","1","red","frc1153","frc1991","frc230","frc1512","frc1517","frc1922"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_qf4m2","qf","4","2","red","frc1153","frc1991","frc230","frc1512","frc1517","frc1922"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_sf1m1","sf","1","1","red","frc3609","frc4124","frc610","frc133","frc1519","frc885"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_sf1m2","sf","1","2","red","frc3609","frc4124","frc610","frc133","frc1519","frc885"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_sf2m1","sf","2","1","red","frc172","frc175","frc61","frc1153","frc1991","frc230"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_sf2m2","sf","2","2","blue","frc172","frc175","frc61","frc1153","frc1991","frc230"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_sf2m3","sf","2","3","red","frc172","frc175","frc61","frc1153","frc1991","frc230"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_f1m1","f","1","1","red","frc3609","frc4124","frc610","frc172","frc175","frc61"
"2013nhma","BAE Systems Granite State","2013-02-28","2013-03-02","2013nhma_f1m2","f","1","2","red","frc3609","frc4124","frc610","frc172","frc175","frc61"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm1","qm","1","1","red","frc2228","frc3003","frc3181","frc1511","frc2809","frc3842"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm2","qm","1","2","red","frc145","frc340","frc4023","frc1507","frc1765","frc578"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm3","qm","1","3","red","frc176","frc3173","frc639","frc1585","frc4505","frc4508"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm4","qm","1","4","blue","frc1551","frc3157","frc3687","frc1591","frc3799","frc3838"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm5","qm","1","5","blue","frc1518","frc73","frc907","frc1405","frc2265","frc3951"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm6","qm","1","6","red","frc1126","frc191","frc772","frc1559","frc2340","frc4093"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm7","qm","1","7","blue","frc156","frc174","frc451","frc1111","frc3015","frc4203"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm8","qm","1","8","blue","frc1155","frc48","frc888","frc1450","frc250","frc4071"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm9","qm","1","9","red","frc1765","frc2809","frc3003","frc378","frc4505","frc907"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm10","qm","1","10","blue","frc4508","frc639","frc73","frc1507","frc1559","frc3181"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm11","qm","1","11","red","frc1126","frc3173","frc451","frc3799","frc4023","frc772"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm12","qm","1","12","red","frc145","frc191","frc3838","frc1591","frc2265","frc250"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm13","qm","1","13","red","frc1111","frc340","frc3687","frc176","frc4071","frc888"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm14","qm","1","14","red","frc1155","frc3015","frc3157","frc3842","frc3951","frc4093"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm15","qm","1","15","red","frc1511","frc1585","frc578","frc1450","frc1518","frc4203"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm16","qm","1","16","blue","frc174","frc2228","frc2340","frc1405","frc1551","frc48"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm17","qm","1","17","red","frc2809","frc378","frc888","frc156","frc2265","frc4508"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm18","qm","1","18","red","frc1155","frc250","frc3003","frc1507","frc3173","frc3687"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm19","qm","1","19","blue","frc1111","frc3842","frc772","frc145","frc1585","frc3951"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm20","qm","1","20","red","frc174","frc3838","frc48","frc1511","frc340","frc4093"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm21","qm","1","21","blue","frc1405","frc176","frc3799","frc191","frc3015","frc3181"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm22","qm","1","22","red","frc1559","frc4203","frc578","frc1765","frc2340","frc907"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm23","qm","1","23","red","frc1450","frc156","frc1591","frc2228","frc4023","frc73"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm24","qm","1","24","blue","frc1518","frc378","frc4071","frc1551","frc451","frc639"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm25","qm","1","25","blue","frc2265","frc3157","frc4505","frc1126","frc1507","frc1511"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm26","qm","1","26","red","frc2809","frc3173","frc4093","frc1111","frc1405","frc145"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm27","qm","1","27","blue","frc176","frc3838","frc907","frc156","frc48","frc772"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm28","qm","1","28","blue","frc1559","frc340","frc3951","frc1450","frc3003","frc451"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm29","qm","1","29","red","frc1155","frc1585","frc4071","frc1126","frc174","frc73"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm30","qm","1","30","blue","frc191","frc4023","frc639","frc3687","frc378","frc4203"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm31","qm","1","31","red","frc250","frc3842","frc4508","frc1551","frc1765","frc3799"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm32","qm","1","32","blue","frc1518","frc3157","frc578","frc2228","frc3015","frc888"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm33","qm","1","33","red","frc1111","frc1591","frc4505","frc1155","frc2340","frc3181"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm34","qm","1","34","red","frc1559","frc176","frc3687","frc1511","frc378","frc3951"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm35","qm","1","35","red","frc2265","frc3173","frc4023","frc3003","frc3842","frc48"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm36","qm","1","36","red","frc1405","frc4071","frc4508","frc145","frc3157","frc4203"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm37","qm","1","37","red","frc1765","frc3015","frc639","frc1591","frc2809","frc772"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm38","qm","1","38","red","frc174","frc3799","frc4505","frc156","frc578","frc888"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm39","qm","1","39","red","frc1507","frc250","frc4093","frc1585","frc2228","frc451"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm40","qm","1","40","red","frc1551","frc3181","frc73","frc1126","frc340","frc907"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm41","qm","1","41","red","frc1450","frc191","frc2340","frc1518","frc3838","frc3842"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm42","qm","1","42","red","frc145","frc3799","frc48","frc1155","frc1559","frc639"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm43","qm","1","43","blue","frc1111","frc1511","frc156","frc1405","frc1765","frc250"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm44","qm","1","44","red","frc2228","frc4203","frc772","frc3687","frc4505","frc73"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm45","qm","1","45","red","frc1507","frc1551","frc2809","frc176","frc191","frc578"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm46","qm","1","46","blue","frc2340","frc4071","frc451","frc1585","frc2265","frc3003"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm47","qm","1","47","blue","frc3157","frc3181","frc3951","frc174","frc3173","frc378"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm48","qm","1","48","red","frc1518","frc340","frc888","frc1591","frc4093","frc907"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm49","qm","1","49","red","frc1450","frc3015","frc3838","frc1126","frc4023","frc4508"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm50","qm","1","50","red","frc176","frc3003","frc4203","frc1155","frc145","frc2228"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm51","qm","1","51","red","frc378","frc3799","frc3842","frc1507","frc4071","frc73"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm52","qm","1","52","red","frc2340","frc250","frc340","frc2809","frc3157","frc639"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm53","qm","1","53","blue","frc1111","frc1450","frc1551","frc3015","frc4505","frc772"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm54","qm","1","54","blue","frc156","frc3181","frc4093","frc2265","frc3687","frc578"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm55","qm","1","55","red","frc1591","frc191","frc3173","frc1511","frc174","frc907"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm56","qm","1","56","red","frc1765","frc4508","frc48","frc1518","frc3951","frc451"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm57","qm","1","57","red","frc1405","frc1585","frc888","frc1559","frc3838","frc4023"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm58","qm","1","58","blue","frc1126","frc1551","frc4093","frc156","frc3003","frc639"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm59","qm","1","59","blue","frc1511","frc2228","frc2265","frc3015","frc340","frc3799"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm60","qm","1","60","blue","frc145","frc451","frc907","frc1450","frc174","frc3687"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm61","qm","1","61","blue","frc1111","frc1585","frc73","frc191","frc3157","frc48"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm62","qm","1","62","blue","frc1518","frc2340","frc4023","frc3173","frc3181","frc4071"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm63","qm","1","63","blue","frc1507","frc3951","frc4203","frc1126","frc3838","frc888"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm64","qm","1","64","blue","frc378","frc4508","frc578","frc1155","frc1405","frc772"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm65","qm","1","65","blue","frc1559","frc1591","frc3842","frc250","frc2809","frc4505"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm66","qm","1","66","blue","frc1450","frc1765","frc4023","frc176","frc3157","frc4093"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm67","qm","1","67","red","frc1511","frc2340","frc3015","frc145","frc73","frc888"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm68","qm","1","68","blue","frc378","frc3838","frc639","frc1111","frc2228","frc578"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm69","qm","1","69","red","frc1507","frc3003","frc772","frc1518","frc174","frc250"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm70","qm","1","70","red","frc1585","frc4203","frc48","frc2809","frc3181","frc3799"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm71","qm","1","71","blue","frc1559","frc1765","frc2265","frc1155","frc1551","frc3173"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm72","qm","1","72","blue","frc156","frc3951","frc4505","frc191","frc340","frc4071"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm73","qm","1","73","red","frc1126","frc1405","frc3842","frc1591","frc176","frc451"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qm74","qm","1","74","blue","frc3003","frc3687","frc907","frc1111","frc1507","frc4508"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf1m1","qf","1","1","red","frc191","frc3015","frc4505","frc1585","frc176","frc888"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf1m2","qf","1","2","red","frc191","frc3015","frc4505","frc1585","frc176","frc888"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf2m1","qf","2","1","blue","frc1126","frc145","frc48","frc1450","frc1551","frc340"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf2m2","qf","2","2","red","frc1126","frc145","frc48","frc1450","frc1551","frc340"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf2m3","qf","2","3","red","frc1126","frc145","frc48","frc1450","frc1551","frc340"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf3m1","qf","3","1","red","frc250","frc3173","frc378","frc3838","frc4203","frc772"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf3m2","qf","3","2","red","frc250","frc3173","frc378","frc3838","frc4203","frc772"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf4m1","qf","4","1","red","frc1405","frc1559","frc3003","frc1507","frc2809","frc578"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf4m2","qf","4","2","blue","frc1405","frc1559","frc3003","frc1507","frc2809","frc578"
"2013nyro","Finger Lakes","2013-02-28","2013-03-02","2013nyro_qf4m3","qf","4","3","red","frc1405","frc1559","frc3003","frc1507","frc2809","frc578"
