"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","blue1","blue2","blue3","blue_score"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm32","qm","1","32","frc1690","frc3339","frc5715","83","frc1577","frc3316","frc5654","77"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm33","qm","1","33","frc2679","frc3083","frc7177","18","frc1574","frc1576","frc3065","44"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm34","qm","1","34","frc1580","frc6738","frc9303","44","frc4338","frc9738","frc9740","22"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm35","qm","1","35","frc2630","frc5135","frc6230","40","frc1942","frc4320","frc5951","75"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm36","qm","1","36","frc4319","frc5990","frc7067","32","frc2230","frc3211","frc6740","25"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm37","qm","1","37","frc5951","frc8175","frc9303","46","frc1576","frc3316","frc6230","23"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm38","qm","1","38","frc1580","frc3083","frc9740","30","frc2230","frc4338","frc6740","31"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm39","qm","1","39","frc1577","frc6738","frc7067","64","frc3211","frc3339","frc5654","78"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm40","qm","1","40","frc2630","frc3065","frc5715","42","frc1690","frc8175","frc9738","73"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm41","qm","1","41","frc1942","frc4319","frc7177","27","frc1574","frc2679","frc5990","88"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm42","qm","1","42","frc4320","frc5715","frc9740","64","frc1576","frc5135","frc6740","33"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm43","qm","1","43","frc1577","frc1942","frc2630","83","frc1580","frc2230","frc5990","25"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm44","qm","1","44","frc3211","frc6230","frc6738","51","frc5135","frc5951","frc8175","29"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm45","qm","1","45","frc3316","frc3339","frc4319","47","frc5654","frc7067","frc7177","42"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm46","qm","1","46","frc1574","frc4320","frc9738","63","frc1690","frc2679","frc4338","31"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm47","qm","1","47","frc3065","frc3083","frc5654","60","frc5715","frc5990","frc9303","30"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm48","qm","1","48","frc3339","frc4338","frc8175","49","frc1577","frc5135","frc9738","27"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm49","qm","1","49","frc2630","frc3211","frc4319","50","frc1690","frc2230","frc7067","75"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm50","qm","1","50","frc1574","frc3316","frc6740","91","frc1942","frc3065","frc9303","38"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm51","qm","1","51","frc1576","frc1580","frc2679","11","frc3083","frc4320","frc6738","52"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm52","qm","1","52","frc4338","frc5951","frc6230","61","frc2630","frc7177","frc9740","38"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm53","qm","1","53","frc3065","frc3211","frc5990","59","frc1580","frc3339","frc5135","53"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm54","qm","1","54","frc3316","frc7067","frc8175","37","frc1576","frc4319","frc5951","33"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm55","qm","1","55","frc1574","frc1690","frc1942","98","frc4320","frc7177","frc9303","25"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm56","qm","1","56","frc2679","frc5654","frc9738","36","frc2230","frc5715","frc6230","51"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm57","qm","1","57","frc1577","frc3083","frc6740","66","frc3316","frc6738","frc9740","41"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm58","qm","1","58","frc7067","frc9303","frc9738","44","frc2230","frc7177","frc8175","27"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm59","qm","1","59","frc3211","frc4338","frc5135","40","frc2679","frc4319","frc6738","31"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm60","qm","1","60","frc1576","frc3083","frc5990","23","frc1574","frc3339","frc6230","94"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm61","qm","1","61","frc1580","frc2630","frc5654","44","frc1942","frc5715","frc6740","71"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_qm62","qm","1","62","frc1577","frc1690","frc4320","95","frc3065","frc5951","frc9740","73"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf1m1","sf","1","1","frc1690","frc3339","frc5135","126","frc3065","frc3316","frc6230","36"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf2m1","sf","2","1","frc5715","frc6738","frc9738","83","frc4320","frc4338","frc5990","37"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf3m1","sf","3","1","frc1574","frc1576","frc1577","63","frc2230","frc2630","frc3211","52"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf4m1","sf","4","1","frc1942","frc2679","frc5951","74","frc5654","frc6740","frc7067","38"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf5m1","sf","5","1","frc3065","frc3083","frc3316","54","frc4320","frc4338","frc5990","65"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf6m1","sf","6","1","frc2230","frc2630","frc3211","40","frc5654","frc6740","frc7067","94"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf7m1","sf","7","1","frc1690","frc3339","frc5135","117","frc5715","frc6738","frc9738","56"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf8m1","sf","8","1","frc1574","frc1576","frc1577","59","frc1942","frc2679","frc5951","80"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf9m1","sf","9","1","frc5715","frc6738","frc9738","44","frc5654","frc6740","frc7067","75"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf10m1","sf","10","1","frc1574","frc1576","frc1577","75","frc4320","frc4338","frc5990","64"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf11m1","sf","11","1","frc1690","frc3339","frc5135","98","frc1942","frc2679","frc5951","92"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf12m1","sf","12","1","frc1574","frc1577","frc8175","50","frc5654","frc6740","frc7067","50"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_sf13m1","sf","13","1","frc1942","frc2679","frc5951","88","frc1574","frc1577","frc8175","23"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_f1m1","f","1","1","frc1690","frc3339","frc5135","97","frc1942","frc2679","frc5951","68"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_f1m2","f","1","2","frc1690","frc3339","frc5135","73","frc1942","frc2679","frc5951","73"
"2024isde1","ISR #1","2024-02-24","2024-02-26","2024isde1_f1m3","f","1","3","frc1690","frc3339","frc5135","93","frc1942","frc2679","frc5951","69"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm1","qm","1","1","frc1937","frc4744","frc5554","62","frc4416","frc5635","frc6104","14"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm2","qm","1","2","frc3075","frc3835","frc5614","59","frc1943","frc3388","frc5987","35"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm3","qm","1","3","frc1954","frc4586","frc5951","56","frc1657","frc7039","frc9739","62"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm4","qm","1","4","frc2096","frc4590","frc5928","51","frc2231","frc4661","frc7845","44"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm5","qm","1","5","frc6168","frc6741","frc8223","31","frc2212","frc7112","frc9304","24"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm6","qm","1","6","frc1937","frc1943","frc7039","45","frc2096","frc2231","frc5554","61"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm7","qm","1","7","frc5951","frc5987","frc6104","58","frc3075","frc5928","frc7112","25"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm8","qm","1","8","frc1954","frc6741","frc7845","11","frc3388","frc4416","frc9304","33"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm9","qm","1","9","frc4586","frc5635","frc9739","28","frc4661","frc5614","frc8223","43"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm10","qm","1","10","frc1657","frc2212","frc6168","63","frc3835","frc4590","frc4744","21"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm11","qm","1","11","frc1954","frc3075","frc6104","79","frc4661","frc5635","frc6741","3"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm12","qm","1","12","frc3388","frc3835","frc5928","37","frc1657","frc7112","frc7845","57"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm13","qm","1","13","frc2096","frc4744","frc5987","31","frc1937","frc2231","frc4586","72"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm14","qm","1","14","frc4590","frc6168","frc9304","58","frc5554","frc5614","frc7039","60"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm15","qm","1","15","frc1943","frc4416","frc8223","9","frc2212","frc5951","frc9739","49"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm16","qm","1","16","frc2231","frc4744","frc7112","56","frc5635","frc7039","frc9304","39"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm17","qm","1","17","frc1657","frc5928","frc6104","36","frc1954","frc5614","frc6168","45"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm18","qm","1","18","frc1937","frc4661","frc7845","58","frc1943","frc3835","frc5554","77"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm19","qm","1","19","frc4416","frc4590","frc9739","34","frc4586","frc5987","frc6741","27"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm20","qm","1","20","frc2096","frc2212","frc3388","42","frc3075","frc5951","frc8223","69"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm21","qm","1","21","frc1943","frc1954","frc4661","45","frc1937","frc6741","frc9304","67"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm22","qm","1","22","frc2096","frc4744","frc5635","30","frc3075","frc3388","frc4586","31"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm23","qm","1","23","frc4416","frc5614","frc7845","43","frc2212","frc2231","frc6104","60"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm24","qm","1","24","frc5554","frc5951","frc7112","77","frc5928","frc6168","frc9739","39"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm25","qm","1","25","frc1657","frc3835","frc8223","46","frc4590","frc5987","frc7039","53"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm26","qm","1","26","frc4661","frc5928","frc9304","15","frc4416","frc4586","frc6168","30"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm27","qm","1","27","frc1943","frc6104","frc9739","11","frc2096","frc2231","frc8223","71"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm28","qm","1","28","frc1657","frc3075","frc6741","56","frc4744","frc7039","frc7845","72"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm29","qm","1","29","frc3835","frc5987","frc7112","54","frc1954","frc3388","frc5554","30"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm30","qm","1","30","frc1937","frc4590","frc5951","38","frc2212","frc5614","frc5635","38"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm31","qm","1","31","frc4744","frc8223","frc9304","12","frc3388","frc6104","frc6168","45"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm32","qm","1","32","frc3075","frc4590","frc7845","63","frc1954","frc2096","frc4416","32"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm33","qm","1","33","frc2212","frc5554","frc5987","31","frc1937","frc7112","frc9739","37"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm34","qm","1","34","frc1657","frc1943","frc5635","48","frc5928","frc6741","frc7039","28"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm35","qm","1","35","frc2231","frc5614","frc5951","94","frc3835","frc4586","frc4661","18"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm36","qm","1","36","frc6104","frc7845","frc9304","32","frc1954","frc5928","frc8223","5"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm37","qm","1","37","frc1937","frc3075","frc4661","49","frc1657","frc5951","frc5987","89"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm38","qm","1","38","frc2096","frc5614","frc6741","59","frc4590","frc5554","frc5635","45"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm39","qm","1","39","frc1943","frc2212","frc6168","36","frc4586","frc4744","frc7112","11"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm40","qm","1","40","frc2231","frc3835","frc4416","59","frc3388","frc7039","frc9739","42"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm41","qm","1","41","frc2096","frc5987","frc9304","44","frc5635","frc5928","frc5951","53"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm42","qm","1","42","frc2212","frc4590","frc6741","27","frc1937","frc3835","frc6104","34"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm43","qm","1","43","frc3388","frc5554","frc8223","33","frc1943","frc4586","frc7845","59"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm44","qm","1","44","frc2231","frc3075","frc6168","77","frc1657","frc4416","frc4661","33"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm45","qm","1","45","frc1954","frc7039","frc7112","43","frc4744","frc5614","frc9739","45"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm46","qm","1","46","frc4416","frc5554","frc6741","43","frc1657","frc2096","frc6168","57"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm47","qm","1","47","frc3835","frc4586","frc5614","56","frc5928","frc7845","frc8223","28"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm48","qm","1","48","frc4661","frc5951","frc7039","64","frc1954","frc2212","frc4744","12"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm49","qm","1","49","frc1937","frc3388","frc5635","45","frc1943","frc4590","frc7112","32"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm50","qm","1","50","frc2231","frc5987","frc9739","78","frc3075","frc6104","frc9304","52"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm51","qm","1","51","frc2096","frc4586","frc7039","60","frc1943","frc5951","frc6741","38"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm52","qm","1","52","frc3835","frc9304","frc9739","46","frc3075","frc5635","frc7845","53"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm53","qm","1","53","frc4661","frc6168","frc7112","52","frc1954","frc2231","frc4590","73"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm54","qm","1","54","frc1657","frc3388","frc5614","72","frc2212","frc5554","frc6104","39"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm55","qm","1","55","frc4416","frc4744","frc5928","15","frc1937","frc5987","frc8223","42"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm56","qm","1","56","frc1657","frc4586","frc5554","94","frc1943","frc2231","frc9304","44"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm57","qm","1","57","frc3075","frc4416","frc7039","73","frc4590","frc5614","frc6104","53"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm58","qm","1","58","frc1937","frc2212","frc5928","50","frc1954","frc2096","frc3835","34"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm59","qm","1","59","frc5635","frc5987","frc7845","40","frc4744","frc5951","frc6168","55"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_qm60","qm","1","60","frc4661","frc8223","frc9739","17","frc3388","frc6741","frc7112","30"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf1m1","sf","1","1","frc2231","frc7039","frc9739","57","frc3835","frc5987","frc7112","20"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf2m1","sf","2","1","frc2096","frc3388","frc4586","55","frc4744","frc6168","frc7845","42"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf3m1","sf","3","1","frc1657","frc5928","frc5951","55","frc4416","frc4590","frc5554","50"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf4m1","sf","4","1","frc3075","frc5614","frc8223","72","frc1937","frc5635","frc6104","54"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf5m1","sf","5","1","frc3835","frc5987","frc7112","33","frc4744","frc6168","frc7845","55"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf6m1","sf","6","1","frc4416","frc4590","frc5554","23","frc1937","frc5635","frc6104","44"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf7m1","sf","7","1","frc2231","frc7039","frc9739","72","frc2096","frc3388","frc4586","48"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf8m1","sf","8","1","frc1657","frc5928","frc5951","40","frc3075","frc5614","frc8223","68"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf9m1","sf","9","1","frc2096","frc3388","frc4586","38","frc1937","frc5635","frc6104","70"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf10m1","sf","10","1","frc1657","frc5928","frc5951","87","frc1943","frc6168","frc7845","57"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf11m1","sf","11","1","frc2231","frc7039","frc9739","92","frc3075","frc5614","frc8223","75"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf12m1","sf","12","1","frc1657","frc5928","frc5951","64","frc1937","frc5635","frc6104","53"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_sf13m1","sf","13","1","frc3075","frc5614","frc8223","61","frc1657","frc5928","frc5951","57"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_f1m1","f","1","1","frc2231","frc7039","frc9739","82","frc3075","frc5614","frc8223","79"
"2024isde2","ISR #2","2024-02-27","2024-02-29","2024isde2_f1m2","f","1","2","frc2231","frc7039","frc9739","66","frc3075","frc5614","frc8223","59"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm1","qm","1","1","frc359","frc9277","frc9641","60","frc216","frc7287","frc8503","34"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm2","qm","1","2","frc288","frc5461","frc8339","32","frc4270","frc7688","frc9649","37"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm3","qm","1","3","frc1622","frc7173","frc9719","19","frc4421","frc6364","frc9550","34"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm4","qm","1","4","frc244","frc6188","frc7135","39","frc1452","frc5516","frc9449","4"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm5","qm","1","5","frc4627","frc6351","frc7190","24","frc6902","frc8338","frc9292","26"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm6","qm","1","6","frc4253","frc7167","frc9180","39","frc6390","frc7332","frc7796","22"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm7","qm","1","7","frc5461","frc9641","frc9649","20","frc359","frc6364","frc9449","75"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm8","qm","1","8","frc7173","frc7287","frc9277","13","frc1452","frc7135","frc9292","20"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm9","qm","1","9","frc6390","frc7167","frc9550","24","frc244","frc7190","frc8338","20"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm10","qm","1","10","frc6188","frc6902","frc8503","32","frc288","frc4421","frc7332","47"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm11","qm","1","11","frc4270","frc5516","frc6351","42","frc7688","frc8339","frc9180","16"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm12","qm","1","12","frc216","frc4627","frc9719","47","frc1622","frc4253","frc7796","19"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm13","qm","1","13","frc6364","frc7173","frc7332","29","frc6390","frc6902","frc7190","37"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm14","qm","1","14","frc244","frc9550","frc9649","25","frc6188","frc6351","frc9641","35"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm15","qm","1","15","frc4627","frc7796","frc8339","32","frc1622","frc8503","frc9449","44"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm16","qm","1","16","frc216","frc4253","frc8338","43","frc359","frc4270","frc5461","78"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm17","qm","1","17","frc288","frc5516","frc9180","39","frc1452","frc4421","frc7287","46"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm18","qm","1","18","frc7135","frc7167","frc9277","17","frc7688","frc9292","frc9719","23"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm19","qm","1","19","frc4270","frc6902","frc9550","48","frc7173","frc7796","frc9641","28"
"2024bcvi","Canadian Pacific","2024-02-28","2024-03-02","2024bcvi_qm20","qm","1","20","frc4253","frc4627","frc7287","13","frc6364","frc8338","frc8339","39"
