"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm17","qm","1","17","blue","frc1288","frc1985","frc292","frc1250","frc1939","frc217"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm18","qm","1","18","blue","frc1315","frc1986","frc461","frc1329","frc2011","frc525"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm19","qm","1","19","blue","frc1451","frc2133","frc829","frc1444","frc2014","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm20","qm","1","20","red","frc1502","frc2177","frc868","frc1472","frc2167","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm21","qm","1","21","","frc1625","frc1658","frc931","frc1602","frc2219","frc888"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm22","qm","1","22","red","frc1098","frc1723","frc967","frc1646","frc1706","frc939"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm23","qm","1","23","red","frc1208","frc1939","frc45","frc1094","frc1178","frc1747"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm24","qm","1","24","red","frc1250","frc148","frc1985","frc1288","frc1986","frc217"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm25","qm","1","25","blue","frc1315","frc2011","frc292","frc1329","frc2014","frc461"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm26","qm","1","26","red","frc1444","frc2133","frc525","frc1451","frc2167","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm27","qm","1","27","blue","frc1502","frc2219","frc830","frc1472","frc2177","frc829"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm28","qm","1","28","red","frc1602","frc1658","frc868","frc1625","frc1706","frc888"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm29","qm","1","29","red","frc1646","frc1723","frc931","frc1098","frc1747","frc939"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm30","qm","1","30","blue","frc1178","frc1752","frc967","frc1094","frc1182","frc1769"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm31","qm","1","31","red","frc1288","frc148","frc2011","frc1250","frc1986","frc45"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm32","qm","1","32","blue","frc1329","frc2133","frc292","frc1315","frc2014","frc217"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm33","qm","1","33","blue","frc1451","frc2177","frc525","frc1444","frc2167","frc461"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm34","qm","1","34","red","frc1502","frc1658","frc829","frc1472","frc2219","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm35","qm","1","35","red","frc1625","frc1723","frc868","frc1602","frc1706","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm36","qm","1","36","blue","frc1098","frc1752","frc931","frc1646","frc1747","frc888"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm37","qm","1","37","red","frc1182","frc1939","frc967","frc1178","frc1769","frc939"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm38","qm","1","38","blue","frc1288","frc2014","frc45","frc1094","frc1208","frc1985"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm39","qm","1","39","blue","frc1329","frc2167","frc217","frc1315","frc148","frc2133"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm40","qm","1","40","red","frc1444","frc2177","frc292","frc1451","frc2219","frc461"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm41","qm","1","41","red","frc1472","frc1658","frc525","frc1502","frc1706","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm42","qm","1","42","blue","frc1602","frc1723","frc829","frc1625","frc1747","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm43","qm","1","43","red","frc1098","frc1769","frc888","frc1646","frc1752","frc868"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm44","qm","1","44","blue","frc1182","frc1985","frc939","frc1178","frc1939","frc931"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm45","qm","1","45","red","frc1094","frc1250","frc2011","frc1208","frc1986","frc967"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm46","qm","1","46","red","frc1329","frc148","frc2177","frc1315","frc2167","frc45"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm47","qm","1","47","red","frc1444","frc217","frc2219","frc1451","frc1658","frc292"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm48","qm","1","48","red","frc1502","frc1723","frc525","frc1472","frc1706","frc461"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm49","qm","1","49","blue","frc1625","frc1752","frc829","frc1602","frc1747","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm50","qm","1","50","blue","frc1098","frc1939","frc868","frc1646","frc1769","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm51","qm","1","51","red","frc1178","frc1985","frc888","frc1182","frc1986","frc931"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm52","qm","1","52","blue","frc1208","frc2011","frc939","frc1250","frc2014","frc967"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm53","qm","1","53","blue","frc1329","frc2219","frc45","frc1094","frc1288","frc2133"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm54","qm","1","54","blue","frc1451","frc1706","frc217","frc1444","frc148","frc1658"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm55","qm","1","55","blue","frc1472","frc1723","frc292","frc1502","frc1747","frc461"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm56","qm","1","56","red","frc1625","frc1769","frc547","frc1602","frc1752","frc525"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm57","qm","1","57","blue","frc1646","frc1939","frc829","frc1098","frc1985","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm58","qm","1","58","blue","frc1182","frc2011","frc888","frc1178","frc1986","frc868"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm59","qm","1","59","blue","frc1250","frc2133","frc939","frc1208","frc2014","frc931"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm60","qm","1","60","red","frc1288","frc2167","frc967","frc1094","frc1315","frc2177"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm61","qm","1","61","red","frc1444","frc1723","frc45","frc1451","frc148","frc1747"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm62","qm","1","62","red","frc1502","frc1769","frc292","frc1472","frc1752","frc217"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm63","qm","1","63","blue","frc1602","frc1939","frc461","frc1625","frc1985","frc525"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qm64","qm","1","64","blue","frc1098","frc2011","frc829","frc1646","frc1986","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf1m1","qf","1","1","red","frc148","frc2133","frc217","frc1747","frc461","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf1m2","qf","1","2","red","frc148","frc2133","frc217","frc1747","frc461","frc547"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf2m1","qf","2","1","red","frc1625","frc1723","frc525","frc1182","frc1502","frc931"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf2m2","qf","2","2","red","frc1625","frc1723","frc525","frc1182","frc1502","frc931"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf3m1","qf","3","1","red","frc1444","frc45","frc829","frc1178","frc1985","frc888"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf3m2","qf","3","2","red","frc1444","frc45","frc829","frc1178","frc1985","frc888"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf4m1","qf","4","1","red","frc1208","frc1769","frc967","frc1094","frc2177","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf4m2","qf","4","2","blue","frc1208","frc1769","frc967","frc1094","frc2177","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_qf4m3","qf","4","3","blue","frc1208","frc1769","frc967","frc1094","frc2177","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_sf1m1","sf","1","1","red","frc148","frc2133","frc217","frc1625","frc1723","frc525"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_sf1m2","sf","1","2","red","frc148","frc2133","frc217","frc1625","frc1723","frc525"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_sf2m1","sf","2","1","red","frc1444","frc45","frc829","frc1094","frc2177","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_sf2m2","sf","2","2","red","frc1444","frc45","frc829","frc1094","frc2177","frc830"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_f1m1","f","1","1","blue","frc148","frc2133","frc217","frc1444","frc45","frc829"
"2007mo","St Louis","2007-03-01","2007-03-03","2007mo_f1m2","f","1","2","blue","frc148","frc2133","frc217","frc1444","frc45","frc829"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm1","qm","1","1","blue","frc1276","frc241","frc42","frc1247","frc238","frc40"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm2","qm","1","2","blue","frc1289","frc319","frc95","frc1277","frc296","frc58"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm3","qm","1","3","blue","frc126","frc1307","frc500","frc131","frc1335","frc501"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm4","qm","1","4","red","frc133","frc1474","frc549","frc134","frc1512","frc562"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm5","qm","1","5","blue","frc138","frc1517","frc610","frc151","frc1519","frc663"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm6","qm","1","6","blue","frc166","frc1699","frc811","frc172","frc1721","frc885"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm7","qm","1","7","blue","frc1073","frc1831","frc190","frc1058","frc175","frc1824"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm8","qm","1","8","red","frc1991","frc241","frc40","frc1153","frc1922","frc213"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm9","qm","1","9","blue","frc1289","frc296","frc42","frc1307","frc319","frc58"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm10","qm","1","10","red","frc126","frc1474","frc501","frc1335","frc500","frc95"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm11","qm","1","11","red","frc133","frc1517","frc562","frc131","frc1512","frc549"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm12","qm","1","12","blue","frc138","frc1699","frc663","frc134","frc1519","frc610"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm13","qm","1","13","blue","frc166","frc1824","frc885","frc151","frc1721","frc811"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm14","qm","1","14","blue","frc1058","frc172","frc1831","frc1073","frc175","frc1922"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm15","qm","1","15","blue","frc1247","frc213","frc238","frc1153","frc190","frc1991"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm16","qm","1","16","red","frc1276","frc296","frc40","frc1277","frc319","frc42"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm17","qm","1","17","blue","frc1474","frc500","frc58","frc1512","frc501","frc95"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm18","qm","1","18","red","frc131","frc1519","frc562","frc126","frc1517","frc549"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm19","qm","1","19","","frc133","frc1699","frc610","frc134","frc1721","frc663"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm20","qm","1","20","red","frc138","frc1824","frc811","frc151","frc1831","frc885"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm21","qm","1","21","","frc1058","frc166","frc1922","frc1073","frc172","frc1991"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm22","qm","1","22","red","frc1153","frc1247","frc175","frc1276","frc190","frc238"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm23","qm","1","23","red","frc1277","frc213","frc241","frc1289","frc319","frc40"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm24","qm","1","24","blue","frc1307","frc42","frc500","frc1335","frc501","frc58"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm25","qm","1","25","blue","frc126","frc1699","frc562","frc1519","frc549","frc95"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm26","qm","1","26","red","frc133","frc1824","frc663","frc131","frc1721","frc610"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm27","qm","1","27","red","frc134","frc1831","frc811","frc138","frc1922","frc885"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm28","qm","1","28","blue","frc1058","frc151","frc1991","frc1073","frc1247","frc166"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm29","qm","1","29","blue","frc1277","frc175","frc238","frc1153","frc1276","frc172"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm30","qm","1","30","blue","frc1289","frc190","frc241","frc1307","frc213","frc296"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm31","qm","1","31","red","frc1474","frc42","frc501","frc1335","frc40","frc500"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm32","qm","1","32","red","frc1512","frc549","frc58","frc1517","frc562","frc95"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm33","qm","1","33","red","frc126","frc1824","frc610","frc131","frc1831","frc663"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm34","qm","1","34","blue","frc133","frc1922","frc811","frc134","frc1991","frc885"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm35","qm","1","35","red","frc1073","frc1276","frc151","frc1058","frc1247","frc138"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm36","qm","1","36","blue","frc1289","frc172","frc238","frc1153","frc1277","frc166"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm37","qm","1","37","blue","frc1335","frc190","frc296","frc1307","frc175","frc241"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm38","qm","1","38","red","frc1512","frc40","frc501","frc1474","frc213","frc319"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm39","qm","1","39","blue","frc1517","frc42","frc549","frc1519","frc562","frc58"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm40","qm","1","40","","frc1699","frc610","frc95","frc126","frc1721","frc663"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm41","qm","1","41","blue","frc131","frc1991","frc811","frc1247","frc133","frc885"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm42","qm","1","42","blue","frc1073","frc1277","frc138","frc1058","frc1276","frc134"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm43","qm","1","43","blue","frc1153","frc1289","frc151","frc1307","frc166","frc238"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm44","qm","1","44","blue","frc1335","frc172","frc241","frc1474","frc175","frc296"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm45","qm","1","45","blue","frc1517","frc213","frc500","frc1512","frc190","frc319"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm46","qm","1","46","red","frc1699","frc42","frc562","frc1519","frc40","frc549"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm47","qm","1","47","blue","frc1824","frc663","frc95","frc1721","frc58","frc610"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm48","qm","1","48","blue","frc131","frc1922","frc885","frc126","frc1831","frc811"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm49","qm","1","49","blue","frc1058","frc1289","frc133","frc1073","frc1307","frc134"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm50","qm","1","50","red","frc1474","frc151","frc238","frc1153","frc1335","frc138"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm51","qm","1","51","blue","frc1512","frc166","frc241","frc1517","frc172","frc296"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm52","qm","1","52","blue","frc1699","frc190","frc500","frc1519","frc175","frc319"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm53","qm","1","53","blue","frc1824","frc40","frc562","frc1721","frc213","frc501"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm54","qm","1","54","","frc1831","frc42","frc610","frc1922","frc58","frc663"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm55","qm","1","55","red","frc1247","frc126","frc885","frc1991","frc811","frc95"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm56","qm","1","56","blue","frc1073","frc1277","frc133","frc1058","frc1276","frc131"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm57","qm","1","57","blue","frc138","frc1512","frc238","frc1153","frc134","frc1474"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm58","qm","1","58","red","frc1519","frc166","frc296","frc151","frc1517","frc241"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm59","qm","1","59","blue","frc1699","frc172","frc319","frc1721","frc175","frc500"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm60","qm","1","60","blue","frc1831","frc213","frc549","frc1824","frc190","frc501"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm61","qm","1","61","red","frc1922","frc40","frc610","frc1991","frc42","frc663"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm62","qm","1","62","red","frc1276","frc885","frc95","frc1247","frc58","frc811"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm63","qm","1","63","red","frc1058","frc126","frc1277","frc1073","frc1289","frc131"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qm64","qm","1","64","red","frc1153","frc1307","frc133","frc1335","frc134","frc238"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf1m1","qf","1","1","red","frc175","frc1824","frc501","frc1247","frc1721","frc1991"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf1m2","qf","1","2","red","frc175","frc1824","frc501","frc1247","frc1721","frc1991"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf2m1","qf","2","1","blue","frc1277","frc134","frc190","frc1058","frc296","frc40"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf2m2","qf","2","2","blue","frc1277","frc134","frc190","frc1058","frc296","frc40"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf3m1","qf","3","1","red","frc126","frc1519","frc549","frc1073","frc1474","frc500"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf3m2","qf","3","2","blue","frc126","frc1519","frc549","frc1073","frc1474","frc500"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf3m3","qf","3","3","blue","frc126","frc1519","frc549","frc1073","frc1474","frc500"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf4m1","qf","4","1","red","frc1276","frc58","frc610","frc1153","frc1307","frc172"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf4m2","qf","4","2","blue","frc1276","frc58","frc610","frc1153","frc1307","frc172"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_qf4m3","qf","4","3","blue","frc1276","frc58","frc610","frc1153","frc1307","frc172"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_sf1m1","sf","1","1","red","frc175","frc1824","frc501","frc1058","frc296","frc40"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_sf1m2","sf","1","2","blue","frc175","frc1824","frc501","frc1058","frc296","frc40"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_sf1m3","sf","1","3","red","frc175","frc1824","frc501","frc1058","frc296","frc40"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_sf2m1","sf","2","1","red","frc1073","frc1474","frc500","frc1153","frc1307","frc172"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_sf2m2","sf","2","2","red","frc1073","frc1474","frc500","frc1153","frc1307","frc172"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_f1m1","f","1","1","red","frc175","frc1824","frc501","frc1073","frc1474","frc500"
"2007nh","BAE","2007-03-01","2007-03-03","2007nh_f1m2","f","1","2","red","frc175","frc1824","frc501","frc1073","frc1474","frc500"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm1","qm","1","1","red","frc1367","frc25","frc486","frc11","frc1302","frc381"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm2","qm","1","2","","frc1403","frc550","frc75","frc1391","frc41","frc522"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm3","qm","1","3","blue","frc102","frc1547","frc613","frc1495","frc555","frc88"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm4","qm","1","4","red","frc103","frc1617","frc637","frc136","frc1672","frc694"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm5","qm","1","5","red","frc165","frc1676","frc708","frc1689","frc177","frc714"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm6","qm","1","6","red","frc1807","frc223","frc816","frc1727","frc219","frc716"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm7","qm","1","7","red","frc1881","frc237","frc836","frc1811","frc224","frc834"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm8","qm","1","8","red","frc1882","frc293","frc869","frc1048","frc1923","frc303"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm9","qm","1","9","red","frc1155","frc2140","frc359","frc1089","frc2016","frc341"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm10","qm","1","10","blue","frc11","frc1279","frc2191","frc1218","frc2180","frc375"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm11","qm","1","11","red","frc1403","frc25","frc381","frc1495","frc41","frc486"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm12","qm","1","12","","frc1547","frc522","frc75","frc1617","frc550","frc88"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm13","qm","1","13","red","frc103","frc1676","frc613","frc102","frc1672","frc555"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm14","qm","1","14","red","frc165","frc1727","frc694","frc136","frc1689","frc637"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm15","qm","1","15","red","frc177","frc1807","frc708","frc1811","frc219","frc714"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm16","qm","1","16","blue","frc1882","frc224","frc816","frc1881","frc223","frc716"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm17","qm","1","17","red","frc2016","frc293","frc836","frc1923","frc237","frc834"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm18","qm","1","18","blue","frc2140","frc303","frc869","frc1048","frc2180","frc341"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm19","qm","1","19","blue","frc1089","frc2191","frc359","frc1155","frc1302","frc375"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm20","qm","1","20","red","frc1279","frc1391","frc25","frc11","frc1218","frc1367"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm21","qm","1","21","red","frc1672","frc486","frc75","frc1617","frc381","frc41"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm22","qm","1","22","red","frc1676","frc522","frc88","frc102","frc1689","frc550"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm23","qm","1","23","red","frc136","frc1807","frc613","frc103","frc1727","frc555"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm24","qm","1","24","red","frc177","frc1881","frc694","frc165","frc1811","frc637"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm25","qm","1","25","red","frc1923","frc223","frc714","frc1882","frc219","frc708"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm26","qm","1","26","blue","frc2016","frc224","frc716","frc2140","frc237","frc816"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm27","qm","1","27","blue","frc2191","frc303","frc836","frc2180","frc293","frc834"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm28","qm","1","28","blue","frc1302","frc341","frc869","frc1048","frc1367","frc359"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm29","qm","1","29","blue","frc1089","frc1391","frc375","frc11","frc1155","frc1403"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm30","qm","1","30","red","frc1218","frc1495","frc25","frc1279","frc1547","frc41"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm31","qm","1","31","blue","frc1727","frc486","frc88","frc1689","frc381","frc75"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm32","qm","1","32","blue","frc103","frc1811","frc550","frc102","frc1807","frc522"
"2007nj","New Jersey","2007-03-01","2007-03-03","2007nj_qm33","qm","1","33","","frc136","frc1881","frc555","frc165","frc1882","frc613"
