"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm54","qm","1","54","red","frc3459","frc3490","frc4243","frc2200","frc281","frc3489"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm55","qm","1","55","red","frc2641","frc4965","frc4976","frc4516","frc4748","frc5337"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm56","qm","1","56","blue","frc2974","frc4468","frc4902","frc342","frc3824","frc4083"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm57","qm","1","57","red","frc1225","frc1758","frc346","frc2059","frc3140","frc5180"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm58","qm","1","58","red","frc1287","frc1311","frc4073","frc1413","frc1553","frc4075"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm59","qm","1","59","red","frc1772","frc4576","frc4823","frc2655","frc3571","frc4505"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm60","qm","1","60","blue","frc4516","frc4901","frc4965","frc2614","frc343","frc3490"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm61","qm","1","61","red","frc1539","frc342","frc3489","frc2641","frc4452","frc5063"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm62","qm","1","62","red","frc2200","frc4074","frc4489","frc1319","frc4976","frc900"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm63","qm","1","63","red","frc1261","frc3459","frc4533","frc1293","frc2815","frc4902"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm64","qm","1","64","red","frc281","frc2974","frc4451","frc1024","frc1648","frc5130"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm65","qm","1","65","red","frc1051","frc4582","frc5327","frc2187","frc4468","frc5020"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm66","qm","1","66","blue","frc3976","frc4847","frc5317","frc3824","frc4267","frc5337"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm67","qm","1","67","blue","frc1398","frc4748","frc4935","frc1876","frc3196","frc4243"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm68","qm","1","68","blue","frc1553","frc4452","frc4533","frc1319","frc1758","frc4083"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm69","qm","1","69","blue","frc4451","frc4965","frc5130","frc1225","frc1287","frc1772"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm70","qm","1","70","blue","frc4075","frc4823","frc5327","frc346","frc3489","frc4489"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm71","qm","1","71","red","frc281","frc4976","frc5180","frc1051","frc1539","frc4902"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm72","qm","1","72","blue","frc1293","frc2059","frc2187","frc1876","frc4267","frc4516"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm73","qm","1","73","blue","frc2200","frc2614","frc3459","frc1024","frc1398","frc3824"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm74","qm","1","74","blue","frc1413","frc4847","frc4901","frc342","frc3571","frc5020"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm75","qm","1","75","red","frc2815","frc3490","frc4505","frc3196","frc3976","frc4074"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm76","qm","1","76","blue","frc1648","frc4468","frc4935","frc1311","frc2641","frc900"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm77","qm","1","77","blue","frc2974","frc4748","frc5317","frc1261","frc2655","frc343"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm78","qm","1","78","blue","frc3140","frc4243","frc5337","frc4576","frc4582","frc5063"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm79","qm","1","79","blue","frc1539","frc4073","frc4533","frc2059","frc2200","frc5327"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm80","qm","1","80","red","frc2614","frc346","frc4083","frc3571","frc4267","frc4976"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm81","qm","1","81","red","frc1648","frc1876","frc4823","frc1287","frc342","frc3976"
"2014scmb","Palmetto","2014-02-27","2014-03-01","2014scmb_qm82","qm","1","82","red","frc1225","frc1398","frc2641","frc4075","frc4847","frc4902"
