"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm6","qm","1","6","red","frc3276","frc6047","frc7311","frc167","frc4511","frc5826"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm7","qm","1","7","red","frc1675","frc2227","frc4728","frc4230","frc5125","frc6318"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm8","qm","1","8","blue","frc2506","frc4238","frc5143","frc2264","frc4607","frc93"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm9","qm","1","9","red","frc1732","frc3291","frc4181","frc2526","frc3197","frc8836"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm10","qm","1","10","blue","frc3122","frc6146","frc7048","frc3294","frc3740","frc4674"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm11","qm","1","11","blue","frc2861","frc5253","frc5653","frc3275","frc6160","frc6574"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm12","qm","1","12","blue","frc3102","frc4656","frc6217","frc2501","frc5348","frc7311"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm13","qm","1","13","blue","frc167","frc4009","frc4230","frc2503","frc5464","frc5690"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm14","qm","1","14","blue","frc2239","frc5125","frc7893","frc2264","frc2506","frc3276"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm15","qm","1","15","red","frc2227","frc3197","frc5847","frc4728","frc5143","frc6047"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm16","qm","1","16","blue","frc2526","frc3291","frc6318","frc4238","frc6146","frc876"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm17","qm","1","17","red","frc1732","frc5826","frc7797","frc2531","frc3740","frc7068"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm18","qm","1","18","red","frc1675","frc3058","frc4181","frc3134","frc4511","frc7048"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm19","qm","1","19","red","frc2175","frc4607","frc8836","frc2977","frc4741","frc93"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm20","qm","1","20","blue","frc2264","frc3102","frc4674","frc2052","frc4009","frc5690"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm21","qm","1","21","red","frc3197","frc3294","frc5143","frc4230","frc5348","frc7893"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm22","qm","1","22","blue","frc3276","frc3291","frc876","frc4728","frc6160","frc7311"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm23","qm","1","23","red","frc1732","frc4656","frc5253","frc2227","frc2506","frc6146"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm24","qm","1","24","blue","frc2531","frc4511","frc6318","frc167","frc5125","frc5653"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm25","qm","1","25","blue","frc2501","frc3058","frc7068","frc4181","frc4607","frc6574"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm26","qm","1","26","red","frc5826","frc8836","frc93","frc2861","frc4674","frc5847"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm27","qm","1","27","red","frc2977","frc3134","frc4238","frc3122","frc5464","frc6217"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm28","qm","1","28","blue","frc1675","frc7048","frc7797","frc2052","frc2175","frc2526"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm29","qm","1","29","blue","frc2503","frc3275","frc6047","frc2239","frc3740","frc4741"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm30","qm","1","30","blue","frc3276","frc5253","frc6318","frc2531","frc3294","frc5348"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm31","qm","1","31","red","frc3102","frc5653","frc5690","frc1732","frc3058","frc6146"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm32","qm","1","32","red","frc167","frc2227","frc7068","frc2506","frc2861","frc3291"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm33","qm","1","33","blue","frc4230","frc6217","frc6574","frc2264","frc4511","frc8836"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm34","qm","1","34","red","frc3122","frc4607","frc5143","frc1675","frc2175","frc876"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm35","qm","1","35","red","frc4181","frc4674","frc7893","frc2977","frc4656","frc6047"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm36","qm","1","36","red","frc2503","frc3197","frc4728","frc2052","frc4238","frc5826"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm37","qm","1","37","red","frc3134","frc3740","frc4009","frc4741","frc5125","frc6160"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm38","qm","1","38","red","frc5847","frc7048","frc93","frc2239","frc5464","frc7797"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm39","qm","1","39","blue","frc2526","frc2531","frc7311","frc2501","frc3275","frc5690"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm40","qm","1","40","red","frc167","frc1732","frc6574","frc5143","frc6217","frc876"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm41","qm","1","41","red","frc2264","frc3294","frc5653","frc2175","frc3102","frc6047"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm42","qm","1","42","red","frc2506","frc5348","frc7068","frc4238","frc4728","frc8836"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm43","qm","1","43","blue","frc3134","frc4607","frc4674","frc2227","frc2503","frc3291"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm44","qm","1","44","red","frc3122","frc4656","frc6160","frc3197","frc4511","frc7797"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm45","qm","1","45","red","frc2526","frc3740","frc5847","frc3058","frc4230","frc93"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm46","qm","1","46","blue","frc5826","frc6146","frc7893","frc3275","frc5464","frc7048"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm47","qm","1","47","red","frc2239","frc2861","frc7311","frc4009","frc4181","frc6318"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm48","qm","1","48","red","frc2501","frc3276","frc5125","frc2052","frc2977","frc5253"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm49","qm","1","49","red","frc1675","frc4674","frc5348","frc4741","frc5653","frc7068"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm50","qm","1","50","red","frc167","frc3134","frc8836","frc2175","frc4238","frc4656"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm51","qm","1","51","blue","frc3122","frc3291","frc4728","frc2531","frc3102","frc93"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm52","qm","1","52","red","frc4607","frc6047","frc6217","frc4230","frc5690","frc7797"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm53","qm","1","53","red","frc2264","frc3275","frc876","frc2506","frc4181","frc7048"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm54","qm","1","54","red","frc2052","frc3740","frc7311","frc5143","frc5253","frc7893"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm55","qm","1","55","red","frc1675","frc2501","frc6160","frc2227","frc2239","frc5826"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm56","qm","1","56","blue","frc2503","frc4511","frc4741","frc1732","frc2977","frc6318"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm57","qm","1","57","blue","frc5847","frc6146","frc6574","frc3197","frc3276","frc4009"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm58","qm","1","58","blue","frc2861","frc5125","frc5464","frc2526","frc3058","frc3294"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm59","qm","1","59","blue","frc4238","frc6217","frc7797","frc4674","frc5653","frc876"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm60","qm","1","60","red","frc2052","frc4230","frc7048","frc4656","frc7068","frc7311"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm61","qm","1","61","blue","frc2506","frc6047","frc8836","frc2531","frc3134","frc6160"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm62","qm","1","62","red","frc4181","frc5253","frc5826","frc2175","frc3122","frc4741"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm63","qm","1","63","blue","frc2977","frc5348","frc6146","frc167","frc1675","frc5847"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm64","qm","1","64","red","frc5125","frc5690","frc93","frc2503","frc6574","frc7893"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm65","qm","1","65","red","frc2264","frc2861","frc4728","frc1732","frc2501","frc5464"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm66","qm","1","66","red","frc3275","frc3294","frc4511","frc3291","frc4009","frc5143"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm67","qm","1","67","blue","frc3102","frc3197","frc3740","frc2239","frc2526","frc4607"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm68","qm","1","68","red","frc3058","frc3122","frc3276","frc2227","frc6047","frc6318"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm69","qm","1","69","red","frc2977","frc4230","frc876","frc2531","frc5653","frc5826"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm70","qm","1","70","blue","frc2175","frc6574","frc7311","frc2506","frc4674","frc5125"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm71","qm","1","71","blue","frc2264","frc2501","frc4741","frc167","frc6146","frc7797"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm72","qm","1","72","blue","frc3294","frc4238","frc5690","frc4181","frc4511","frc5847"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm73","qm","1","73","blue","frc2526","frc4009","frc7048","frc4607","frc4728","frc5253"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm74","qm","1","74","blue","frc2239","frc6217","frc6318","frc3291","frc5464","frc7068"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm75","qm","1","75","red","frc2503","frc3058","frc4656","frc3276","frc5143","frc6160"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm76","qm","1","76","red","frc2861","frc3102","frc8836","frc1675","frc3740","frc7893"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm77","qm","1","77","red","frc1732","frc2052","frc93","frc3134","frc3275","frc5348"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm78","qm","1","78","red","frc2227","frc2977","frc3294","frc2264","frc3197","frc7311"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm79","qm","1","79","red","frc2506","frc4009","frc4741","frc2501","frc2526","frc4230"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm80","qm","1","80","red","frc4511","frc5690","frc876","frc2175","frc5253","frc7068"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm81","qm","1","81","blue","frc3291","frc4238","frc6047","frc5125","frc6574","frc7048"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm82","qm","1","82","red","frc2503","frc2531","frc4607","frc2861","frc4656","frc6146"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm83","qm","1","83","blue","frc5143","frc5826","frc6318","frc3102","frc3134","frc7797"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm84","qm","1","84","blue","frc2052","frc6160","frc7893","frc1732","frc3122","frc5847"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm85","qm","1","85","red","frc167","frc2239","frc4728","frc3058","frc4674","frc8836"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm86","qm","1","86","red","frc5348","frc5464","frc5653","frc2227","frc3740","frc4181"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qm87","qm","1","87","blue","frc3197","frc3275","frc93","frc1675","frc3276","frc6217"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf1m1","qf","1","1","red","frc1732","frc2052","frc2531","frc3134","frc3276","frc93"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf1m2","qf","1","2","red","frc1732","frc2052","frc2531","frc3134","frc3276","frc93"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf2m1","qf","2","1","blue","frc2503","frc2526","frc4009","frc3197","frc5690","frc5847"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf2m2","qf","2","2","blue","frc2503","frc2526","frc4009","frc3197","frc5690","frc5847"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf3m1","qf","3","1","red","frc2239","frc4607","frc876","frc1675","frc2264","frc3294"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf3m2","qf","3","2","red","frc2239","frc4607","frc876","frc1675","frc2264","frc3294"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf4m1","qf","4","1","red","frc167","frc4728","frc5348","frc2861","frc5464","frc5653"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf4m2","qf","4","2","blue","frc167","frc4728","frc5348","frc2861","frc5464","frc5653"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_qf4m3","qf","4","3","red","frc167","frc4728","frc5348","frc2861","frc5464","frc5653"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_sf1m1","sf","1","1","red","frc1732","frc2052","frc2531","frc3197","frc5690","frc5847"
"2022mndu","Lake Superior","2022-03-02","2022-03-05","2022mndu_sf1m2","sf","1","2","blue","frc1732","frc2052","frc2531","frc3197","frc5690","frc5847"
