"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm25","qm","1","25","red","frc3472","frc5874","frc6605","frc5932","frc6407","frc6676"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm26","qm","1","26","red","frc3526","frc6017","frc6348","frc3510","frc4010","frc4401"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm27","qm","1","27","blue","frc3933","frc4635","frc4746","frc5948","frc6200","frc7102"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm28","qm","1","28","red","frc6010","frc6507","frc6666","frc3354","frc5133","frc5344"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm29","qm","1","29","red","frc3158","frc3794","frc4584","frc5716","frc6652","frc6983"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm30","qm","1","30","red","frc5887","frc6218","frc6647","frc6106","frc6319","frc6483"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm31","qm","1","31","red","frc3478","frc6170","frc6820","frc3527","frc5696","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm32","qm","1","32","red","frc4731","frc4775","frc6156","frc3522","frc4782","frc6965"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm33","qm","1","33","blue","frc4746","frc6507","frc7102","frc3933","frc4010","frc5344"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm34","qm","1","34","red","frc3472","frc6010","frc6652","frc4401","frc6218","frc6666"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm35","qm","1","35","blue","frc3354","frc6605","frc6676","frc3527","frc5716","frc6106"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm36","qm","1","36","red","frc3522","frc4635","frc5696","frc4731","frc6694","frc6983"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm37","qm","1","37","red","frc3510","frc6170","frc6407","frc3794","frc4775","frc6965"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm38","qm","1","38","blue","frc5874","frc5887","frc6348","frc3478","frc4782","frc6647"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm39","qm","1","39","red","frc6017","frc6156","frc6483","frc3158","frc5932","frc6200"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm40","qm","1","40","red","frc3526","frc4584","frc5948","frc5133","frc6319","frc6820"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm41","qm","1","41","blue","frc5696","frc6507","frc6676","frc3794","frc5716","frc6666"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm42","qm","1","42","blue","frc3527","frc3933","frc4401","frc3522","frc4775","frc6106"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm43","qm","1","43","blue","frc5887","frc6010","frc6407","frc4746","frc6348","frc6652"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm44","qm","1","44","red","frc3472","frc4635","frc6647","frc4584","frc6017","frc6170"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm45","qm","1","45","blue","frc5932","frc6218","frc6983","frc3510","frc5948","frc6820"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm46","qm","1","46","red","frc3478","frc6319","frc7102","frc3354","frc6156","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm47","qm","1","47","red","frc4010","frc4782","frc5874","frc3158","frc5133","frc6965"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm48","qm","1","48","red","frc3526","frc4731","frc6200","frc5344","frc6483","frc6605"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm49","qm","1","49","blue","frc4584","frc6407","frc6647","frc3933","frc5696","frc6666"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm50","qm","1","50","blue","frc3510","frc6010","frc6017","frc3522","frc5887","frc7102"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm51","qm","1","51","blue","frc4401","frc5874","frc5932","frc3794","frc4010","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm52","qm","1","52","red","frc6106","frc6348","frc6965","frc5344","frc6200","frc6820"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm53","qm","1","53","red","frc3158","frc3354","frc4731","frc5948","frc6170","frc6319"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm54","qm","1","54","red","frc3478","frc4635","frc6605","frc4775","frc6218","frc6507"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm55","qm","1","55","blue","frc3527","frc6652","frc6676","frc3526","frc5133","frc6483"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm56","qm","1","56","blue","frc4782","frc6156","frc6983","frc3472","frc4746","frc5716"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm57","qm","1","57","red","frc3794","frc6106","frc6200","frc5887","frc5948","frc6666"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm58","qm","1","58","blue","frc3158","frc6605","frc6647","frc4401","frc4584","frc4731"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm59","qm","1","59","blue","frc3526","frc4635","frc5344","frc3522","frc5874","frc6407"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm60","qm","1","60","red","frc3354","frc4746","frc4782","frc6017","frc6676","frc6820"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm61","qm","1","61","red","frc3472","frc5696","frc7102","frc3527","frc5133","frc6348"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm62","qm","1","62","blue","frc3510","frc6965","frc6983","frc6483","frc6507","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm63","qm","1","63","blue","frc4775","frc5716","frc6319","frc3478","frc5932","frc6652"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm64","qm","1","64","red","frc3933","frc6156","frc6170","frc4010","frc6010","frc6218"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm65","qm","1","65","red","frc5887","frc6106","frc6820","frc3158","frc3472","frc6407"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm66","qm","1","66","blue","frc4401","frc6965","frc7102","frc4746","frc5948","frc6676"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm67","qm","1","67","red","frc3510","frc5133","frc6694","frc5344","frc5716","frc6647"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm68","qm","1","68","blue","frc3522","frc4731","frc5932","frc3478","frc4584","frc6507"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm69","qm","1","69","red","frc3354","frc6348","frc6983","frc3526","frc6156","frc6218"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm70","qm","1","70","red","frc3933","frc6200","frc6483","frc5874","frc6170","frc6652"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm71","qm","1","71","red","frc4010","frc6017","frc6666","frc3527","frc4635","frc4775"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm72","qm","1","72","red","frc3794","frc4782","frc5696","frc6010","frc6319","frc6605"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm73","qm","1","73","blue","frc5133","frc6983","frc7102","frc3478","frc4401","frc6106"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm74","qm","1","74","blue","frc6200","frc6652","frc6965","frc3354","frc3510","frc6647"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm75","qm","1","75","blue","frc3158","frc3522","frc6483","frc3472","frc4775","frc6348"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm76","qm","1","76","blue","frc4010","frc4746","frc5887","frc4731","frc5696","frc6605"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm77","qm","1","77","blue","frc3794","frc6017","frc6507","frc5874","frc6156","frc6820"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm78","qm","1","78","red","frc5716","frc5948","frc6407","frc3527","frc6010","frc6170"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm79","qm","1","79","blue","frc5344","frc6319","frc6676","frc4584","frc4635","frc6218"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm80","qm","1","80","blue","frc3526","frc6666","frc6694","frc3933","frc4782","frc5932"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm81","qm","1","81","red","frc3522","frc4010","frc5133","frc5887","frc6200","frc6983"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm82","qm","1","82","red","frc3354","frc3478","frc3527","frc3158","frc3510","frc4746"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm83","qm","1","83","red","frc4584","frc4775","frc5696","frc5874","frc6106","frc6676"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm84","qm","1","84","blue","frc4731","frc5716","frc6965","frc3472","frc3526","frc3933"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm85","qm","1","85","red","frc5948","frc6652","frc6694","frc6156","frc6348","frc6605"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm86","qm","1","86","blue","frc4782","frc5344","frc6666","frc3794","frc4401","frc6170"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm87","qm","1","87","blue","frc6218","frc6319","frc6407","frc5932","frc6017","frc7102"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qm88","qm","1","88","blue","frc4635","frc6507","frc6820","frc6010","frc6483","frc6647"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf1m1","qf","1","1","red","frc3478","frc3526","frc5716","frc5696","frc6200","frc6483"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf1m2","qf","1","2","red","frc3478","frc3526","frc5716","frc5696","frc6200","frc6483"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf2m1","qf","2","1","blue","frc4401","frc4584","frc6106","frc3522","frc6348","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf2m2","qf","2","2","blue","frc3794","frc4584","frc6106","frc3522","frc6348","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf3m1","qf","3","1","red","frc4775","frc4782","frc5948","frc4010","frc4731","frc5887"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf3m2","qf","3","2","red","frc4775","frc4782","frc5948","frc4010","frc4731","frc5887"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf4m1","qf","4","1","red","frc3354","frc4635","frc6647","frc3472","frc3510","frc3933"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf4m2","qf","4","2","blue","frc3354","frc4635","frc6647","frc3472","frc3510","frc3933"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_qf4m3","qf","4","3","blue","frc3354","frc4635","frc6647","frc3472","frc3510","frc3933"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_sf1m1","sf","1","1","red","frc3478","frc3526","frc5716","frc3522","frc6348","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_sf1m2","sf","1","2","red","frc3478","frc3526","frc5716","frc3522","frc6348","frc6694"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_sf2m1","sf","2","1","blue","frc4775","frc4782","frc5948","frc3472","frc3510","frc3933"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_sf2m2","sf","2","2","blue","frc4775","frc4782","frc5948","frc3472","frc3510","frc3933"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_f1m1","f","1","1","red","frc3478","frc3526","frc5716","frc3472","frc3510","frc3933"
"2018mxmo","Monterrey","2018-02-28","2018-03-03","2018mxmo_f1m2","f","1","2","red","frc3478","frc3526","frc5716","frc3472","frc3510","frc3933"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm1","qm","1","1","blue","frc3277","frc3298","frc4239","frc3134","frc4539","frc7048"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm2","qm","1","2","red","frc2220","frc2823","frc3313","frc1792","frc525","frc877"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm3","qm","1","3","blue","frc3275","frc5929","frc7235","frc3007","frc5658","frc6047"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm4","qm","1","4","blue","frc2538","frc4360","frc4818","frc4009","frc5576","frc7257"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm5","qm","1","5","blue","frc3367","frc4674","frc6175","frc3292","frc3300","frc5172"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm6","qm","1","6","red","frc2491","frc2500","frc5638","frc1986","frc3102","frc4198"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm7","qm","1","7","blue","frc2531","frc3883","frc876","frc3130","frc3754","frc6453"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm8","qm","1","8","blue","frc2883","frc3292","frc6056","frc2472","frc3750","frc4181"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm9","qm","1","9","red","frc2491","frc4239","frc5929","frc2823","frc3367","frc4360"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm10","qm","1","10","blue","frc1986","frc2220","frc4818","frc3130","frc4009","frc6175"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm11","qm","1","11","blue","frc3007","frc4181","frc7048","frc2883","frc3883","frc7257"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm12","qm","1","12","blue","frc3298","frc3750","frc3754","frc3275","frc4674","frc525"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm13","qm","1","13","red","frc2472","frc2538","frc5172","frc3300","frc3313","frc876"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm14","qm","1","14","blue","frc5576","frc7235","frc877","frc2500","frc4539","frc6056"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm15","qm","1","15","red","frc3134","frc3277","frc6453","frc1792","frc5638","frc5658"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm16","qm","1","16","red","frc4198","frc4360","frc6047","frc2220","frc2531","frc3102"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm17","qm","1","17","blue","frc1986","frc2472","frc7235","frc3367","frc3883","frc5576"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm18","qm","1","18","red","frc2500","frc2883","frc4674","frc3134","frc5638","frc7257"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm19","qm","1","19","red","frc4239","frc525","frc6453","frc3277","frc3292","frc4198"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm20","qm","1","20","blue","frc3275","frc4181","frc6175","frc1792","frc5929","frc876"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm21","qm","1","21","red","frc3313","frc3754","frc4539","frc3007","frc4818","frc6056"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm22","qm","1","22","red","frc2491","frc3750","frc877","frc2531","frc3298","frc5172"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm23","qm","1","23","red","frc4009","frc5658","frc7048","frc2538","frc2823","frc3102"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm24","qm","1","24","red","frc3134","frc3300","frc4239","frc3130","frc6047","frc7235"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm25","qm","1","25","blue","frc3298","frc5929","frc6175","frc2883","frc525","frc5576"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm26","qm","1","26","red","frc3277","frc5172","frc5638","frc2538","frc3275","frc6056"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm27","qm","1","27","blue","frc4674","frc4818","frc6453","frc2491","frc4360","frc876"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm28","qm","1","28","red","frc2500","frc3292","frc5658","frc2220","frc6047","frc7048"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm29","qm","1","29","blue","frc3102","frc3754","frc3883","frc3300","frc3750","frc7257"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm30","qm","1","30","red","frc2531","frc3130","frc4198","frc2472","frc2823","frc3007"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm31","qm","1","31","blue","frc1986","frc3367","frc4009","frc3313","frc4181","frc877"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm32","qm","1","32","red","frc3750","frc4539","frc4674","frc1792","frc2220","frc7257"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm33","qm","1","33","red","frc2491","frc3130","frc5172","frc525","frc7048","frc7235"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm34","qm","1","34","red","frc2823","frc3754","frc4181","frc5638","frc6175","frc877"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm35","qm","1","35","red","frc1792","frc2472","frc3275","frc2500","frc4239","frc4818"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm36","qm","1","36","red","frc3007","frc3102","frc3292","frc2538","frc3298","frc6453"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm37","qm","1","37","blue","frc1986","frc3300","frc4360","frc2883","frc3277","frc5658"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm38","qm","1","38","blue","frc2531","frc5576","frc6047","frc4009","frc4539","frc876"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm39","qm","1","39","red","frc3134","frc3313","frc6056","frc3883","frc4198","frc5929"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm40","qm","1","40","red","frc2823","frc5658","frc7257","frc2472","frc3292","frc3367"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm41","qm","1","41","red","frc1792","frc4239","frc4360","frc2538","frc3754","frc877"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm42","qm","1","42","red","frc5172","frc7235","frc876","frc1986","frc2883","frc3298"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm43","qm","1","43","red","frc2220","frc2491","frc4198","frc3300","frc4181","frc6056"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm44","qm","1","44","red","frc3102","frc4009","frc525","frc2500","frc2531","frc3134"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm45","qm","1","45","","frc5638","frc6453","frc7048","frc3750","frc4818","frc5929"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm46","qm","1","46","red","frc3130","frc4539","frc5576","frc3275","frc3313","frc3367"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm47","qm","1","47","red","frc3883","frc6047","frc6175","frc3007","frc3277","frc4674"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm48","qm","1","48","red","frc1792","frc2531","frc4009","frc3300","frc5638","frc7235"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm49","qm","1","49","red","frc2823","frc5172","frc525","frc4181","frc4539","frc6453"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm50","qm","1","50","blue","frc3007","frc3275","frc3298","frc2472","frc4360","frc5658"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm51","qm","1","51","blue","frc1986","frc6175","frc7257","frc4198","frc4239","frc6056"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm52","qm","1","52","red","frc3313","frc4818","frc5576","frc2491","frc3102","frc3277"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm53","qm","1","53","red","frc2883","frc3130","frc7048","frc4674","frc6047","frc877"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm54","qm","1","54","red","frc2220","frc2538","frc3883","frc2500","frc3754","frc5929"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm55","qm","1","55","red","frc3292","frc3750","frc876","frc3134","frc3367","frc4198"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm56","qm","1","56","blue","frc1792","frc3130","frc3300","frc3298","frc4181","frc5576"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm57","qm","1","57","blue","frc3883","frc5658","frc6453","frc4539","frc4818","frc877"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm58","qm","1","58","blue","frc2472","frc3134","frc4674","frc1986","frc3275","frc3277"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm59","qm","1","59","red","frc3313","frc4360","frc7257","frc2500","frc2823","frc7235"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm60","qm","1","60","blue","frc2491","frc3292","frc7048","frc3754","frc5638","frc876"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm61","qm","1","61","blue","frc3007","frc4009","frc5929","frc3750","frc4239","frc5172"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm62","qm","1","62","blue","frc3102","frc3367","frc6056","frc2531","frc2883","frc6175"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm63","qm","1","63","blue","frc2538","frc5638","frc6047","frc2220","frc2472","frc525"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm64","qm","1","64","blue","frc3298","frc4198","frc5658","frc2491","frc3313","frc3883"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm65","qm","1","65","blue","frc1986","frc3007","frc3750","frc2823","frc5576","frc7048"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm66","qm","1","66","red","frc2220","frc2500","frc3277","frc2531","frc3367","frc4239"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm67","qm","1","67","blue","frc1792","frc6056","frc7235","frc3102","frc6453","frc876"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm68","qm","1","68","red","frc2538","frc4539","frc5929","frc3130","frc3292","frc4674"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm69","qm","1","69","blue","frc3275","frc7257","frc877","frc3300","frc525","frc6175"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm70","qm","1","70","blue","frc3134","frc4181","frc4360","frc4818","frc5172","frc6047"
"2018ndgf","Great Northern","2018-02-28","2018-03-03","2018ndgf_qm71","qm","1","71","red","frc2472","frc2883","frc4539","frc2491","frc3754","frc4009"
