"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm42","qm","1","42","red","frc3952","frc4201","frc5810","frc2496","frc4481","frc6692"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm43","qm","1","43","blue","frc3473","frc5835","frc7482","frc1160","frc4114","frc7230"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm44","qm","1","44","blue","frc1515","frc2493","frc5851","frc3309","frc3953","frc7447"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm45","qm","1","45","blue","frc6072","frc6499","frc812","frc330","frc4079","frc5805"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm46","qm","1","46","blue","frc4763","frc597","frc7157","frc5669","frc841","frc973"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm47","qm","1","47","blue","frc159","frc3250","frc4161","frc294","frc3295","frc4276"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm48","qm","1","48","blue","frc1836","frc5802","frc7524","frc4619","frc4913","frc5966"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm49","qm","1","49","blue","frc3759","frc4056","frc6535","frc3859","frc5012","frc5500"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm50","qm","1","50","red","frc3953","frc4079","frc973","frc3952","frc7447","frc7482"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm51","qm","1","51","red","frc1160","frc2493","frc294","frc4276","frc5805","frc7157"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm52","qm","1","52","red","frc2496","frc3473","frc5802","frc3250","frc5835","frc597"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm53","qm","1","53","blue","frc4056","frc4114","frc5012","frc4481","frc5966","frc841"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm54","qm","1","54","red","frc3295","frc4201","frc6072","frc1515","frc3759","frc812"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm55","qm","1","55","red","frc4913","frc5669","frc6220","frc3859","frc6499","frc6692"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm56","qm","1","56","red","frc330","frc5500","frc7230","frc1836","frc4161","frc4619"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm57","qm","1","57","red","frc159","frc5851","frc7524","frc4763","frc5810","frc6535"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm58","qm","1","58","blue","frc3295","frc5012","frc5805","frc3309","frc3952","frc973"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm59","qm","1","59","blue","frc3250","frc4056","frc812","frc3953","frc4913","frc7157"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm60","qm","1","60","","frc6072","frc6692","frc7447","frc1836","frc5500","frc841"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm61","qm","1","61","blue","frc159","frc4114","frc4619","frc5851","frc6220","frc7482"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm62","qm","1","62","blue","frc4276","frc6499","frc7524","frc1515","frc4079","frc597"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm63","qm","1","63","red","frc4161","frc4481","frc4763","frc1160","frc3759","frc5802"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm64","qm","1","64","blue","frc294","frc5810","frc5835","frc2493","frc330","frc5669"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm65","qm","1","65","blue","frc3309","frc6535","frc7230","frc2496","frc3859","frc4201"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm66","qm","1","66","red","frc3250","frc5851","frc5966","frc3473","frc5805","frc6499"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm67","qm","1","67","red","frc1515","frc4276","frc4913","frc1836","frc5012","frc7482"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm68","qm","1","68","red","frc294","frc3952","frc6692","frc5835","frc7524","frc812"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm69","qm","1","69","blue","frc4114","frc5810","frc973","frc3309","frc4056","frc5802"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm70","qm","1","70","blue","frc1160","frc3473","frc4201","frc330","frc3859","frc841"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm71","qm","1","71","blue","frc3953","frc6220","frc7230","frc4161","frc5500","frc597"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm72","qm","1","72","red","frc3759","frc4079","frc4481","frc159","frc2493","frc7157"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm73","qm","1","73","blue","frc2496","frc5669","frc6535","frc3295","frc5966","frc7447"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm74","qm","1","74","blue","frc3859","frc4619","frc4763","frc294","frc5805","frc6072"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm75","qm","1","75","red","frc4276","frc5835","frc7230","frc4056","frc5851","frc6499"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm76","qm","1","76","red","frc5802","frc812","frc841","frc1515","frc159","frc6220"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm77","qm","1","77","red","frc3473","frc7447","frc973","frc3759","frc4161","frc4913"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm78","qm","1","78","blue","frc2493","frc3952","frc4763","frc1836","frc3250","frc6535"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm79","qm","1","79","blue","frc5012","frc5966","frc7524","frc4201","frc5500","frc7157"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm80","qm","1","80","red","frc1160","frc4079","frc4619","frc3953","frc5669","frc5810"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm81","qm","1","81","blue","frc3295","frc3309","frc7482","frc4481","frc597","frc6072"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qm82","qm","1","82","red","frc2496","frc330","frc973","frc4114","frc5851","frc6692"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf1m1","qf","1","1","red","frc330","frc597","frc973","frc1160","frc4913","frc5500"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf1m2","qf","1","2","red","frc330","frc597","frc973","frc1160","frc4913","frc5500"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf2m1","qf","2","1","blue","frc4481","frc5012","frc5802","frc3952","frc6072","frc7447"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf2m2","qf","2","2","red","frc4481","frc5012","frc5802","frc3952","frc6072","frc7447"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf2m3","qf","2","3","red","frc4481","frc5012","frc5802","frc3952","frc6072","frc7447"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf3m1","qf","3","1","red","frc4079","frc4276","frc5805","frc1515","frc1836","frc3859"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf3m2","qf","3","2","blue","frc4079","frc4276","frc5805","frc1515","frc1836","frc3859"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf3m3","qf","3","3","red","frc4079","frc4276","frc5805","frc1515","frc1836","frc3859"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf4m1","qf","4","1","red","frc294","frc3250","frc3309","frc4201","frc5669","frc7157"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_qf4m2","qf","4","2","red","frc294","frc3250","frc3309","frc4201","frc5669","frc7157"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_sf1m1","sf","1","1","red","frc330","frc597","frc973","frc4481","frc5012","frc5802"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_sf1m2","sf","1","2","red","frc330","frc597","frc973","frc4481","frc5012","frc5802"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_sf2m1","sf","2","1","blue","frc4079","frc4276","frc5805","frc294","frc3250","frc3309"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_sf2m2","sf","2","2","red","frc4079","frc4276","frc5805","frc294","frc3250","frc3309"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_sf2m3","sf","2","3","red","frc4079","frc4276","frc5805","frc294","frc3250","frc3309"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_f1m1","f","1","1","red","frc330","frc597","frc973","frc4079","frc4276","frc5805"
"2019caoc","Orange County","2019-02-27","2019-03-02","2019caoc_f1m2","f","1","2","red","frc330","frc597","frc973","frc4079","frc4276","frc5805"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm1","qm","1","1","blue","frc3533","frc3981","frc7053","frc229","frc3975","frc3990"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm2","qm","1","2","red","frc4947","frc5865","frc6869","frc3532","frc4930","frc6540"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm3","qm","1","3","blue","frc3386","frc4957","frc6953","frc3985","frc4955","frc6872"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm4","qm","1","4","red","frc3379","frc5443","frc7162","frc4594","frc6541","frc7116"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm5","qm","1","5","red","frc3986","frc6851","frc7701","frc2626","frc3544","frc3550"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm6","qm","1","6","red","frc5553","frc7471","frc7574","frc7134","frc7615","frc7700"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm7","qm","1","7","red","frc1511","frc6929","frc7605","frc3360","frc3988","frc7555"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm8","qm","1","8","blue","frc4594","frc6540","frc6953","frc3544","frc3986","frc4957"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm9","qm","1","9","red","frc4947","frc7053","frc7574","frc3550","frc5553","frc7116"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm10","qm","1","10","blue","frc3988","frc6929","frc7471","frc3532","frc3533","frc3990"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm11","qm","1","11","red","frc229","frc3360","frc4930","frc3985","frc6541","frc7615"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm12","qm","1","12","red","frc2626","frc5443","frc5865","frc3975","frc6869","frc7555"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm13","qm","1","13","blue","frc3379","frc4955","frc7700","frc3981","frc7134","frc7605"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm14","qm","1","14","red","frc1511","frc6872","frc7701","frc3386","frc6851","frc7162"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm15","qm","1","15","red","frc3532","frc3550","frc7574","frc3990","frc6953","frc7555"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm16","qm","1","16","red","frc3544","frc4930","frc7471","frc3360","frc3379","frc3975"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm17","qm","1","17","red","frc3985","frc7605","frc7700","frc4947","frc7162","frc7701"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm18","qm","1","18","blue","frc3386","frc6541","frc7134","frc3981","frc5553","frc5865"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm19","qm","1","19","red","frc2626","frc6851","frc7615","frc4955","frc6540","frc6929"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm20","qm","1","20","red","frc1511","frc6869","frc7053","frc3533","frc3986","frc4594"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm21","qm","1","21","red","frc3988","frc4957","frc6872","frc229","frc5443","frc7116"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm22","qm","1","22","blue","frc3379","frc3532","frc7134","frc3544","frc6851","frc7555"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm23","qm","1","23","red","frc4930","frc6869","frc7605","frc3981","frc6953","frc7471"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm24","qm","1","24","blue","frc5553","frc6541","frc6872","frc3975","frc3985","frc3986"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm25","qm","1","25","red","frc1511","frc229","frc3550","frc2626","frc4957","frc7700"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm26","qm","1","26","blue","frc3533","frc4955","frc7116","frc3360","frc5865","frc7701"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm27","qm","1","27","blue","frc6540","frc7162","frc7615","frc3988","frc5443","frc7053"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm28","qm","1","28","blue","frc3386","frc4594","frc7574","frc3990","frc4947","frc6929"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm29","qm","1","29","red","frc229","frc4955","frc6869","frc6872","frc7116","frc7555"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm30","qm","1","30","red","frc3360","frc7053","frc7700","frc3988","frc5865","frc6953"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm31","qm","1","31","red","frc3981","frc3990","frc4930","frc1511","frc5443","frc7574"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm32","qm","1","32","red","frc3533","frc3544","frc6541","frc4947","frc4957","frc6851"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm33","qm","1","33","","frc3379","frc7605","frc7615","frc3386","frc3550","frc6929"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm34","qm","1","34","blue","frc3975","frc6540","frc7701","frc4594","frc5553","frc7134"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm35","qm","1","35","red","frc2626","frc3532","frc3986","frc3985","frc7162","frc7471"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm36","qm","1","36","red","frc3544","frc6929","frc7116","frc4930","frc5443","frc7700"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm37","qm","1","37","blue","frc229","frc3533","frc6540","frc3379","frc3981","frc7701"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm38","qm","1","38","blue","frc3985","frc5865","frc6851","frc3986","frc7574","frc7605"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm39","qm","1","39","blue","frc4947","frc7134","frc7555","frc1511","frc3386","frc7471"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm40","qm","1","40","red","frc4594","frc7053","frc7615","frc3532","frc6872","frc6953"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm41","qm","1","41","red","frc3550","frc3988","frc6541","frc2626","frc3990","frc6869"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm42","qm","1","42","blue","frc3975","frc5553","frc7162","frc3360","frc4955","frc4957"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm43","qm","1","43","blue","frc4930","frc4947","frc7116","frc229","frc3986","frc7615"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm44","qm","1","44","blue","frc2626","frc6541","frc7555","frc4594","frc6872","frc7700"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm45","qm","1","45","red","frc3985","frc3990","frc7053","frc4955","frc6851","frc7134"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm46","qm","1","46","blue","frc3550","frc5443","frc7471","frc3386","frc3533","frc7701"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm47","qm","1","47","red","frc1511","frc3975","frc3988","frc3379","frc6953","frc7574"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm48","qm","1","48","red","frc3360","frc3544","frc5553","frc6869","frc6929","frc7162"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm49","qm","1","49","blue","frc3981","frc4957","frc6540","frc3532","frc5865","frc7605"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm50","qm","1","50","blue","frc3986","frc6953","frc7700","frc3990","frc5443","frc7701"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm51","qm","1","51","red","frc1511","frc3533","frc7555","frc4930","frc5553","frc7615"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm52","qm","1","52","red","frc3550","frc6872","frc7162","frc5865","frc6540","frc7134"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm53","qm","1","53","red","frc3544","frc3981","frc4947","frc2626","frc3985","frc3988"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm54","qm","1","54","red","frc3379","frc4957","frc6929","frc4955","frc7053","frc7471"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm55","qm","1","55","blue","frc3360","frc4594","frc6869","frc229","frc6851","frc7574"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm56","qm","1","56","blue","frc3532","frc3975","frc6541","frc3386","frc7116","frc7605"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm57","qm","1","57","red","frc3986","frc5865","frc7555","frc3379","frc3533","frc3988"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm58","qm","1","58","blue","frc6953","frc7134","frc7162","frc229","frc4947","frc7471"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm59","qm","1","59","blue","frc3532","frc4594","frc5443","frc4955","frc5553","frc7605"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm60","qm","1","60","blue","frc6929","frc7615","frc7701","frc4957","frc6541","frc6869"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm61","qm","1","61","blue","frc3550","frc6851","frc7700","frc3386","frc3975","frc4930"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm62","qm","1","62","red","frc1511","frc3990","frc7116","frc3544","frc3985","frc6540"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm63","qm","1","63","red","frc3360","frc3981","frc7574","frc2626","frc6872","frc7053"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm64","qm","1","64","red","frc229","frc3988","frc5553","frc6541","frc6851","frc7471"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm65","qm","1","65","blue","frc3975","frc5865","frc6929","frc1511","frc4947","frc6953"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm66","qm","1","66","blue","frc3386","frc7555","frc7700","frc3360","frc3986","frc6540"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm67","qm","1","67","blue","frc2626","frc4930","frc7134","frc4957","frc7053","frc7116"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm68","qm","1","68","blue","frc3532","frc4955","frc7615","frc3544","frc7574","frc7701"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm69","qm","1","69","","frc3990","frc7162","frc7605","frc3533","frc6869","frc6872"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm70","qm","1","70","blue","frc3981","frc3985","frc5443","frc3379","frc3550","frc4594"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm71","qm","1","71","","frc3988","frc4955","frc7701","frc1511","frc4930","frc6541"
"2019qcmo","Festival de Robotique a Montreal","2019-02-27","2019-03-02","2019qcmo_qm72","qm","1","72","","frc3386","frc3544","frc6869","frc229","frc7053","frc7605"
