"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","red1","red2","red3","red_score","blue1","blue2","blue3","blue_score"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm54","qm","1","54","frc141","frc4377","frc66","13","frc1896","frc201","frc3772","13"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm55","qm","1","55","frc3357","frc3603","frc3767","18","frc3537","frc4392","frc4398","41"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm56","qm","1","56","frc4363","frc74","frc835","6","frc2145","frc4376","frc830","9"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm57","qm","1","57","frc1896","frc3618","frc4003","17","frc2075","frc2245","frc3639","0"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm58","qm","1","58","frc107","frc3617","frc4375","23","frc2246","frc4391","frc66","23"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm59","qm","1","59","frc1711","frc3509","frc904","27","frc1076","frc2474","frc857","21"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm60","qm","1","60","frc1596","frc2586","frc3602","16","frc2153","frc3234","frc3688","16"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm61","qm","1","61","frc1896","frc4363","frc4398","0","frc141","frc3617","frc4392","36"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm62","qm","1","62","frc107","frc3509","frc4376","33","frc3767","frc4377","frc904","20"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm63","qm","1","63","frc201","frc3639","frc4391","21","frc2075","frc2153","frc2474","50"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm64","qm","1","64","frc3603","frc4375","frc830","23","frc2245","frc3357","frc4003","23"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm65","qm","1","65","frc2246","frc3602","frc835","7","frc1596","frc66","frc857","10"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm66","qm","1","66","frc1076","frc2145","frc3772","0","frc2586","frc3537","frc3618","51"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm67","qm","1","67","frc2245","frc3688","frc74","17","frc1711","frc201","frc3234","18"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm68","qm","1","68","frc3357","frc3639","frc66","28","frc2153","frc4376","frc4391","16"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm69","qm","1","69","frc1896","frc2075","frc3602","10","frc107","frc2145","frc4363","16"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm70","qm","1","70","frc141","frc1711","frc3767","20","frc3603","frc835","frc904","6"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm71","qm","1","71","frc3234","frc3618","frc4392","31","frc2246","frc3509","frc3617","11"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm72","qm","1","72","frc3688","frc4375","frc4377","26","frc2586","frc74","frc857","32"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm73","qm","1","73","frc1596","frc2474","frc3772","12","frc4003","frc4398","frc830","28"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm74","qm","1","74","frc3537","frc3617","frc4376","20","frc1076","frc3602","frc4392","26"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm75","qm","1","75","frc2245","frc3234","frc4391","22","frc3357","frc835","frc857","24"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm76","qm","1","76","frc3639","frc4398","frc74","18","frc2586","frc3509","frc66","11"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm77","qm","1","77","frc2145","frc2246","frc3688","22","frc141","frc2075","frc3772","16"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm78","qm","1","78","frc1596","frc3603","frc3618","28","frc201","frc3537","frc4375","11"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm79","qm","1","79","frc1896","frc2474","frc904","17","frc107","frc2153","frc3767","0"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qm80","qm","1","80","frc1711","frc4363","frc830","17","frc1076","frc4003","frc4377","10"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf1m1","qf","1","1","frc107","frc2474","frc2586","28","frc1076","frc2075","frc830","14"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf1m2","qf","1","2","frc107","frc2474","frc2586","55","frc1076","frc2075","frc830","9"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf2m1","qf","2","1","frc1711","frc3357","frc4391","50","frc3617","frc4363","frc835","15"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf2m2","qf","2","2","frc1711","frc3357","frc4391","35","frc3617","frc4363","frc835","17"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf3m1","qf","3","1","frc3234","frc3509","frc4003","45","frc141","frc201","frc3602","16"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf3m2","qf","3","2","frc3234","frc3509","frc4003","33","frc141","frc201","frc3602","14"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf4m1","qf","4","1","frc3537","frc3618","frc4392","50","frc2246","frc66","frc904","29"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_qf4m2","qf","4","2","frc3537","frc3618","frc4392","35","frc2246","frc66","frc904","33"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_sf1m1","sf","1","1","frc107","frc2474","frc2586","55","frc1711","frc3357","frc4391","40"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_sf1m2","sf","1","2","frc107","frc2474","frc2586","47","frc1711","frc3357","frc4391","56"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_sf1m3","sf","1","3","frc107","frc2474","frc2586","47","frc1711","frc3357","frc4391","55"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_sf2m1","sf","2","1","frc3234","frc3509","frc4003","47","frc3537","frc3618","frc4392","41"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_sf2m2","sf","2","2","frc3234","frc3509","frc4003","42","frc3537","frc3618","frc4392","14"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_f1m1","f","1","1","frc1711","frc3357","frc4391","41","frc3234","frc3509","frc4003","34"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_f1m2","f","1","2","frc1711","frc3357","frc4391","32","frc3234","frc3509","frc4003","33"
"2012gt","Traverse City","2012-03-09","2012-03-10","2012gt_f1m3","f","1","3","frc1711","frc3357","frc4391","6","frc3234","frc3509","frc4003","44"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm1","qm","1","1","frc3398","frc4384","frc469","12","frc3175","frc3414","frc3601","10"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm2","qm","1","2","frc3547","frc503","frc68","18","frc247","frc3542","frc4405","23"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm3","qm","1","3","frc1998","frc2834","frc3657","9","frc3538","frc3570","frc4390","9"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm4","qm","1","4","frc3098","frc3539","frc67","56","frc1188","frc3548","frc4216","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm5","qm","1","5","frc1025","frc2612","frc4044","3","frc226","frc2619","frc2627","20"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm6","qm","1","6","frc1250","frc3770","frc470","0","frc2851","frc3620","frc3655","14"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm7","qm","1","7","frc3667","frc4390","frc573","9","frc1","frc308","frc3098","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm8","qm","1","8","frc1188","frc3539","frc3542","10","frc1025","frc247","frc2834","37"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm9","qm","1","9","frc2612","frc3414","frc503","8","frc1250","frc3175","frc3547","10"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm10","qm","1","10","frc1","frc4216","frc4405","6","frc2619","frc470","frc68","28"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm11","qm","1","11","frc2627","frc3667","frc4044","9","frc3655","frc3657","frc469","19"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm12","qm","1","12","frc308","frc3538","frc573","13","frc226","frc3601","frc3620","24"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm13","qm","1","13","frc3398","frc3548","frc3570","6","frc2851","frc3770","frc67","38"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm14","qm","1","14","frc1998","frc247","frc3667","6","frc2627","frc4384","frc68","6"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm15","qm","1","15","frc3542","frc3547","frc469","24","frc1250","frc3539","frc4216","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm16","qm","1","16","frc226","frc503","frc67","49","frc2619","frc3398","frc3655","17"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm17","qm","1","17","frc1025","frc3620","frc573","25","frc3548","frc4044","frc4405","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm18","qm","1","18","frc1","frc4384","frc470","9","frc2834","frc3770","frc4390","12"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm19","qm","1","19","frc3098","frc3414","frc3570","9","frc308","frc3601","frc3657","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm20","qm","1","20","frc1998","frc2612","frc3175","7","frc1188","frc2851","frc3538","14"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm21","qm","1","21","frc2627","frc3542","frc67","28","frc1","frc1250","frc469","27"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm22","qm","1","22","frc2834","frc308","frc68","7","frc3098","frc3398","frc4044","28"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm23","qm","1","23","frc2612","frc3538","frc4405","0","frc247","frc3414","frc3539","14"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm24","qm","1","24","frc1025","frc3601","frc3667","22","frc1998","frc3770","frc4216","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm25","qm","1","25","frc3548","frc3620","frc4384","14","frc3570","frc470","frc503","9"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm26","qm","1","26","frc226","frc3547","frc4390","0","frc1188","frc3655","frc573","22"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm27","qm","1","27","frc2619","frc3657","frc67","40","frc2834","frc2851","frc3175","20"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm28","qm","1","28","frc3539","frc469","frc470","34","frc1025","frc308","frc4384","17"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm29","qm","1","29","frc3414","frc4390","frc4405","6","frc3620","frc3667","frc4216","9"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm30","qm","1","30","frc2619","frc3175","frc3538","0","frc1188","frc247","frc3098","31"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm31","qm","1","31","frc3655","frc4044","frc503","0","frc1","frc2612","frc3601","6"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm32","qm","1","32","frc2627","frc3398","frc3657","0","frc3547","frc3548","frc573","35"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm33","qm","1","33","frc1250","frc1998","frc68","9","frc226","frc3570","frc3770","24"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm34","qm","1","34","frc2851","frc4044","frc469","21","frc3538","frc3542","frc503","12"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm35","qm","1","35","frc247","frc3620","frc470","28","frc3398","frc3667","frc67","24"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm36","qm","1","36","frc1250","frc3548","frc3601","20","frc1188","frc1998","frc4390","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm37","qm","1","37","frc3098","frc3657","frc4384","13","frc226","frc2612","frc3542","4"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm38","qm","1","38","frc308","frc3175","frc4216","34","frc2627","frc2851","frc4405","16"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm39","qm","1","39","frc1","frc2834","frc3655","18","frc1025","frc3547","frc3570","7"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm40","qm","1","40","frc3539","frc3770","frc68","3","frc2619","frc3414","frc573","13"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm41","qm","1","41","frc226","frc4044","frc470","11","frc247","frc3175","frc67","46"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm42","qm","1","42","frc1250","frc3098","frc3655","25","frc3570","frc4384","frc4405","9"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm43","qm","1","43","frc1188","frc3620","frc3770","19","frc1","frc3542","frc3667","30"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm44","qm","1","44","frc3538","frc3547","frc3657","0","frc1025","frc2619","frc469","42"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm45","qm","1","45","frc2834","frc503","frc573","22","frc2627","frc308","frc4390","3"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm46","qm","1","46","frc3398","frc3601","frc68","25","frc2612","frc3539","frc3548","26"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm47","qm","1","47","frc3414","frc4216","frc4384","3","frc1998","frc2851","frc3547","27"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm48","qm","1","48","frc3657","frc3667","frc3770","24","frc3175","frc4405","frc503","16"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm49","qm","1","49","frc2627","frc3570","frc469","26","frc1025","frc1188","frc3398","7"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm50","qm","1","50","frc226","frc247","frc573","45","frc2612","frc2834","frc4216","12"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm51","qm","1","51","frc308","frc3539","frc4044","18","frc1998","frc3655","frc67","29"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm52","qm","1","52","frc2851","frc3542","frc3601","16","frc2619","frc3620","frc4390","23"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm53","qm","1","53","frc1","frc3414","frc3538","0","frc3098","frc3548","frc470","2"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm54","qm","1","54","frc1025","frc3175","frc68","13","frc1250","frc3398","frc573","31"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm55","qm","1","55","frc3655","frc4216","frc4390","4","frc2619","frc3570","frc4044","16"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm56","qm","1","56","frc226","frc3538","frc3548","6","frc3667","frc4384","frc503","2"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm57","qm","1","57","frc1250","frc247","frc2851","24","frc1","frc3539","frc3657","13"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm58","qm","1","58","frc2834","frc3620","frc4405","52","frc1998","frc3098","frc469","54"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm59","qm","1","59","frc1188","frc2627","frc3601","10","frc3414","frc3547","frc470","14"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm60","qm","1","60","frc308","frc3542","frc3770","12","frc2612","frc67","frc68","46"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm61","qm","1","61","frc1","frc3175","frc4390","5","frc3398","frc3538","frc3539","6"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm62","qm","1","62","frc3098","frc3601","frc4405","27","frc2627","frc2834","frc3548","18"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm63","qm","1","63","frc2612","frc3547","frc4384","6","frc3620","frc4044","frc67","47"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm64","qm","1","64","frc1998","frc3570","frc573","12","frc247","frc3770","frc469","56"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm65","qm","1","65","frc1250","frc2619","frc3542","2","frc308","frc3667","frc470","10"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm66","qm","1","66","frc2851","frc4216","frc503","6","frc1188","frc226","frc3657","22"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm67","qm","1","67","frc1025","frc2627","frc3655","18","frc3414","frc3620","frc68","6"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm68","qm","1","68","frc3398","frc3770","frc4405","10","frc3538","frc3601","frc4384","20"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm69","qm","1","69","frc1","frc247","frc3547","25","frc1250","frc226","frc308","13"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm70","qm","1","70","frc3414","frc3548","frc3655","13","frc3175","frc3542","frc573","32"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm71","qm","1","71","frc2619","frc3098","frc4216","21","frc1025","frc1998","frc503","24"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm72","qm","1","72","frc1188","frc2834","frc470","29","frc3657","frc4044","frc68","6"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm73","qm","1","73","frc2851","frc3539","frc3570","34","frc2612","frc3667","frc469","41"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm74","qm","1","74","frc1025","frc4405","frc67","56","frc3601","frc4390","frc503","32"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm75","qm","1","75","frc1188","frc3547","frc4044","0","frc2627","frc3098","frc3770","12"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm76","qm","1","76","frc2619","frc2851","frc4384","4","frc1","frc573","frc68","32"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm77","qm","1","77","frc1998","frc308","frc3398","0","frc3657","frc4216","frc470","1"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm78","qm","1","78","frc2834","frc3538","frc67","57","frc1250","frc3414","frc3667","8"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm79","qm","1","79","frc3548","frc4390","frc469","41","frc247","frc2612","frc3655","12"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qm80","qm","1","80","frc3542","frc3570","frc3620","8","frc226","frc3175","frc3539","26"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf1m1","qf","1","1","frc2851","frc469","frc67","103","frc2627","frc3667","frc4384","28"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf1m2","qf","1","2","frc2851","frc469","frc67","85","frc2627","frc3667","frc4384","20"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf2m1","qf","2","1","frc1025","frc3620","frc470","41","frc3175","frc3548","frc3570","12"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf2m2","qf","2","2","frc1025","frc3620","frc470","20","frc3175","frc3548","frc3570","0"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf3m1","qf","3","1","frc3098","frc3601","frc573","55","frc1","frc226","frc68","25"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf3m2","qf","3","2","frc3098","frc3601","frc573","24","frc1","frc226","frc68","31"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf3m3","qf","3","3","frc3098","frc3601","frc573","42","frc226","frc3398","frc68","27"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf4m1","qf","4","1","frc247","frc2834","frc3539","59","frc2619","frc3655","frc503","34"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_qf4m2","qf","4","2","frc247","frc2834","frc3539","48","frc2619","frc3655","frc503","2"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_sf1m1","sf","1","1","frc2851","frc469","frc67","89","frc1025","frc3620","frc470","28"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_sf1m2","sf","1","2","frc2851","frc469","frc67","64","frc1025","frc3620","frc470","25"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_sf2m1","sf","2","1","frc3098","frc3601","frc573","63","frc247","frc2834","frc3539","53"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_sf2m2","sf","2","2","frc3098","frc3601","frc573","31","frc247","frc2834","frc3539","40"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_sf2m3","sf","2","3","frc3098","frc3601","frc573","47","frc247","frc2834","frc3539","45"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_f1m1","f","1","1","frc2851","frc469","frc67","85","frc3098","frc3601","frc573","67"
"2012oc1","Waterford","2012-03-09","2012-03-10","2012oc1_f1m2","f","1","2","frc2851","frc469","frc67","85","frc3098","frc3601","frc573","20"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm1","qm","1","1","frc3123","frc433","frc816","0","frc316","frc321","frc4035","15"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm2","qm","1","2","frc2191","frc357","frc365","33","frc1495","frc225","frc423","27"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm3","qm","1","3","frc1807","frc2729","frc341","46","frc1218","frc2495","frc4373","30"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm4","qm","1","4","frc3553","frc3929","frc486","6","frc2229","frc4342","frc708","24"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm5","qm","1","5","frc2539","frc3974","frc834","39","frc1791","frc3151","frc709","0"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm6","qm","1","6","frc222","frc2559","frc484","14","frc2180","frc2234","frc304","9"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm7","qm","1","7","frc1257","frc1495","frc4342","17","frc1218","frc3123","frc316","46"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm8","qm","1","8","frc321","frc433","frc4373","14","frc1791","frc2495","frc3974","10"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm9","qm","1","9","frc2191","frc708","frc834","12","frc1807","frc2180","frc2559","6"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm10","qm","1","10","frc222","frc4035","frc423","18","frc1257","frc2729","frc486","9"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm11","qm","1","11","frc2234","frc357","frc3929","27","frc2539","frc304","frc816","16"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm12","qm","1","12","frc3151","frc341","frc484","10","frc225","frc3553","frc709","13"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm13","qm","1","13","frc1495","frc1807","frc2229","1","frc1791","frc365","frc433","7"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm14","qm","1","14","frc222","frc2539","frc3929","22","frc2191","frc3123","frc486","20"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm15","qm","1","15","frc2234","frc2495","frc3151","9","frc2559","frc357","frc4035","12"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm16","qm","1","16","frc1218","frc1257","frc484","38","frc2180","frc2229","frc816","6"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm17","qm","1","17","frc2729","frc3553","frc708","31","frc304","frc321","frc834","12"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm18","qm","1","18","frc225","frc316","frc4373","42","frc365","frc3974","frc709","13"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm19","qm","1","19","frc341","frc4035","frc4342","38","frc2495","frc3929","frc423","8"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm20","qm","1","20","frc1218","frc3151","frc357","30","frc1257","frc2191","frc222","24"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm21","qm","1","21","frc1807","frc484","frc709","14","frc2559","frc2729","frc3974","15"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm22","qm","1","22","frc2539","frc321","frc3553","6","frc1495","frc316","frc341","61"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm23","qm","1","23","frc304","frc3123","frc708","5","frc1791","frc2229","frc225","22"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm24","qm","1","24","frc365","frc4342","frc4373","26","frc2180","frc433","frc486","39"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm25","qm","1","25","frc2495","frc816","frc834","44","frc2234","frc341","frc423","55"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm26","qm","1","26","frc1791","frc1807","frc4035","4","frc222","frc316","frc709","33"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm27","qm","1","27","frc1495","frc2180","frc365","31","frc357","frc486","frc708","37"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm28","qm","1","28","frc304","frc3151","frc433","36","frc1257","frc2234","frc3974","21"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm29","qm","1","29","frc3553","frc423","frc4373","21","frc3929","frc484","frc816","80"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm30","qm","1","30","frc2229","frc2559","frc321","0","frc2191","frc225","frc4342","20"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm31","qm","1","31","frc2234","frc2539","frc3123","9","frc1218","frc2729","frc834","33"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm32","qm","1","32","frc1791","frc222","frc816","28","frc1807","frc304","frc4373","26"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm33","qm","1","33","frc1257","frc2180","frc225","36","frc1495","frc2559","frc3929","7"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm34","qm","1","34","frc3151","frc321","frc708","15","frc2539","frc2729","frc365","27"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm35","qm","1","35","frc2229","frc3974","frc4035","25","frc1218","frc423","frc4342","54"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm36","qm","1","36","frc3123","frc3553","frc834","19","frc2495","frc357","frc433","21"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm37","qm","1","37","frc2191","frc316","frc484","20","frc341","frc486","frc709","40"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm38","qm","1","38","frc225","frc3151","frc3929","21","frc1218","frc1807","frc816","40"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm39","qm","1","39","frc2229","frc2495","frc365","44","frc222","frc304","frc3553","15"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm40","qm","1","40","frc1791","frc321","frc486","30","frc2234","frc4342","frc484","40"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm41","qm","1","41","frc316","frc3974","frc423","13","frc2180","frc2539","frc708","54"
"2012phl","Chestnut Hill","2012-03-09","2012-03-10","2012phl_qm42","qm","1","42","frc2191","frc341","frc433","47","frc1257","frc2559","frc3123","9"
