"event_key","event_name","event_start_date","event_end_date","match_key","match_comp_level","match_set","match_number","winning_alliance","red1","red2","red3","blue1","blue2","blue3"
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm35","qm","1","35","blue","frc600","frc611","","frc602","frc619",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm36","qm","1","36","red","frc422","frc497","","frc316","frc620",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm37","qm","1","37","blue","frc398","frc510","","frc400","frc615",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm38","qm","1","38","red","frc337","frc435","","frc190","frc287",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm39","qm","1","39","red","frc622","frc839","","frc612","frc927",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm40","qm","1","40","blue","frc365","frc404","","frc384","frc928",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm41","qm","1","41","","frc539","frc540","","frc616","frc977",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm42","qm","1","42","red","frc448","frc87","","frc272","frc405",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm43","qm","1","43","blue","frc345","frc53","","frc281","frc339",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm44","qm","1","44","blue","frc284","frc416","","frc225","frc643",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm45","qm","1","45","red","frc686","frc825","","frc346","frc845",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm46","qm","1","46","red","frc623","frc769","","frc401","frc7",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm47","qm","1","47","blue","frc414","frc975","","frc341","frc587",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm48","qm","1","48","blue","frc614","frc638","","frc122","frc768",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm49","qm","1","49","red","frc116","frc836","","frc449","frc837",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm50","qm","1","50","red","frc422","frc976","","frc617","frc900",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm51","qm","1","51","blue","frc398","frc926","","frc497","frc619",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm52","qm","1","52","red","frc435","frc602","","frc510","frc620",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm53","qm","1","53","blue","frc316","frc622","","frc337","frc400",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm54","qm","1","54","blue","frc404","frc615","","frc287","frc839",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm55","qm","1","55","red","frc190","frc539","","frc365","frc927",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm56","qm","1","56","red","frc448","frc612","","frc384","frc540",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm57","qm","1","57","blue","frc345","frc928","","frc87","frc977",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm58","qm","1","58","blue","frc416","frc616","","frc405","frc53",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm59","qm","1","59","blue","frc272","frc686","","frc281","frc284",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm60","qm","1","60","blue","frc339","frc769","","frc225","frc825",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm61","qm","1","61","blue","frc414","frc643","","frc346","frc623",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm62","qm","1","62","blue","frc638","frc845","","frc401","frc975",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm63","qm","1","63","blue","frc116","frc7","","frc587","frc614",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm64","qm","1","64","red","frc341","frc976","","frc122","frc836",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm65","qm","1","65","blue","frc768","frc925","","frc449","frc905",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm66","qm","1","66","red","frc600","frc837","","frc611","frc900",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm67","qm","1","67","red","frc620","frc926","","frc337","frc404",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm68","qm","1","68","blue","frc400","frc602","","frc539","frc839",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm69","qm","1","69","blue","frc287","frc316","","frc365","frc448",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm70","qm","1","70","blue","frc615","frc927","","frc345","frc540",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm71","qm","1","71","blue","frc190","frc384","","frc416","frc87",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm72","qm","1","72","blue","frc612","frc977","","frc53","frc686",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm73","qm","1","73","red","frc405","frc928","","frc284","frc769",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm74","qm","1","74","blue","frc281","frc616","","frc414","frc825",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm75","qm","1","75","blue","frc225","frc272","","frc623","frc638",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm76","qm","1","76","blue","frc339","frc346","","frc116","frc975",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm77","qm","1","77","red","frc401","frc643","","frc614","frc976",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm78","qm","1","78","red","frc587","frc845","","frc836","frc925",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm79","qm","1","79","red","frc122","frc7","","frc600","frc905",""
"2002va","NASA Langley / VCU","2002-03-07","2002-03-09","2002va_qm80","qm","1","80","blue","frc341","frc449","","frc422","frc611",""
